"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.85591435,90.893,41.778,907.060582
2456971.85592593,91.535,41.820,906.426082
2456971.85593750,92.179,41.858,905.848776
2456971.85594907,92.824,41.893,905.328776
2456971.85596065,93.470,41.923,904.866183
2456971.85597222,94.118,41.950,904.461086
2456971.85598380,94.766,41.972,904.113565
2456971.85599537,95.416,41.991,903.823689
2456971.85600694,96.066,42.006,903.591512
2456971.85601852,96.717,42.016,903.417080
2456971.85603009,97.368,42.023,903.300429
2456971.85604167,98.019,42.026,903.241583
2456971.85605324,98.670,42.024,903.240554
2456971.85606481,99.322,42.019,903.297342
2456971.85607639,99.973,42.010,903.411939
2456971.85608796,100.623,41.996,903.584323
2456971.85609954,101.273,41.979,903.814463
2456971.85611111,101.922,41.958,904.102313
2456971.85612269,102.571,41.932,904.447819
2456971.85613426,103.218,41.903,904.850919
2456971.85614583,103.864,41.870,905.311535
2456971.85615741,104.508,41.833,905.829579
2456971.85616898,105.151,41.792,906.404953
2456971.85618056,105.793,41.748,907.037549
2456971.85619213,106.432,41.699,907.727245
2456971.85620370,107.070,41.647,908.473916
2456971.85621528,107.705,41.591,909.277419
2456971.85622685,108.338,41.531,910.137604
2456971.85623843,108.969,41.468,911.054308
2456971.85625000,109.597,41.401,912.027365
2456971.85626157,110.222,41.330,913.056593
2456971.85627315,110.844,41.256,914.141800
2456971.85628472,111.464,41.178,915.282790
2456971.85629630,112.080,41.097,916.479353
2456971.85630787,112.694,41.013,917.731269
2456971.85631944,113.304,40.925,919.038316
2456971.85633102,113.911,40.834,920.400253
2456971.85634259,114.514,40.740,921.816842
2456971.85635417,115.113,40.643,923.287825
2456971.85636574,115.709,40.543,924.812948
2456971.85637731,116.301,40.439,926.391936
2456971.85638889,116.889,40.333,928.024520
2456971.85640046,117.474,40.223,929.710411
2456971.85641204,118.054,40.111,931.449323
2456971.85642361,118.630,39.996,933.240955
2456971.85643519,119.202,39.879,935.085004
2456971.85644676,119.770,39.759,936.981163
2456971.85645833,120.333,39.636,938.929109
2456971.85646991,120.892,39.511,940.928524
2456971.85648148,121.447,39.383,942.979076
2456971.85649306,121.997,39.253,945.080431
2456971.85650463,122.543,39.120,947.232251
2456971.85651620,123.084,38.986,949.434193
2456971.85652778,123.621,38.849,951.685902
2456971.85653935,124.153,38.710,953.987028
2456971.85655093,124.680,38.569,956.337212
2456971.85656250,125.203,38.426,958.736093
2456971.85657407,125.721,38.281,961.183300
2456971.85658565,126.234,38.135,963.678466
2456971.85659722,126.743,37.986,966.221217
2456971.85660880,127.247,37.836,968.811177
2456971.85662037,127.746,37.684,971.447965
2456971.85663194,128.240,37.531,974.131201
2456971.85664352,128.730,37.376,976.860497
2456971.85665509,129.215,37.220,979.635467
2456971.85666667,129.695,37.062,982.455721
2456971.85667824,130.171,36.903,985.320869
2456971.85668981,130.641,36.743,988.230517
2456971.85670139,131.107,36.581,991.184272
2456971.85671296,131.569,36.418,994.181737
2456971.85672454,132.025,36.255,997.222516
2456971.85673611,132.477,36.090,1000.306211
2456971.85674769,132.925,35.924,1003.432424
2456971.85675926,133.367,35.758,1006.600755
2456971.85677083,133.805,35.590,1009.810806
2456971.85678241,134.239,35.422,1013.062177
2456971.85679398,134.668,35.252,1016.354469
2456971.85680556,135.092,35.083,1019.687282
2456971.85681713,135.512,34.912,1023.060215
2456971.85682870,135.927,34.741,1026.472873
2456971.85684028,136.338,34.569,1029.924858
2456971.85685185,136.745,34.397,1033.415770
2456971.85686343,137.147,34.224,1036.945215
2456971.85687500,137.545,34.051,1040.512796
2456971.85688657,137.938,33.877,1044.118117
2456971.85689815,138.327,33.703,1047.760789
2456971.85690972,138.712,33.529,1051.440420
2456971.85692130,139.093,33.355,1055.156618
2456971.85693287,139.469,33.180,1058.908993
2456971.85694444,139.842,33.005,1062.697162
2456971.85695602,140.210,32.830,1066.520738
2456971.85696759,140.574,32.654,1070.379339
2456971.85697917,140.935,32.479,1074.272580
2456971.85699074,141.291,32.304,1078.200088
2456971.85700231,141.643,32.128,1082.161483
2456971.85701389,141.992,31.953,1086.156388
2456971.85702546,142.336,31.777,1090.184436
2456971.85703704,142.677,31.602,1094.245254
2456971.85704861,143.014,31.427,1098.338473
2456971.85706019,143.347,31.252,1102.463731
2456971.85707176,143.677,31.077,1106.620666
2456971.85708333,144.003,30.902,1110.808914
2456971.85709491,144.325,30.727,1115.028124
2456971.85710648,144.644,30.553,1119.277936
2456971.85711806,144.959,30.379,1123.558003
2456971.85712963,145.271,30.205,1127.867974
2456971.85714120,145.579,30.031,1132.207503
2456971.85715278,145.884,29.858,1136.576249
2456971.85716435,146.185,29.685,1140.973869
2456971.85717593,146.484,29.512,1145.400030
2456971.85718750,146.778,29.340,1149.854394
2456971.85719907,147.070,29.168,1154.336633
2456971.85721065,147.359,28.997,1158.846417
2456971.85722222,147.644,28.826,1163.383423
2456971.85723380,147.926,28.655,1167.947327
2456971.85724537,148.205,28.485,1172.537813
2456971.85725694,148.481,28.315,1177.154562
2456971.85726852,148.754,28.146,1181.797265
2456971.85728009,149.024,27.977,1186.465610
2456971.85729167,149.292,27.809,1191.159292
2456971.85730324,149.556,27.641,1195.878007
2456971.85731481,149.817,27.474,1200.621456
2456971.85732639,150.076,27.307,1205.389342
2456971.85733796,150.332,27.141,1210.181370
2456971.85734954,150.585,26.975,1214.997252
2456971.85736111,150.835,26.810,1219.836698
2456971.85737269,151.082,26.646,1224.699424
2456971.85738426,151.327,26.482,1229.585151
2456971.85739583,151.570,26.318,1234.493598
2456971.85740741,151.810,26.156,1239.424491
2456971.85741898,152.047,25.993,1244.377560
2456971.85743056,152.282,25.832,1249.352533
2456971.85744213,152.514,25.671,1254.349147
2456971.85745370,152.744,25.511,1259.367137
2456971.85746528,152.971,25.351,1264.406243
2456971.85747685,153.196,25.192,1269.466211
2456971.85748843,153.419,25.034,1274.546786
2456971.85750000,153.639,24.876,1279.647715
2456971.85751157,153.858,24.719,1284.768753
2456971.85752315,154.073,24.562,1289.909656
2456971.85753472,154.287,24.406,1295.070178
2456971.85754630,154.498,24.251,1300.250083
2456971.85755787,154.708,24.097,1305.449136
2456971.85756944,154.915,23.943,1310.667100
2456971.85758102,155.120,23.789,1315.903746
2456971.85759259,155.323,23.637,1321.158847
2456971.85760417,155.524,23.485,1326.432179
2456971.85761574,155.723,23.334,1331.723517
2456971.85762731,155.919,23.183,1337.032644
2456971.85763889,156.114,23.033,1342.359342
2456971.85765046,156.307,22.884,1347.703398
2456971.85766204,156.498,22.735,1353.064602
2456971.85767361,156.687,22.587,1358.442741
2456971.85768519,156.875,22.440,1363.837613
2456971.85769676,157.060,22.293,1369.249012
2456971.85770833,157.244,22.147,1374.676739
2456971.85771991,157.425,22.002,1380.120595
2456971.85773148,157.605,21.858,1385.580383
2456971.85774306,157.784,21.714,1391.055910
2456971.85775463,157.960,21.570,1396.546985
2456971.85776620,158.135,21.428,1402.053420
2456971.85777778,158.308,21.286,1407.575029
2456971.85778935,158.479,21.144,1413.111629
2456971.85780093,158.649,21.004,1418.663036
2456971.85781250,158.817,20.864,1424.229073
2456971.85782407,158.984,20.724,1429.809562
2456971.85783565,159.149,20.586,1435.404329
2456971.85784722,159.312,20.448,1441.013202
2456971.85785880,159.474,20.310,1446.636010
2456971.85787037,159.635,20.174,1452.272587
2456971.85788194,159.794,20.037,1457.922764
2456971.85789352,159.951,19.902,1463.586380
2456971.85790509,160.107,19.767,1469.263273
2456971.85791667,160.261,19.633,1474.953283
2456971.85792824,160.415,19.499,1480.656253
2456971.85793981,160.566,19.366,1486.372027
2456971.85795139,160.717,19.234,1492.100453
2456971.85796296,160.865,19.102,1497.841379
2456971.85797454,161.013,18.971,1503.594656
2456971.85798611,161.159,18.841,1509.360135
2456971.85799769,161.304,18.711,1515.137672
2456971.85800926,161.448,18.582,1520.927123
2456971.85802083,161.590,18.453,1526.728346
2456971.85803241,161.731,18.325,1532.541201
2456971.85804398,161.871,18.198,1538.365549
2456971.85805556,162.010,18.071,1544.201256
2456971.85806713,162.147,17.945,1550.048185
2456971.85807870,162.283,17.819,1555.906204
2456971.85809028,162.418,17.694,1561.775182
2456971.85810185,162.552,17.570,1567.654989
2456971.85811343,162.684,17.446,1573.545498
2456971.85812500,162.816,17.323,1579.446582
2456971.85813657,162.946,17.200,1585.358117
2456971.85814815,163.075,17.078,1591.279980
2456971.85815972,163.203,16.957,1597.212049
2456971.85817130,163.330,16.836,1603.154206
2456971.85818287,163.456,16.715,1609.106331
2456971.85819444,163.581,16.595,1615.068307
2456971.85820602,163.705,16.476,1621.040020
2456971.85821759,163.828,16.357,1627.021356
2456971.85822917,163.949,16.239,1633.012203
2456971.85824074,164.070,16.122,1639.012449
2456971.85825231,164.190,16.005,1645.021986
2456971.85826389,164.309,15.888,1651.040704
2456971.85827546,164.426,15.772,1657.068499
2456971.85828704,164.543,15.657,1663.105263
2456971.85829861,164.659,15.542,1669.150894
2456971.85831019,164.774,15.427,1675.205288
2456971.85832176,164.888,15.313,1681.268345
2456971.85833333,165.001,15.200,1687.339964
2456971.85834491,165.113,15.087,1693.420046
2456971.85835648,165.224,14.975,1699.508495
2456971.85836806,165.334,14.863,1705.605213
2456971.85837963,165.444,14.751,1711.710105
2456971.85839120,165.552,14.641,1717.823078
2456971.85840278,165.660,14.530,1723.944040
2456971.85841435,165.767,14.420,1730.072897
2456971.85842593,165.872,14.311,1736.209561
2456971.85843750,165.978,14.202,1742.353941
2456971.85844907,166.082,14.094,1748.505950
2456971.85846065,166.185,13.986,1754.665500
2456971.85847222,166.288,13.879,1760.832507
2456971.85848380,166.390,13.772,1767.006883
2456971.85849537,166.491,13.665,1773.188547
2456971.85850694,166.591,13.559,1779.377415
2456971.85851852,166.691,13.454,1785.573405
2456971.85853009,166.790,13.348,1791.776436
2456971.85854167,166.888,13.244,1797.986430
2456971.85855324,166.985,13.140,1804.203306
2456971.85856481,167.082,13.036,1810.426988
2456971.85857639,167.178,12.933,1816.657399
2456971.85858796,167.273,12.830,1822.894461
2456971.85859954,167.367,12.727,1829.138102
2456971.85861111,167.461,12.625,1835.388245
2456971.85862269,167.554,12.524,1841.644819
2456971.85863426,167.646,12.423,1847.907751
2456971.85864583,167.738,12.322,1854.176970
2456971.85865741,167.829,12.222,1860.452404
2456971.85866898,167.919,12.122,1866.733984
2456971.85868056,168.009,12.023,1873.021643
2456971.85869213,168.098,11.924,1879.315311
2456971.85870370,168.186,11.825,1885.614921
2456971.85871528,168.274,11.727,1891.920408
2456971.85872685,168.361,11.629,1898.231705
2456971.85873843,168.448,11.532,1904.548747
2456971.85875000,168.533,11.435,1910.871471
2456971.85876157,168.619,11.338,1917.199813
2456971.85877315,168.703,11.242,1923.533711
2456971.85878472,168.787,11.146,1929.873103
2456971.85879630,168.871,11.051,1936.217928
2456971.85880787,168.954,10.956,1942.568125
2456971.85881944,169.036,10.861,1948.923636
2456971.85883102,169.118,10.767,1955.284400
2456971.85884259,169.199,10.673,1961.650361
2456971.85885417,169.279,10.580,1968.021460
2456971.85886574,169.359,10.487,1974.397640
2456971.85887731,169.439,10.394,1980.778845
2456971.85888889,169.518,10.301,1987.165020
2456971.85890046,169.596,10.209,1993.556109
2456971.85891204,169.674,10.118,1999.952060
2456971.85892361,169.751,10.026,2006.352817
2456971.85893519,169.828,9.935,2012.758328
2456971.85894676,169.905,9.845,2019.168540
2456971.85895833,169.980,9.754,2025.583402
2456971.85896991,170.056,9.665,2032.002861
2456971.85898148,170.130,9.575,2038.426869
2456971.85899306,170.205,9.486,2044.855374
2456971.85900463,170.278,9.397,2051.288327
2456971.85901620,170.352,9.308,2057.725680
2456971.85902778,170.425,9.220,2064.167383
2456971.85903935,170.497,9.132,2070.613388
2456971.85905093,170.569,9.045,2077.063650
2456971.85906250,170.640,8.957,2083.518120
2456971.85907407,170.711,8.870,2089.976753
2456971.85908565,170.782,8.784,2096.439502
2456971.85909722,170.852,8.698,2102.906323
2456971.85910880,170.921,8.612,2109.377171
2456971.85912037,170.990,8.526,2115.852001
2456971.85913194,171.059,8.441,2122.330771
2456971.85914352,171.127,8.356,2128.813436
2456971.85915509,171.195,8.271,2135.299954
2456971.85916667,171.263,8.186,2141.790282
2456971.85917824,171.330,8.102,2148.284379
2456971.85918981,171.396,8.018,2154.782202
2456971.85920139,171.462,7.935,2161.283713
2456971.85921296,171.528,7.852,2167.788869
2456971.85922454,171.593,7.769,2174.297631
2456971.85923611,171.658,7.686,2180.809958
2456971.85924769,171.723,7.604,2187.325813
2456971.85925926,171.787,7.522,2193.845156
2456971.85927083,171.851,7.440,2200.367948
2456971.85928241,171.914,7.358,2206.894152
2456971.85929398,171.977,7.277,2213.423731
2456971.85930556,172.039,7.196,2219.956646
2456971.85931713,172.102,7.116,2226.492862
2456971.85932870,172.163,7.035,2233.032341
2456971.85934028,172.225,6.955,2239.575049
2456971.85935185,172.286,6.875,2246.120949
2456971.85936343,172.347,6.796,2252.670005
2456971.85937500,172.407,6.716,2259.222185
2456971.85938657,172.467,6.637,2265.777451
2456971.85939815,172.527,6.558,2272.335771
2456971.85940972,172.586,6.480,2278.897111
2456971.85942130,172.645,6.402,2285.461438
2456971.85943287,172.703,6.324,2292.028717
2456971.85944444,172.762,6.246,2298.598917
2456971.85945602,172.820,6.168,2305.172005
2456971.85946759,172.877,6.091,2311.747949
2456971.85947917,172.934,6.014,2318.326717
2456971.85949074,172.991,5.937,2324.908278
2456971.85950231,173.048,5.861,2331.492600
2456971.85951389,173.104,5.784,2338.079653
2456971.85952546,173.160,5.708,2344.669406
2456971.85953704,173.216,5.632,2351.261830
2456971.85954861,173.271,5.557,2357.856894
2456971.85956019,173.326,5.482,2364.454568
2456971.85957176,173.381,5.406,2371.054824
2456971.85958333,173.435,5.332,2377.657632
2456971.85959491,173.489,5.257,2384.262964
2456971.85960648,173.543,5.183,2390.870792
2456971.85961806,173.597,5.108,2397.481086
2456971.85962963,173.650,5.034,2404.093819
2456971.85964120,173.703,4.961,2410.708964
2456971.85965278,173.755,4.887,2417.326494
2456971.85966435,173.807,4.814,2423.946381
2456971.85967593,173.860,4.741,2430.568597
2456971.85968750,173.911,4.668,2437.193118
2456971.85969907,173.963,4.595,2443.819917
2456971.85971065,174.014,4.523,2450.448968
2456971.85972222,174.065,4.451,2457.080244
2456971.85973380,174.115,4.379,2463.713720
2456971.85974537,174.166,4.307,2470.349371
2456971.85975694,174.216,4.235,2476.987173
2456971.85976852,174.266,4.164,2483.627100
2456971.85978009,174.315,4.093,2490.269127
2456971.85979167,174.364,4.022,2496.913230
2456971.85980324,174.413,3.951,2503.559386
2456971.85981481,174.462,3.881,2510.207570
2456971.85982639,174.511,3.810,2516.857759
2456971.85983796,174.559,3.740,2523.509929
2456971.85984954,174.607,3.670,2530.164057
2456971.85986111,174.655,3.600,2536.820120
2456971.85987269,174.702,3.531,2543.478095
2456971.85988426,174.749,3.461,2550.137959
2456971.85989583,174.796,3.392,2556.799691
2456971.85990741,174.843,3.323,2563.463268
2456971.85991898,174.890,3.254,2570.128668
2456971.85993056,174.936,3.186,2576.795870
2456971.85994213,174.982,3.117,2583.464851
2456971.85995370,175.028,3.049,2590.135591
2456971.85996528,175.073,2.981,2596.808068
2456971.85997685,175.119,2.913,2603.482261
2456971.85998843,175.164,2.845,2610.158150
2456971.86000000,175.209,2.778,2616.835713
2456971.86001157,175.253,2.710,2623.514931
2456971.86002315,175.298,2.643,2630.195784
2456971.86003472,175.342,2.576,2636.878250
2456971.86004630,175.386,2.509,2643.562311
2456971.86005787,175.430,2.443,2650.247946
2456971.86006944,175.473,2.376,2656.935136
2456971.86008102,175.517,2.310,2663.623862
2456971.86009259,175.560,2.244,2670.314104
2456971.86010417,175.603,2.178,2677.005843
2456971.86011574,175.646,2.112,2683.699061
2456971.86012731,175.688,2.047,2690.393739
2456971.86013889,175.730,1.981,2697.089859
2456971.86015046,175.773,1.916,2703.787401
2456971.86016204,175.814,1.851,2710.486348
2456971.86017361,175.856,1.786,2717.186681
2456971.86018519,175.898,1.721,2723.888383
2456971.86019676,175.939,1.656,2730.591436
2456971.86020833,175.980,1.592,2737.295823
2456971.86021991,176.021,1.527,2744.001525
2456971.86023148,176.062,1.463,2750.708526
2456971.86024306,176.102,1.399,2757.416809
2456971.86025463,176.142,1.335,2764.126355
2456971.86026620,176.183,1.272,2770.837150
2456971.86027778,176.222,1.208,2777.549175
2456971.86028935,176.262,1.145,2784.262414
2456971.86030093,176.302,1.081,2790.976850
2456971.86031250,176.341,1.018,2797.692469
2456971.86032407,176.380,0.955,2804.409252
2456971.86033565,176.419,0.892,2811.127184
2456971.86034722,176.458,0.830,2817.846250
2456971.86035880,176.497,0.767,2824.566433
2456971.86037037,176.535,0.705,2831.287717
2456971.86038194,176.574,0.643,2838.010088
2456971.86039352,176.612,0.580,2844.733530
2456971.86040509,176.650,0.518,2851.458026
2456971.86041667,176.687,0.457,2858.183564
2456971.86042824,176.725,0.395,2864.910126
2456971.86043981,176.763,0.333,2871.637698
2456971.86045139,176.800,0.272,2878.366266
2456971.86046296,176.837,0.211,2885.095815
2456971.86047454,176.874,0.150,2891.826330
2456971.86048611,176.911,0.089,2898.557796
2456971.86049769,176.947,0.028,2905.290200
2456971.86050294,176.964,0.000,2908.345330
2456971.91889505,356.361,0.000,2937.053905
2456971.91890046,356.328,0.026,2934.193009
2456971.91891204,356.258,0.080,2928.083364
2456971.91892361,356.188,0.135,2921.977781
2456971.91893519,356.117,0.190,2915.876292
2456971.91894676,356.046,0.245,2909.778931
2456971.91895833,355.974,0.300,2903.685729
2456971.91896991,355.902,0.355,2897.596722
2456971.91898148,355.830,0.410,2891.511942
2456971.91899306,355.758,0.465,2885.431424
2456971.91900463,355.685,0.520,2879.355201
2456971.91901620,355.612,0.575,2873.283309
2456971.91902778,355.539,0.631,2867.215782
2456971.91903935,355.465,0.686,2861.152654
2456971.91905093,355.391,0.742,2855.093962
2456971.91906250,355.316,0.798,2849.039740
2456971.91907407,355.242,0.853,2842.990025
2456971.91908565,355.167,0.909,2836.944852
2456971.91909722,355.091,0.965,2830.904258
2456971.91910880,355.015,1.021,2824.868278
2456971.91912037,354.939,1.077,2818.836951
2456971.91913194,354.863,1.133,2812.810313
2456971.91914352,354.786,1.189,2806.788401
2456971.91915509,354.709,1.246,2800.771253
2456971.91916667,354.631,1.302,2794.758907
2456971.91917824,354.553,1.358,2788.751401
2456971.91918981,354.475,1.415,2782.748774
2456971.91920139,354.397,1.472,2776.751064
2456971.91921296,354.318,1.528,2770.758310
2456971.91922454,354.238,1.585,2764.770552
2456971.91923611,354.159,1.642,2758.787829
2456971.91924769,354.079,1.699,2752.810181
2456971.91925926,353.998,1.756,2746.837649
2456971.91927083,353.917,1.813,2740.870273
2456971.91928241,353.836,1.870,2734.908093
2456971.91929398,353.755,1.928,2728.951151
2456971.91930556,353.673,1.985,2722.999489
2456971.91931713,353.590,2.042,2717.053148
2456971.91932870,353.508,2.100,2711.112169
2456971.91934028,353.425,2.158,2705.176596
2456971.91935185,353.341,2.215,2699.246471
2456971.91936343,353.257,2.273,2693.321838
2456971.91937500,353.173,2.331,2687.402738
2456971.91938657,353.088,2.389,2681.489217
2456971.91939815,353.003,2.447,2675.581318
2456971.91940972,352.918,2.505,2669.679086
2456971.91942130,352.832,2.563,2663.782565
2456971.91943287,352.746,2.622,2657.891799
2456971.91944444,352.659,2.680,2652.006835
2456971.91945602,352.572,2.739,2646.127718
2456971.91946759,352.484,2.797,2640.254494
2456971.91947917,352.396,2.856,2634.387209
2456971.91949074,352.308,2.915,2628.525910
2456971.91950231,352.219,2.973,2622.670645
2456971.91951389,352.130,3.032,2616.821460
2456971.91952546,352.041,3.091,2610.978403
2456971.91953704,351.950,3.150,2605.141524
2456971.91954861,351.860,3.210,2599.310869
2456971.91956019,351.769,3.269,2593.486488
2456971.91957176,351.678,3.328,2587.668430
2456971.91958333,351.586,3.388,2581.856744
2456971.91959491,351.494,3.447,2576.051482
2456971.91960648,351.401,3.507,2570.252693
2456971.91961806,351.308,3.567,2564.460427
2456971.91962963,351.214,3.626,2558.674737
2456971.91964120,351.120,3.686,2552.895674
2456971.91965278,351.026,3.746,2547.123289
2456971.91966435,350.931,3.806,2541.357634
2456971.91967593,350.835,3.866,2535.598763
2456971.91968750,350.739,3.927,2529.846729
2456971.91969907,350.643,3.987,2524.101585
2456971.91971065,350.546,4.047,2518.363385
2456971.91972222,350.449,4.108,2512.632184
2456971.91973380,350.351,4.168,2506.908036
2456971.91974537,350.253,4.229,2501.190996
2456971.91975694,350.154,4.290,2495.481120
2456971.91976852,350.055,4.351,2489.778464
2456971.91978009,349.955,4.412,2484.083086
2456971.91979167,349.855,4.473,2478.395040
2456971.91980324,349.754,4.534,2472.714385
2456971.91981481,349.653,4.595,2467.041178
2456971.91982639,349.551,4.656,2461.375478
2456971.91983796,349.449,4.718,2455.717343
2456971.91984954,349.346,4.779,2450.066833
2456971.91986111,349.243,4.841,2444.424006
2456971.91987269,349.139,4.902,2438.788924
2456971.91988426,349.035,4.964,2433.161646
2456971.91989583,348.930,5.026,2427.542233
2456971.91990741,348.825,5.088,2421.930746
2456971.91991898,348.719,5.150,2416.327248
2456971.91993056,348.612,5.212,2410.731800
2456971.91994213,348.506,5.274,2405.144466
2456971.91995370,348.398,5.336,2399.565309
2456971.91996528,348.290,5.399,2393.994393
2456971.91997685,348.182,5.461,2388.431780
2456971.91998843,348.072,5.524,2382.877538
2456971.92000000,347.963,5.586,2377.331729
2456971.92001157,347.853,5.649,2371.794421
2456971.92002315,347.742,5.712,2366.265680
2456971.92003472,347.630,5.775,2360.745572
2456971.92004630,347.519,5.837,2355.234164
2456971.92005787,347.406,5.900,2349.731524
2456971.92006944,347.293,5.964,2344.237721
2456971.92008102,347.179,6.027,2338.752822
2456971.92009259,347.065,6.090,2333.276898
2456971.92010417,346.950,6.153,2327.810017
2456971.92011574,346.835,6.217,2322.352252
2456971.92012731,346.719,6.280,2316.903671
2456971.92013889,346.603,6.344,2311.464346
2456971.92015046,346.485,6.408,2306.034350
2456971.92016204,346.368,6.471,2300.613755
2456971.92017361,346.249,6.535,2295.202634
2456971.92018519,346.130,6.599,2289.801059
2456971.92019676,346.011,6.663,2284.409106
2456971.92020833,345.891,6.727,2279.026849
2456971.92021991,345.770,6.791,2273.654363
2456971.92023148,345.648,6.856,2268.291725
2456971.92024306,345.526,6.920,2262.939009
2456971.92025463,345.404,6.984,2257.596293
2456971.92026620,345.280,7.049,2252.263654
2456971.92027778,345.156,7.113,2246.941171
2456971.92028935,345.032,7.178,2241.628923
2456971.92030093,344.907,7.243,2236.326987
2456971.92031250,344.781,7.308,2231.035444
2456971.92032407,344.654,7.372,2225.754374
2456971.92033565,344.527,7.437,2220.483859
2456971.92034722,344.399,7.502,2215.223979
2456971.92035880,344.271,7.567,2209.974817
2456971.92037037,344.141,7.633,2204.736455
2456971.92038194,344.011,7.698,2199.508978
2456971.92039352,343.881,7.763,2194.292468
2456971.92040509,343.750,7.828,2189.087010
2456971.92041667,343.618,7.894,2183.892689
2456971.92042824,343.485,7.959,2178.709592
2456971.92043981,343.352,8.025,2173.537803
2456971.92045139,343.218,8.091,2168.377411
2456971.92046296,343.083,8.156,2163.228502
2456971.92047454,342.948,8.222,2158.091167
2456971.92048611,342.812,8.288,2152.965492
2456971.92049769,342.675,8.354,2147.851567
2456971.92050926,342.537,8.420,2142.749484
2456971.92052083,342.399,8.486,2137.659331
2456971.92053241,342.260,8.552,2132.581201
2456971.92054398,342.120,8.618,2127.515186
2456971.92055556,341.980,8.684,2122.461378
2456971.92056713,341.839,8.750,2117.419870
2456971.92057870,341.697,8.816,2112.390757
2456971.92059028,341.554,8.883,2107.374134
2456971.92060185,341.410,8.949,2102.370095
2456971.92061343,341.266,9.016,2097.378736
2456971.92062500,341.121,9.082,2092.400155
2456971.92063657,340.976,9.149,2087.434447
2456971.92064815,340.829,9.215,2082.481711
2456971.92065972,340.682,9.282,2077.542047
2456971.92067130,340.534,9.348,2072.615551
2456971.92068287,340.385,9.415,2067.702326
2456971.92069444,340.235,9.482,2062.802470
2456971.92070602,340.085,9.549,2057.916086
2456971.92071759,339.934,9.615,2053.043276
2456971.92072917,339.782,9.682,2048.184141
2456971.92074074,339.629,9.749,2043.338784
2456971.92075231,339.475,9.816,2038.507312
2456971.92076389,339.321,9.883,2033.689826
2456971.92077546,339.166,9.950,2028.886434
2456971.92078704,339.010,10.017,2024.097239
2456971.92079861,338.853,10.084,2019.322349
2456971.92081019,338.695,10.151,2014.561874
2456971.92082176,338.537,10.218,2009.815917
2456971.92083333,338.377,10.285,2005.084590
2456971.92084491,338.217,10.352,2000.368001
2456971.92085648,338.056,10.420,1995.666259
2456971.92086806,337.894,10.487,1990.979478
2456971.92087963,337.731,10.554,1986.307766
2456971.92089120,337.568,10.621,1981.651237
2456971.92090278,337.403,10.688,1977.010002
2456971.92091435,337.238,10.755,1972.384176
2456971.92092593,337.072,10.823,1967.773872
2456971.92093750,336.905,10.890,1963.179205
2456971.92094907,336.737,10.957,1958.600289
2456971.92096065,336.568,11.024,1954.037244
2456971.92097222,336.398,11.091,1949.490181
2456971.92098380,336.228,11.159,1944.959223
2456971.92099537,336.056,11.226,1940.444483
2456971.92100694,335.884,11.293,1935.946084
2456971.92101852,335.711,11.360,1931.464142
2456971.92103009,335.536,11.427,1926.998780
2456971.92104167,335.361,11.494,1922.550116
2456971.92105324,335.185,11.561,1918.118273
2456971.92106481,335.008,11.628,1913.703372
2456971.92107639,334.831,11.695,1909.305537
2456971.92108796,334.652,11.762,1904.924889
2456971.92109954,334.472,11.829,1900.561554
2456971.92111111,334.291,11.896,1896.215655
2456971.92112269,334.110,11.963,1891.887319
2456971.92113426,333.927,12.030,1887.576669
2456971.92114583,333.744,12.097,1883.283835
2456971.92115741,333.559,12.163,1879.008942
2456971.92116898,333.374,12.230,1874.752116
2456971.92118056,333.188,12.297,1870.513488
2456971.92119213,333.001,12.363,1866.293185
2456971.92120370,332.812,12.430,1862.091339
2456971.92121528,332.623,12.496,1857.908077
2456971.92122685,332.433,12.562,1853.743532
2456971.92123843,332.242,12.629,1849.597834
2456971.92125000,332.050,12.695,1845.471113
2456971.92126157,331.857,12.761,1841.363505
2456971.92127315,331.663,12.827,1837.275142
2456971.92128472,331.468,12.893,1833.206154
2456971.92129630,331.272,12.959,1829.156679
2456971.92130787,331.075,13.024,1825.126849
2456971.92131944,330.877,13.090,1821.116801
2456971.92133102,330.678,13.156,1817.126670
2456971.92134259,330.478,13.221,1813.156590
2456971.92135417,330.277,13.286,1809.206700
2456971.92136574,330.075,13.352,1805.277137
2456971.92137731,329.872,13.417,1801.368037
2456971.92138889,329.668,13.482,1797.479537
2456971.92140046,329.463,13.547,1793.611779
2456971.92141204,329.256,13.611,1789.764900
2456971.92142361,329.049,13.676,1785.939037
2456971.92143519,328.841,13.740,1782.134334
2456971.92144676,328.632,13.804,1778.350928
2456971.92145833,328.422,13.869,1774.588962
2456971.92146991,328.211,13.933,1770.848572
2456971.92148148,327.999,13.996,1767.129905
2456971.92149306,327.786,14.060,1763.433101
2456971.92150463,327.571,14.123,1759.758301
2456971.92151620,327.356,14.187,1756.105645
2456971.92152778,327.140,14.250,1752.475280
2456971.92153935,326.923,14.313,1748.867347
2456971.92155093,326.704,14.375,1745.281990
2456971.92156250,326.485,14.438,1741.719351
2456971.92157407,326.264,14.500,1738.179573
2456971.92158565,326.043,14.562,1734.662803
2456971.92159722,325.820,14.624,1731.169183
2456971.92160880,325.597,14.686,1727.698858
2456971.92162037,325.372,14.748,1724.251973
2456971.92163194,325.147,14.809,1720.828671
2456971.92164352,324.920,14.870,1717.429097
2456971.92165509,324.692,14.931,1714.053399
