"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.97017361,0.320,2.743,2684.125524
2456971.97018519,0.264,2.807,2677.643598
2456971.97019676,0.208,2.871,2671.164401
2456971.97020833,0.151,2.936,2664.687959
2456971.97021991,0.094,3.001,2658.214300
2456971.97023148,0.037,3.065,2651.743453
2456971.97024306,359.980,3.130,2645.275447
2456971.97025463,359.922,3.195,2638.810310
2456971.97026620,359.864,3.260,2632.348070
2456971.97027778,359.806,3.326,2625.888758
2456971.97028935,359.747,3.391,2619.432403
2456971.97030093,359.689,3.457,2612.979034
2456971.97031250,359.629,3.523,2606.528681
2456971.97032407,359.570,3.589,2600.081375
2456971.97033565,359.510,3.655,2593.637147
2456971.97034722,359.450,3.721,2587.196026
2456971.97035880,359.389,3.788,2580.758045
2456971.97037037,359.328,3.854,2574.323234
2456971.97038194,359.267,3.921,2567.891626
2456971.97039352,359.205,3.988,2561.463251
2456971.97040509,359.143,4.055,2555.038143
2456971.97041667,359.081,4.122,2548.616334
2456971.97042824,359.019,4.190,2542.197856
2456971.97043981,358.956,4.257,2535.782743
2456971.97045139,358.892,4.325,2529.371028
2456971.97046296,358.829,4.393,2522.962745
2456971.97047454,358.765,4.461,2516.557928
2456971.97048611,358.700,4.529,2510.156611
2456971.97049769,358.636,4.597,2503.758828
2456971.97050926,358.570,4.666,2497.364616
2456971.97052083,358.505,4.735,2490.974008
2456971.97053241,358.439,4.804,2484.587040
2456971.97054398,358.373,4.873,2478.203749
2456971.97055556,358.306,4.942,2471.824170
2456971.97056713,358.239,5.012,2465.448341
2456971.97057870,358.172,5.081,2459.076298
2456971.97059028,358.104,5.151,2452.708078
2456971.97060185,358.036,5.221,2446.343719
2456971.97061343,357.968,5.291,2439.983259
2456971.97062500,357.899,5.361,2433.626736
2456971.97063657,357.829,5.432,2427.274189
2456971.97064815,357.760,5.503,2420.925657
2456971.97065972,357.690,5.573,2414.581179
2456971.97067130,357.619,5.645,2408.240795
2456971.97068287,357.548,5.716,2401.904545
2456971.97069444,357.477,5.787,2395.572470
2456971.97070602,357.405,5.859,2389.244610
2456971.97071759,357.333,5.931,2382.921007
2456971.97072917,357.260,6.003,2376.601703
2456971.97074074,357.187,6.075,2370.286739
2456971.97075231,357.114,6.147,2363.976158
2456971.97076389,357.040,6.220,2357.670003
2456971.97077546,356.965,6.293,2351.368318
2456971.97078704,356.891,6.366,2345.071145
2456971.97079861,356.815,6.439,2338.778529
2456971.97081019,356.740,6.512,2332.490514
2456971.97082176,356.664,6.586,2326.207146
2456971.97083333,356.587,6.659,2319.928470
2456971.97084491,356.510,6.733,2313.654532
2456971.97085648,356.432,6.808,2307.385377
2456971.97086806,356.354,6.882,2301.121054
2456971.97087963,356.276,6.956,2294.861608
2456971.97089120,356.197,7.031,2288.607088
2456971.97090278,356.118,7.106,2282.357541
2456971.97091435,356.038,7.181,2276.113017
2456971.97092593,355.957,7.257,2269.873564
2456971.97093750,355.876,7.332,2263.639232
2456971.97094907,355.795,7.408,2257.410071
2456971.97096065,355.713,7.484,2251.186131
2456971.97097222,355.631,7.560,2244.967463
2456971.97098380,355.548,7.637,2238.754120
2456971.97099537,355.465,7.714,2232.546152
2456971.97100694,355.381,7.790,2226.343613
2456971.97101852,355.296,7.868,2220.146555
2456971.97103009,355.211,7.945,2213.955032
2456971.97104167,355.126,8.022,2207.769099
2456971.97105324,355.040,8.100,2201.588809
2456971.97106481,354.953,8.178,2195.414218
2456971.97107639,354.866,8.256,2189.245383
2456971.97108796,354.778,8.335,2183.082358
2456971.97109954,354.690,8.413,2176.925202
2456971.97111111,354.601,8.492,2170.773970
2456971.97112269,354.512,8.571,2164.628723
2456971.97113426,354.422,8.651,2158.489517
2456971.97114583,354.331,8.730,2152.356413
2456971.97115741,354.240,8.810,2146.229469
2456971.97116898,354.149,8.890,2140.108747
2456971.97118056,354.056,8.970,2133.994307
2456971.97119213,353.964,9.051,2127.886212
2456971.97120370,353.870,9.132,2121.784523
2456971.97121528,353.776,9.212,2115.689303
2456971.97122685,353.681,9.294,2109.600615
2456971.97123843,353.586,9.375,2103.518524
2456971.97125000,353.490,9.457,2097.443095
2456971.97126157,353.394,9.539,2091.374394
2456971.97127315,353.297,9.621,2085.312485
2456971.97128472,353.199,9.703,2079.257436
2456971.97129630,353.100,9.786,2073.209315
2456971.97130787,353.001,9.869,2067.168190
2456971.97131944,352.902,9.952,2061.134129
2456971.97133102,352.801,10.035,2055.107203
2456971.97134259,352.700,10.119,2049.087482
2456971.97135417,352.598,10.203,2043.075036
2456971.97136574,352.496,10.287,2037.069937
2456971.97137731,352.393,10.371,2031.072258
2456971.97138889,352.289,10.456,2025.082073
2456971.97140046,352.185,10.541,2019.099455
2456971.97141204,352.079,10.626,2013.124478
2456971.97142361,351.973,10.711,2007.157219
2456971.97143519,351.867,10.797,2001.197754
2456971.97144676,351.760,10.883,1995.246160
2456971.97145833,351.651,10.969,1989.302515
2456971.97146991,351.543,11.056,1983.366898
2456971.97148148,351.433,11.142,1977.439388
2456971.97149306,351.323,11.229,1971.520065
2456971.97150463,351.212,11.316,1965.609011
2456971.97151620,351.100,11.404,1959.706308
2456971.97152778,350.987,11.492,1953.812039
2456971.97153935,350.874,11.580,1947.926287
2456971.97155093,350.760,11.668,1942.049138
2456971.97156250,350.645,11.757,1936.180676
2456971.97157407,350.529,11.845,1930.320988
2456971.97158565,350.413,11.934,1924.470161
2456971.97159722,350.295,12.024,1918.628285
2456971.97160880,350.177,12.113,1912.795447
2456971.97162037,350.058,12.203,1906.971738
2456971.97163194,349.938,12.293,1901.157249
2456971.97164352,349.818,12.384,1895.352072
2456971.97165509,349.696,12.475,1889.556300
2456971.97166667,349.574,12.566,1883.770027
2456971.97167824,349.451,12.657,1877.993347
2456971.97168981,349.327,12.748,1872.226357
2456971.97170139,349.202,12.840,1866.469153
2456971.97171296,349.076,12.932,1860.721835
2456971.97172454,348.949,13.025,1854.984499
2456971.97173611,348.821,13.117,1849.257246
2456971.97174769,348.693,13.210,1843.540177
2456971.97175926,348.563,13.303,1837.833395
2456971.97177083,348.433,13.397,1832.137002
2456971.97178241,348.301,13.491,1826.451103
2456971.97179398,348.169,13.585,1820.775803
2456971.97180556,348.036,13.679,1815.111208
2456971.97181713,347.901,13.774,1809.457426
2456971.97182870,347.766,13.868,1803.814565
2456971.97184028,347.630,13.964,1798.182736
2456971.97185185,347.493,14.059,1792.562048
2456971.97186343,347.354,14.155,1786.952615
2456971.97187500,347.215,14.251,1781.354548
2456971.97188657,347.075,14.347,1775.767964
2456971.97189815,346.934,14.444,1770.192976
2456971.97190972,346.791,14.541,1764.629703
2456971.97192130,346.648,14.638,1759.078262
2456971.97193287,346.503,14.735,1753.538772
2456971.97194444,346.358,14.833,1748.011354
2456971.97195602,346.211,14.931,1742.496128
2456971.97196759,346.064,15.029,1736.993219
2456971.97197917,345.915,15.128,1731.502751
2456971.97199074,345.765,15.226,1726.024849
2456971.97200231,345.614,15.325,1720.559639
2456971.97201389,345.462,15.425,1715.107249
2456971.97202546,345.309,15.524,1709.667810
2456971.97203704,345.154,15.624,1704.241452
2456971.97204861,344.998,15.725,1698.828307
2456971.97206019,344.842,15.825,1693.428508
2456971.97207176,344.684,15.926,1688.042189
2456971.97208333,344.525,16.027,1682.669488
2456971.97209491,344.364,16.128,1677.310540
2456971.97210648,344.203,16.230,1671.965488
2456971.97211806,344.040,16.332,1666.634468
2456971.97212963,343.876,16.434,1661.317623
2456971.97214120,343.710,16.536,1656.015096
2456971.97215278,343.544,16.639,1650.727033
2456971.97216435,343.376,16.742,1645.453579
2456971.97217593,343.207,16.845,1640.194880
2456971.97218750,343.036,16.948,1634.951087
2456971.97219907,342.865,17.052,1629.722349
2456971.97221065,342.692,17.156,1624.508819
2456971.97222222,342.517,17.260,1619.310649
2456971.97223380,342.342,17.365,1614.127995
2456971.97224537,342.164,17.469,1608.961012
2456971.97225694,341.986,17.574,1603.809860
2456971.97226852,341.806,17.680,1598.674695
2456971.97228009,341.625,17.785,1593.555681
2456971.97229167,341.442,17.891,1588.452980
2456971.97230324,341.258,17.997,1583.366755
2456971.97231481,341.073,18.103,1578.297171
2456971.97232639,340.886,18.209,1573.244398
2456971.97233796,340.697,18.316,1568.208601
2456971.97234954,340.507,18.423,1563.189952
2456971.97236111,340.316,18.530,1558.188625
2456971.97237269,340.123,18.637,1553.204790
2456971.97238426,339.929,18.745,1548.238624
2456971.97239583,339.733,18.853,1543.290304
2456971.97240741,339.535,18.961,1538.360006
2456971.97241898,339.336,19.069,1533.447913
2456971.97243056,339.136,19.177,1528.554205
2456971.97244213,338.933,19.286,1523.679065
2456971.97245370,338.730,19.394,1518.822679
2456971.97246528,338.524,19.503,1513.985233
2456971.97247685,338.317,19.612,1509.166914
2456971.97248843,338.109,19.722,1504.367913
2456971.97250000,337.899,19.831,1499.588421
2456971.97251157,337.687,19.941,1494.828631
2456971.97252315,337.473,20.051,1490.088738
2456971.97253472,337.258,20.161,1485.368938
2456971.97254630,337.041,20.271,1480.669430
2456971.97255787,336.822,20.381,1475.990412
2456971.97256944,336.602,20.492,1471.332085
2456971.97258102,336.380,20.602,1466.694656
2456971.97259259,336.156,20.713,1462.078324
2456971.97260417,335.930,20.824,1457.483300
2456971.97261574,335.702,20.934,1452.909788
2456971.97262731,335.473,21.045,1448.358001
2456971.97263889,335.242,21.157,1443.828146
2456971.97265046,335.009,21.268,1439.320441
2456971.97266204,334.774,21.379,1434.835095
2456971.97267361,334.538,21.490,1430.372328
2456971.97268519,334.299,21.602,1425.932354
2456971.97269676,334.059,21.713,1421.515396
2456971.97270833,333.817,21.825,1417.121672
2456971.97271991,333.573,21.936,1412.751405
2456971.97273148,333.326,22.048,1408.404818
2456971.97274306,333.078,22.159,1404.082139
2456971.97275463,332.829,22.271,1399.783593
2456971.97276620,332.577,22.383,1395.509406
2456971.97277778,332.323,22.494,1391.259812
2456971.97278935,332.067,22.606,1387.035040
2456971.97280093,331.809,22.717,1382.835324
2456971.97281250,331.549,22.829,1378.660898
2456971.97282407,331.287,22.940,1374.511995
2456971.97283565,331.023,23.052,1370.388856
2456971.97284722,330.757,23.163,1366.291716
2456971.97285880,330.489,23.274,1362.220819
2456971.97287037,330.219,23.385,1358.176402
2456971.97288194,329.946,23.496,1354.158708
2456971.97289352,329.672,23.607,1350.167982
2456971.97290509,329.396,23.718,1346.204469
2456971.97291667,329.117,23.829,1342.268412
2456971.97292824,328.836,23.939,1338.360062
2456971.97293981,328.553,24.049,1334.479666
2456971.97295139,328.268,24.159,1330.627471
2456971.97296296,327.981,24.269,1326.803732
2456971.97297454,327.692,24.379,1323.008698
2456971.97298611,327.400,24.488,1319.242621
2456971.97299769,327.106,24.597,1315.505753
2456971.97300926,326.810,24.706,1311.798353
2456971.97302083,326.512,24.815,1308.120673
2456971.97303241,326.212,24.923,1304.472970
2456971.97304398,325.909,25.031,1300.855498
2456971.97305556,325.604,25.138,1297.268519
2456971.97306713,325.297,25.246,1293.712289
2456971.97307870,324.988,25.352,1290.187067
2456971.97309028,324.676,25.459,1286.693111
2456971.97310185,324.362,25.565,1283.230682
2456971.97311343,324.046,25.671,1279.800039
2456971.97312500,323.727,25.776,1276.401445
2456971.97313657,323.407,25.881,1273.035159
2456971.97314815,323.083,25.985,1269.701444
2456971.97315972,322.758,26.089,1266.400559
2456971.97317130,322.431,26.192,1263.132768
2456971.97318287,322.101,26.294,1259.898331
2456971.97319444,321.768,26.397,1256.697510
2456971.97320602,321.434,26.498,1253.530568
2456971.97321759,321.097,26.599,1250.397764
2456971.97322917,320.758,26.699,1247.299360
2456971.97324074,320.416,26.799,1244.235616
2456971.97325231,320.073,26.898,1241.206796
2456971.97326389,319.727,26.996,1238.213158
2456971.97327546,319.378,27.094,1235.254961
2456971.97328704,319.028,27.191,1232.332465
2456971.97329861,318.675,27.287,1229.445930
2456971.97331019,318.320,27.382,1226.595609
2456971.97332176,317.962,27.477,1223.781762
2456971.97333333,317.603,27.571,1221.004643
2456971.97334491,317.241,27.664,1218.264508
2456971.97335648,316.876,27.756,1215.561610
2456971.97336806,316.510,27.847,1212.896202
2456971.97337963,316.141,27.937,1210.268535
2456971.97339120,315.770,28.026,1207.678858
2456971.97340278,315.397,28.115,1205.127420
2456971.97341435,315.022,28.202,1202.614470
2456971.97342593,314.644,28.288,1200.140248
2456971.97343750,314.264,28.374,1197.705000
2456971.97344907,313.882,28.458,1195.308966
2456971.97346065,313.498,28.541,1192.952387
2456971.97347222,313.112,28.623,1190.635500
2456971.97348380,312.724,28.704,1188.358541
2456971.97349537,312.333,28.784,1186.121741
2456971.97350694,311.941,28.862,1183.925330
2456971.97351852,311.546,28.940,1181.769538
2456971.97353009,311.150,29.016,1179.654592
2456971.97354167,310.751,29.091,1177.580711
2456971.97355324,310.351,29.165,1175.548116
2456971.97356481,309.948,29.237,1173.557027
2456971.97357639,309.544,29.308,1171.607655
2456971.97358796,309.137,29.378,1169.700211
2456971.97359954,308.729,29.446,1167.834907
2456971.97361111,308.319,29.513,1166.011943
2456971.97362269,307.907,29.579,1164.231524
2456971.97363426,307.493,29.643,1162.493844
2456971.97364583,307.078,29.706,1160.799100
2456971.97365741,306.661,29.767,1159.147484
2456971.97366898,306.242,29.827,1157.539178
2456971.97368056,305.821,29.885,1155.974370
2456971.97369213,305.399,29.942,1154.453234
2456971.97370370,304.975,29.997,1152.975951
2456971.97371528,304.550,30.051,1151.542685
2456971.97372685,304.123,30.103,1150.153608
2456971.97373843,303.695,30.154,1148.808878
2456971.97375000,303.265,30.202,1147.508658
2456971.97376157,302.834,30.249,1146.253095
2456971.97377315,302.402,30.295,1145.042342
2456971.97378472,301.968,30.339,1143.876543
2456971.97379630,301.533,30.381,1142.755833
2456971.97380787,301.097,30.421,1141.680351
2456971.97381944,300.659,30.460,1140.650225
2456971.97383102,300.221,30.497,1139.665577
2456971.97384259,299.781,30.532,1138.726530
2456971.97385417,299.341,30.565,1137.833198
2456971.97386574,298.899,30.597,1136.985685
2456971.97387731,298.457,30.627,1136.184102
2456971.97388889,298.013,30.655,1135.428543
2456971.97390046,297.569,30.681,1134.719103
2456971.97391204,297.124,30.705,1134.055865
2456971.97392361,296.678,30.728,1133.438918
2456971.97393519,296.232,30.748,1132.868335
2456971.97394676,295.785,30.767,1132.344188
2456971.97395833,295.337,30.784,1131.866541
2456971.97396991,294.889,30.799,1131.435452
2456971.97398148,294.441,30.812,1131.050981
2456971.97399306,293.992,30.823,1130.713171
2456971.97400463,293.542,30.833,1130.422067
2456971.97401620,293.093,30.840,1130.177705
2456971.97402778,292.643,30.846,1129.980115
2456971.97403935,292.193,30.849,1129.829323
2456971.97405093,291.743,30.851,1129.725347
2456971.97406250,291.293,30.851,1129.668202
2456971.97407407,290.842,30.849,1129.657893
2456971.97408565,290.392,30.845,1129.694424
2456971.97409722,289.942,30.839,1129.777789
2456971.97410880,289.492,30.831,1129.907979
2456971.97412037,289.042,30.822,1130.084976
2456971.97413194,288.593,30.810,1130.308760
2456971.97414352,288.144,30.796,1130.579302
2456971.97415509,287.695,30.781,1130.896569
2456971.97416667,287.247,30.764,1131.260521
2456971.97417824,286.799,30.745,1131.671112
2456971.97418981,286.351,30.724,1132.128293
2456971.97420139,285.905,30.701,1132.632009
2456971.97421296,285.458,30.676,1133.182191
2456971.97422454,285.013,30.649,1133.778775
2456971.97423611,284.568,30.621,1134.421687
2456971.97424769,284.124,30.591,1135.110848
2456971.97425926,283.681,30.559,1135.846175
2456971.97427083,283.239,30.525,1136.627573
2456971.97428241,282.798,30.489,1137.454949
2456971.97429398,282.358,30.452,1138.328201
2456971.97430556,281.919,30.412,1139.247227
2456971.97431713,281.481,30.371,1140.211909
2456971.97432870,281.044,30.329,1141.222133
2456971.97434028,280.608,30.284,1142.277780
2456971.97435185,280.173,30.238,1143.378718
2456971.97436343,279.740,30.190,1144.524820
2456971.97437500,279.308,30.141,1145.715945
2456971.97438657,278.878,30.090,1146.951953
2456971.97439815,278.448,30.037,1148.232701
2456971.97440972,278.021,29.983,1149.558032
2456971.97442130,277.595,29.927,1150.927798
2456971.97443287,277.170,29.869,1152.341831
2456971.97444444,276.747,29.810,1153.799974
2456971.97445602,276.325,29.750,1155.302053
2456971.97446759,275.905,29.687,1156.847900
2456971.97447917,275.487,29.624,1158.437332
2456971.97449074,275.070,29.559,1160.070175
2456971.97450231,274.656,29.492,1161.746239
2456971.97451389,274.243,29.424,1163.465339
2456971.97452546,273.831,29.355,1165.227279
2456971.97453704,273.422,29.284,1167.031867
2456971.97454861,273.015,29.212,1168.878902
2456971.97456019,272.609,29.138,1170.768178
2456971.97457176,272.205,29.064,1172.699494
2456971.97458333,271.803,28.987,1174.672636
2456971.97459491,271.404,28.910,1176.687395
2456971.97460648,271.006,28.832,1178.743554
2456971.97461806,270.610,28.752,1180.840891
2456971.97462963,270.216,28.671,1182.979192
2456971.97464120,269.825,28.588,1185.158227
2456971.97465278,269.435,28.505,1187.377772
2456971.97466435,269.047,28.421,1189.637594
2456971.97467593,268.662,28.335,1191.937467
2456971.97468750,268.279,28.248,1194.277154
2456971.97469907,267.898,28.161,1196.656419
2456971.97471065,267.519,28.072,1199.075024
2456971.97472222,267.142,27.982,1201.532726
2456971.97473380,266.767,27.892,1204.029288
2456971.97474537,266.395,27.800,1206.564463
2456971.97475694,266.025,27.707,1209.138006
2456971.97476852,265.657,27.614,1211.749668
2456971.97478009,265.291,27.519,1214.399203
2456971.97479167,264.928,27.424,1217.086355
2456971.97480324,264.567,27.328,1219.810880
2456971.97481481,264.208,27.231,1222.572521
2456971.97482639,263.851,27.133,1225.371024
2456971.97483796,263.497,27.034,1228.206134
2456971.97484954,263.145,26.935,1231.077596
2456971.97486111,262.795,26.835,1233.985151
2456971.97487269,262.447,26.734,1236.928542
2456971.97488426,262.102,26.633,1239.907511
2456971.97489583,261.759,26.531,1242.921799
2456971.97490741,261.418,26.428,1245.971144
2456971.97491898,261.080,26.325,1249.055288
2456971.97493056,260.744,26.221,1252.173970
2456971.97494213,260.410,26.116,1255.326928
2456971.97495370,260.079,26.011,1258.513902
2456971.97496528,259.750,25.906,1261.734630
2456971.97497685,259.423,25.800,1264.988850
2456971.97498843,259.098,25.693,1268.276301
2456971.97500000,258.776,25.586,1271.596725
2456971.97501157,258.456,25.478,1274.949853
2456971.97502315,258.138,25.370,1278.335429
2456971.97503472,257.823,25.262,1281.753190
2456971.97504630,257.509,25.153,1285.202876
2456971.97505787,257.198,25.044,1288.684226
2456971.97506944,256.890,24.934,1292.196982
2456971.97508102,256.583,24.824,1295.740885
2456971.97509259,256.279,24.714,1299.315672
2456971.97510417,255.977,24.604,1302.921087
2456971.97511574,255.677,24.493,1306.556872
2456971.97512731,255.380,24.381,1310.222770
2456971.97513889,255.085,24.270,1313.918528
2456971.97515046,254.791,24.158,1317.643884
2456971.97516204,254.500,24.047,1321.398587
2456971.97517361,254.212,23.934,1325.182383
2456971.97518519,253.925,23.822,1328.995022
2456971.97519676,253.641,23.710,1332.836246
2456971.97520833,253.358,23.597,1336.705807
2456971.97521991,253.078,23.484,1340.603456
2456971.97523148,252.800,23.371,1344.528945
2456971.97524306,252.524,23.258,1348.482023
2456971.97525463,252.251,23.145,1352.462445
2456971.97526620,251.979,23.031,1356.469969
2456971.97527778,251.709,22.918,1360.504344
2456971.97528935,251.442,22.804,1364.565332
2456971.97530093,251.176,22.691,1368.652693
2456971.97531250,250.913,22.577,1372.766180
2456971.97532407,250.651,22.463,1376.905562
2456971.97533565,250.392,22.350,1381.070594
2456971.97534722,250.134,22.236,1385.261043
2456971.97535880,249.879,22.122,1389.476677
2456971.97537037,249.625,22.008,1393.717257
2456971.97538194,249.374,21.895,1397.982557
2456971.97539352,249.124,21.781,1402.272340
2456971.97540509,248.877,21.667,1406.586381
2456971.97541667,248.631,21.554,1410.924454
2456971.97542824,248.388,21.440,1415.286327
2456971.97543981,248.146,21.326,1419.671783
2456971.97545139,247.906,21.213,1424.080592
2456971.97546296,247.668,21.100,1428.512539
2456971.97547454,247.431,20.986,1432.967397
2456971.97548611,247.197,20.873,1437.444956
2456971.97549769,246.964,20.760,1441.944991
2456971.97550926,246.734,20.647,1446.467294
2456971.97552083,246.505,20.534,1451.011645
2456971.97553241,246.278,20.421,1455.577839
2456971.97554398,246.052,20.309,1460.165659
2456971.97555556,245.829,20.196,1464.774903
2456971.97556713,245.607,20.084,1469.405357
2456971.97557870,245.387,19.971,1474.056823
2456971.97559028,245.168,19.859,1478.729090
2456971.97560185,244.951,19.747,1483.421963
2456971.97561343,244.736,19.636,1488.135238
2456971.97562500,244.523,19.524,1492.868713
2456971.97563657,244.311,19.413,1497.622198
2456971.97564815,244.101,19.301,1502.395490
2456971.97565972,243.893,19.190,1507.188402
2456971.97567130,243.686,19.080,1512.000736
2456971.97568287,243.481,18.969,1516.832306
2456971.97569444,243.277,18.859,1521.682922
2456971.97570602,243.075,18.748,1526.552393
2456971.97571759,242.875,18.638,1531.440540
2456971.97572917,242.676,18.529,1536.347174
2456971.97574074,242.479,18.419,1541.272112
2456971.97575231,242.283,18.310,1546.215178
2456971.97576389,242.089,18.201,1551.176190
2456971.97577546,241.896,18.092,1556.154968
2456971.97578704,241.705,17.983,1561.151342
2456971.97579861,241.515,17.875,1566.165134
2456971.97581019,241.326,17.766,1571.196169
2456971.97582176,241.139,17.659,1576.244282
2456971.97583333,240.954,17.551,1581.309301
2456971.97584491,240.770,17.443,1586.391053
2456971.97585648,240.587,17.336,1591.489380
2456971.97586806,240.406,17.229,1596.604113
2456971.97587963,240.226,17.123,1601.735087
2456971.97589120,240.048,17.016,1606.882144
2456971.97590278,239.871,16.910,1612.045124
2456971.97591435,239.695,16.804,1617.223865
2456971.97592593,239.520,16.699,1622.418210
2456971.97593750,239.347,16.593,1627.628008
2456971.97594907,239.175,16.488,1632.853102
2456971.97596065,239.005,16.384,1638.093336
2456971.97597222,238.836,16.279,1643.348566
2456971.97598380,238.668,16.175,1648.618639
2456971.97599537,238.501,16.071,1653.903406
2456971.97600694,238.336,15.967,1659.202722
2456971.97601852,238.172,15.864,1664.516438
2456971.97603009,238.009,15.761,1669.844415
2456971.97604167,237.847,15.658,1675.186510
2456971.97605324,237.686,15.555,1680.542580
2456971.97606481,237.527,15.453,1685.912483
2456971.97607639,237.369,15.351,1691.296088
2456971.97608796,237.212,15.250,1696.693254
2456971.97609954,237.056,15.148,1702.103846
2456971.97611111,236.902,15.047,1707.527729
2456971.97612269,236.748,14.946,1712.964769
2456971.97613426,236.596,14.846,1718.414840
2456971.97614583,236.444,14.745,1723.877809
2456971.97615741,236.294,14.646,1729.353546
2456971.97616898,236.145,14.546,1734.841926
2456971.97618056,235.997,14.447,1740.342821
2456971.97619213,235.851,14.347,1745.856104
2456971.97620370,235.705,14.249,1751.381657
2456971.97621528,235.560,14.150,1756.919355
2456971.97622685,235.416,14.052,1762.469076
2456971.97623843,235.274,13.954,1768.030702
2456971.97625000,235.132,13.856,1773.604114
2456971.97626157,234.992,13.759,1779.189190
2456971.97627315,234.852,13.662,1784.785822
2456971.97628472,234.714,13.565,1790.393890
2456971.97629630,234.576,13.469,1796.013281
2456971.97630787,234.439,13.373,1801.643883
2456971.97631944,234.304,13.277,1807.285584
2456971.97633102,234.169,13.181,1812.938274
2456971.97634259,234.035,13.086,1818.601843
2456971.97635417,233.903,12.991,1824.276184
2456971.97636574,233.771,12.896,1829.961187
2456971.97637731,233.640,12.802,1835.656751
2456971.97638889,233.510,12.708,1841.362769
2456971.97640046,233.381,12.614,1847.079137
2456971.97641204,233.253,12.520,1852.805753
2456971.97642361,233.126,12.427,1858.542515
2456971.97643519,233.000,12.334,1864.289323
2456971.97644676,232.874,12.241,1870.046077
2456971.97645833,232.750,12.149,1875.812679
2456971.97646991,232.626,12.057,1881.589031
2456971.97648148,232.503,11.965,1887.375037
2456971.97649306,232.381,11.873,1893.170600
2456971.97650463,232.260,11.782,1898.975629
2456971.97651620,232.140,11.691,1904.790028
2456971.97652778,232.020,11.600,1910.613706
2456971.97653935,231.902,11.510,1916.446571
2456971.97655093,231.784,11.419,1922.288532
2456971.97656250,231.667,11.329,1928.139499
2456971.97657407,231.550,11.240,1933.999384
2456971.97658565,231.435,11.150,1939.868099
2456971.97659722,231.320,11.061,1945.745558
2456971.97660880,231.206,10.973,1951.631673
2456971.97662037,231.093,10.884,1957.526361
2456971.97663194,230.981,10.796,1963.429536
2456971.97664352,230.869,10.708,1969.341116
2456971.97665509,230.758,10.620,1975.261017
2456971.97666667,230.648,10.533,1981.189159
2456971.97667824,230.539,10.445,1987.125460
2456971.97668981,230.430,10.358,1993.069841
2456971.97670139,230.322,10.272,1999.022222
2456971.97671296,230.215,10.185,2004.982525
2456971.97672454,230.108,10.099,2010.950673
2456971.97673611,230.003,10.013,2016.926588
2456971.97674769,229.897,9.928,2022.910195
2456971.97675926,229.793,9.842,2028.901418
2456971.97677083,229.689,9.757,2034.900183
2456971.97678241,229.586,9.672,2040.906417
2456971.97679398,229.484,9.588,2046.920046
2456971.97680556,229.382,9.504,2052.940998
2456971.97681713,229.281,9.419,2058.969202
2456971.97682870,229.181,9.336,2065.004588
2456971.97684028,229.081,9.252,2071.047084
2456971.97685185,228.982,9.169,2077.096623
2456971.97686343,228.883,9.086,2083.153135
2456971.97687500,228.785,9.003,2089.216552
2456971.97688657,228.688,8.920,2095.286807
2456971.97689815,228.591,8.838,2101.363835
2456971.97690972,228.495,8.756,2107.447568
2456971.97692130,228.400,8.674,2113.537941
2456971.97693287,228.305,8.592,2119.634892
2456971.97694444,228.211,8.511,2125.738354
2456971.97695602,228.117,8.430,2131.848265
2456971.97696759,228.024,8.349,2137.964563
2456971.97697917,227.932,8.268,2144.087186
2456971.97699074,227.840,8.188,2150.216071
2456971.97700231,227.749,8.108,2156.351160
2456971.97701389,227.658,8.028,2162.492390
2456971.97702546,227.568,7.948,2168.639703
2456971.97703704,227.478,7.869,2174.793040
2456971.97704861,227.389,7.790,2180.952343
2456971.97706019,227.301,7.711,2187.117553
2456971.97707176,227.213,7.632,2193.288617
2456971.97708333,227.125,7.553,2199.465472
2456971.97709491,227.038,7.475,2205.648065
2456971.97710648,226.952,7.397,2211.836340
2456971.97711806,226.866,7.319,2218.030242
2456971.97712963,226.781,7.241,2224.229718
2456971.97714120,226.696,7.164,2230.434712
2456971.97715278,226.612,7.087,2236.645172
2456971.97716435,226.528,7.010,2242.861045
2456971.97717593,226.445,6.933,2249.082279
2456971.97718750,226.362,6.856,2255.308821
2456971.97719907,226.280,6.780,2261.540621
2456971.97721065,226.198,6.704,2267.777628
2456971.97722222,226.117,6.628,2274.019790
2456971.97723380,226.036,6.552,2280.267062
2456971.97724537,225.955,6.477,2286.519388
2456971.97725694,225.876,6.401,2292.776723
2456971.97726852,225.796,6.326,2299.039018
2456971.97728009,225.717,6.252,2305.306224
2456971.97729167,225.639,6.177,2311.578295
2456971.97730324,225.561,6.102,2317.855184
2456971.97731481,225.483,6.028,2324.136843
2456971.97732639,225.406,5.954,2330.423228
2456971.97733796,225.329,5.880,2336.714291
2456971.97734954,225.253,5.807,2343.009989
2456971.97736111,225.177,5.733,2349.310278
2456971.97737269,225.102,5.660,2355.615109
2456971.97738426,225.027,5.587,2361.924441
2456971.97739583,224.953,5.514,2368.238231
2456971.97740741,224.879,5.441,2374.556434
2456971.97741898,224.805,5.369,2380.879009
2456971.97743056,224.732,5.297,2387.205914
2456971.97744213,224.659,5.225,2393.537105
2456971.97745370,224.587,5.153,2399.872542
2456971.97746528,224.515,5.081,2406.212184
2456971.97747685,224.443,5.009,2412.555991
2456971.97748843,224.372,4.938,2418.903920
2456971.97750000,224.301,4.867,2425.255932
