"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.90814815,123.929,16.869,1660.046030
2456971.90815972,123.770,16.976,1654.667376
2456971.90817130,123.610,17.084,1649.302500
2456971.90818287,123.449,17.192,1643.951542
2456971.90819444,123.286,17.301,1638.614645
2456971.90820602,123.122,17.410,1633.291951
2456971.90821759,122.957,17.519,1627.983612
2456971.90822917,122.791,17.628,1622.689772
2456971.90824074,122.623,17.738,1617.410581
2456971.90825231,122.454,17.848,1612.146185
2456971.90826389,122.283,17.959,1606.896743
2456971.90827546,122.112,18.070,1601.662405
2456971.90828704,121.938,18.181,1596.443326
2456971.90829861,121.764,18.292,1591.239660
2456971.90831019,121.588,18.404,1586.051571
2456971.90832176,121.411,18.516,1580.879216
2456971.90833333,121.232,18.628,1575.722756
2456971.90834491,121.052,18.741,1570.582352
2456971.90835648,120.870,18.854,1565.458173
2456971.90836806,120.687,18.967,1560.350383
2456971.90837963,120.503,19.080,1555.259147
2456971.90839120,120.317,19.194,1550.184640
2456971.90840278,120.129,19.308,1545.127031
2456971.90841435,119.941,19.423,1540.086491
2456971.90842593,119.750,19.537,1535.063194
2456971.90843750,119.558,19.652,1530.057320
2456971.90844907,119.364,19.767,1525.069044
2456971.90846065,119.169,19.883,1520.098544
2456971.90847222,118.972,19.999,1515.146006
2456971.90848380,118.774,20.115,1510.211606
2456971.90849537,118.574,20.231,1505.295537
2456971.90850694,118.372,20.347,1500.397979
2456971.90851852,118.169,20.464,1495.519120
2456971.90853009,117.964,20.581,1490.659155
2456971.90854167,117.758,20.698,1485.818271
2456971.90855324,117.549,20.816,1480.996659
2456971.90856481,117.339,20.934,1476.194520
2456971.90857639,117.128,21.052,1471.412045
2456971.90858796,116.914,21.170,1466.649438
2456971.90859954,116.699,21.288,1461.906896
2456971.90861111,116.482,21.407,1457.184618
2456971.90862269,116.263,21.525,1452.482814
2456971.90863426,116.043,21.644,1447.801682
2456971.90864583,115.820,21.764,1443.141437
2456971.90865741,115.596,21.883,1438.502280
2456971.90866898,115.370,22.003,1433.884428
2456971.90868056,115.142,22.122,1429.288090
2456971.90869213,114.912,22.242,1424.713479
2456971.90870370,114.681,22.362,1420.160814
2456971.90871528,114.447,22.482,1415.630308
2456971.90872685,114.212,22.603,1411.122185
2456971.90873843,113.974,22.723,1406.636662
2456971.90875000,113.735,22.844,1402.173965
2456971.90876157,113.493,22.964,1397.734314
2456971.90877315,113.250,23.085,1393.317939
2456971.90878472,113.005,23.206,1388.925064
2456971.90879630,112.757,23.327,1384.555920
2456971.90880787,112.508,23.448,1380.210740
2456971.90881944,112.256,23.569,1375.889752
2456971.90883102,112.003,23.690,1371.593195
2456971.90884259,111.747,23.812,1367.321300
2456971.90885417,111.489,23.933,1363.074309
2456971.90886574,111.230,24.054,1358.852455
2456971.90887731,110.968,24.175,1354.655982
2456971.90888889,110.703,24.297,1350.485134
2456971.90890046,110.437,24.418,1346.340149
2456971.90891204,110.169,24.539,1342.221278
2456971.90892361,109.898,24.660,1338.128761
2456971.90893519,109.625,24.782,1334.062849
2456971.90894676,109.350,24.903,1330.023794
2456971.90895833,109.073,25.024,1326.011840
2456971.90896991,108.793,25.145,1322.027242
2456971.90898148,108.511,25.265,1318.070257
2456971.90899306,108.227,25.386,1314.141133
2456971.90900463,107.941,25.507,1310.240128
2456971.90901620,107.652,25.627,1306.367502
2456971.90902778,107.361,25.747,1302.523508
2456971.90903935,107.068,25.867,1298.708407
2456971.90905093,106.772,25.987,1294.922460
2456971.90906250,106.474,26.107,1291.165931
2456971.90907407,106.174,26.226,1287.439076
2456971.90908565,105.871,26.345,1283.742162
2456971.90909722,105.566,26.464,1280.075452
2456971.90910880,105.258,26.583,1276.439214
2456971.90912037,104.948,26.701,1272.833709
2456971.90913194,104.636,26.819,1269.259205
2456971.90914352,104.321,26.936,1265.715971
2456971.90915509,104.004,27.053,1262.204273
2456971.90916667,103.684,27.170,1258.724383
2456971.90917824,103.362,27.287,1255.276565
2456971.90918981,103.037,27.403,1251.861090
2456971.90920139,102.710,27.518,1248.478229
2456971.90921296,102.380,27.633,1245.128252
2456971.90922454,102.048,27.748,1241.811428
2456971.90923611,101.714,27.862,1238.528029
2456971.90924769,101.376,27.975,1235.278325
2456971.90925926,101.037,28.088,1232.062591
2456971.90927083,100.695,28.201,1228.881091
2456971.90928241,100.350,28.313,1225.734098
2456971.90929398,100.003,28.424,1222.621883
2456971.90930556,99.653,28.534,1219.544717
2456971.90931713,99.301,28.644,1216.502869
2456971.90932870,98.947,28.753,1213.496609
2456971.90934028,98.590,28.862,1210.526206
2456971.90935185,98.230,28.969,1207.591928
2456971.90936343,97.868,29.076,1204.694044
2456971.90937500,97.503,29.182,1201.832819
2456971.90938657,97.136,29.288,1199.008521
2456971.90939815,96.766,29.392,1196.221415
2456971.90940972,96.394,29.496,1193.471764
2456971.90942130,96.019,29.598,1190.759829
2456971.90943287,95.642,29.700,1188.085877
2456971.90944444,95.262,29.801,1185.450167
2456971.90945602,94.880,29.901,1182.852957
2456971.90946759,94.496,29.999,1180.294504
2456971.90947917,94.109,30.097,1177.775065
2456971.90949074,93.719,30.194,1175.294894
2456971.90950231,93.328,30.289,1172.854241
2456971.90951389,92.933,30.384,1170.453360
2456971.90952546,92.537,30.477,1168.092500
2456971.90953704,92.138,30.569,1165.771904
2456971.90954861,91.737,30.660,1163.491818
2456971.90956019,91.333,30.750,1161.252479
2456971.90957176,90.927,30.839,1159.054134
2456971.90958333,90.519,30.926,1156.897016
2456971.90959491,90.108,31.012,1154.781358
2456971.90960648,89.695,31.096,1152.707389
2456971.90961806,89.280,31.179,1150.675343
2456971.90962963,88.863,31.261,1148.685442
2456971.90964120,88.444,31.342,1146.737906
2456971.90965278,88.022,31.421,1144.832959
2456971.90966435,87.599,31.498,1142.970810
2456971.90967593,87.173,31.574,1141.151678
2456971.90968750,86.745,31.649,1139.375768
2456971.90969907,86.316,31.722,1137.643282
2456971.90971065,85.884,31.793,1135.954428
2456971.90972222,85.450,31.863,1134.309395
2456971.90973380,85.015,31.931,1132.708385
2456971.90974537,84.577,31.997,1131.151578
2456971.90975694,84.138,32.062,1129.639168
2456971.90976852,83.697,32.125,1128.171330
2456971.90978009,83.254,32.186,1126.748239
2456971.90979167,82.810,32.246,1125.370070
2456971.90980324,82.363,32.304,1124.036991
2456971.90981481,81.916,32.360,1122.749161
2456971.90982639,81.466,32.414,1121.506743
2456971.90983796,81.015,32.467,1120.309883
2456971.90984954,80.563,32.517,1119.158735
2456971.90986111,80.109,32.566,1118.053437
2456971.90987269,79.654,32.613,1116.994128
2456971.90988426,79.198,32.658,1115.980946
2456971.90989583,78.740,32.701,1115.014010
2456971.90990741,78.281,32.742,1114.093446
2456971.90991898,77.821,32.781,1113.219373
2456971.90993056,77.360,32.818,1112.391896
2456971.90994213,76.897,32.853,1111.611123
2456971.90995370,76.434,32.887,1110.877155
2456971.90996528,75.970,32.918,1110.190088
2456971.90997685,75.505,32.947,1109.550005
2456971.90998843,75.039,32.974,1108.956990
2456971.91000000,74.573,32.999,1108.411121
2456971.91001157,74.105,33.022,1107.912468
2456971.91002315,73.637,33.043,1107.461098
2456971.91003472,73.169,33.061,1107.057065
2456971.91004630,72.700,33.078,1106.700424
2456971.91005787,72.230,33.093,1106.391222
2456971.91006944,71.760,33.105,1106.129499
2456971.91008102,71.290,33.115,1105.915289
2456971.91009259,70.819,33.124,1105.748621
2456971.91010417,70.349,33.130,1105.629516
2456971.91011574,69.878,33.134,1105.557991
2456971.91012731,69.407,33.136,1105.534055
2456971.91013889,68.936,33.136,1105.557712
2456971.91015046,68.465,33.133,1105.628958
2456971.91016204,67.995,33.129,1105.747784
2456971.91017361,67.524,33.122,1105.914177
2456971.91018519,67.054,33.114,1106.128113
2456971.91019676,66.584,33.103,1106.389567
2456971.91020833,66.114,33.090,1106.698503
2456971.91021991,65.645,33.075,1107.054882
2456971.91023148,65.176,33.058,1107.458659
2456971.91024306,64.708,33.039,1107.909780
2456971.91025463,64.241,33.017,1108.408187
2456971.91026620,63.774,32.994,1108.953819
2456971.91027778,63.308,32.969,1109.546604
2456971.91028935,62.842,32.941,1110.186466
2456971.91030093,62.378,32.912,1110.873324
2456971.91031250,61.914,32.880,1111.607087
2456971.91032407,61.452,32.847,1112.387667
2456971.91033565,60.990,32.811,1113.214962
2456971.91034722,60.530,32.774,1114.088868
2456971.91035880,60.071,32.734,1115.009271
2456971.91037037,59.613,32.693,1115.976061
2456971.91038194,59.156,32.649,1116.989114
2456971.91039352,58.700,32.604,1118.048300
2456971.91040509,58.246,32.557,1119.153494
2456971.91041667,57.793,32.508,1120.304555
2456971.91042824,57.342,32.457,1121.501338
2456971.91043981,56.892,32.404,1122.743702
2456971.91045139,56.444,32.350,1124.031488
2456971.91046296,55.998,32.294,1125.364544
2456971.91047454,55.553,32.235,1126.742704
2456971.91048611,55.109,32.176,1128.165807
2456971.91049769,54.668,32.114,1129.633677
2456971.91050926,54.228,32.051,1131.146137
2456971.91052083,53.790,31.986,1132.703010
2456971.91053241,53.354,31.919,1134.304113
2456971.91054398,52.920,31.851,1135.949252
2456971.91055556,52.488,31.781,1137.638241
2456971.91056713,52.057,31.710,1139.370877
2456971.91057870,51.629,31.637,1141.146965
2456971.91059028,51.203,31.562,1142.966295
2456971.91060185,50.779,31.486,1144.828664
2456971.91061343,50.357,31.408,1146.733856
2456971.91062500,49.937,31.329,1148.681658
2456971.91063657,49.519,31.249,1150.671854
2456971.91064815,49.103,31.167,1152.704218
2456971.91065972,48.690,31.084,1154.778527
2456971.91067130,48.279,30.999,1156.894556
2456971.91068287,47.870,30.913,1159.052069
2456971.91069444,47.464,30.826,1161.250836
2456971.91070602,47.059,30.738,1163.490619
2456971.91071759,46.657,30.648,1165.771183
2456971.91072917,46.258,30.557,1168.092281
2456971.91074074,45.861,30.465,1170.453673
2456971.91075231,45.466,30.372,1172.855112
2456971.91076389,45.073,30.278,1175.296350
2456971.91077546,44.683,30.182,1177.777139
2456971.91078704,44.296,30.086,1180.297224
2456971.91079861,43.911,29.988,1182.856351
2456971.91081019,43.528,29.890,1185.454267
2456971.91082176,43.148,29.790,1188.090712
2456971.91083333,42.770,29.690,1190.765429
2456971.91084491,42.395,29.588,1193.478157
2456971.91085648,42.022,29.486,1196.228637
2456971.91086806,41.651,29.382,1199.016602
2456971.91087963,41.284,29.278,1201.841790
2456971.91089120,40.918,29.173,1204.703936
2456971.91090278,40.556,29.067,1207.602775
2456971.91091435,40.195,28.961,1210.538038
2456971.91092593,39.838,28.853,1213.509459
2456971.91093750,39.482,28.745,1216.516770
2456971.91094907,39.130,28.637,1219.559702
2456971.91096065,38.779,28.527,1222.637985
2456971.91097222,38.432,28.417,1225.751350
2456971.91098380,38.087,28.306,1228.899526
2456971.91099537,37.744,28.195,1232.082244
2456971.91100694,37.404,28.083,1235.299232
2456971.91101852,37.066,27.970,1238.550219
2456971.91103009,36.731,27.857,1241.834938
2456971.91104167,36.398,27.744,1245.153115
2456971.91105324,36.068,27.629,1248.504481
2456971.91106481,35.741,27.515,1251.888764
2456971.91107639,35.415,27.400,1255.305697
2456971.91108796,35.093,27.284,1258.755007
2456971.91109954,34.773,27.168,1262.236427
2456971.91111111,34.455,27.052,1265.749686
2456971.91112269,34.139,26.935,1269.294518
2456971.91113426,33.827,26.818,1272.870655
2456971.91114583,33.516,26.701,1276.477829
2456971.91115741,33.208,26.583,1280.115774
2456971.91116898,32.902,26.465,1283.784222
2456971.91118056,32.599,26.347,1287.482912
2456971.91119213,32.298,26.228,1291.211579
2456971.91120370,32.000,26.109,1294.969958
2456971.91121528,31.704,25.990,1298.757787
2456971.91122685,31.410,25.871,1302.574807
2456971.91123843,31.118,25.752,1306.420757
2456971.91125000,30.829,25.632,1310.295378
2456971.91126157,30.543,25.512,1314.198410
2456971.91127315,30.258,25.392,1318.129598
2456971.91128472,29.976,25.272,1322.088688
2456971.91129630,29.696,25.152,1326.075421
2456971.91130787,29.418,25.032,1330.089549
2456971.91131944,29.143,24.911,1334.130818
2456971.91133102,28.870,24.791,1338.198975
2456971.91134259,28.599,24.670,1342.293776
2456971.91135417,28.330,24.550,1346.414970
2456971.91136574,28.063,24.429,1350.562311
2456971.91137731,27.799,24.309,1354.735555
2456971.91138889,27.537,24.188,1358.934457
2456971.91140046,27.276,24.067,1363.158778
2456971.91141204,27.018,23.947,1367.408276
2456971.91142361,26.762,23.826,1371.682711
2456971.91143519,26.509,23.706,1375.981848
2456971.91144676,26.257,23.585,1380.305449
2456971.91145833,26.007,23.465,1384.653282
2456971.91146991,25.760,23.344,1389.025113
2456971.91148148,25.514,23.224,1393.420713
2456971.91149306,25.270,23.104,1397.839852
2456971.91150463,25.029,22.984,1402.282300
2456971.91151620,24.789,22.864,1406.747834
2456971.91152778,24.552,22.744,1411.236229
2456971.91153935,24.316,22.624,1415.747263
2456971.91155093,24.082,22.504,1420.280713
2456971.91156250,23.850,22.385,1424.836363
2456971.91157407,23.621,22.265,1429.413992
2456971.91158565,23.392,22.146,1434.013387
2456971.91159722,23.166,22.027,1438.634334
2456971.91160880,22.942,21.908,1443.276619
2456971.91162037,22.720,21.790,1447.940033
2456971.91163194,22.499,21.671,1452.624366
2456971.91164352,22.280,21.553,1457.329412
2456971.91165509,22.063,21.435,1462.054965
2456971.91166667,21.848,21.317,1466.800822
2456971.91167824,21.634,21.199,1471.566780
2456971.91168981,21.423,21.081,1476.352639
2456971.91170139,21.213,20.964,1481.158203
2456971.91171296,21.004,20.847,1485.983271
2456971.91172454,20.798,20.730,1490.827653
2456971.91173611,20.593,20.614,1495.691152
2456971.91174769,20.389,20.497,1500.573578
2456971.91175926,20.188,20.381,1505.474742
2456971.91177083,19.988,20.265,1510.394454
2456971.91178241,19.790,20.150,1515.332530
2456971.91179398,19.593,20.035,1520.288784
2456971.91180556,19.398,19.919,1525.263033
2456971.91181713,19.204,19.805,1530.255096
2456971.91182870,19.012,19.690,1535.264795
2456971.91184028,18.822,19.576,1540.291949
2456971.91185185,18.633,19.462,1545.336384
2456971.91186343,18.445,19.348,1550.397927
2456971.91187500,18.260,19.235,1555.476402
2456971.91188657,18.075,19.122,1560.571639
2456971.91189815,17.892,19.009,1565.683471
2456971.91190972,17.711,18.896,1570.811726
2456971.91192130,17.531,18.784,1575.956240
2456971.91193287,17.352,18.672,1581.116848
2456971.91194444,17.175,18.560,1586.293387
2456971.91195602,17.000,18.449,1591.485696
2456971.91196759,16.825,18.338,1596.693615
2456971.91197917,16.652,18.227,1601.916986
2456971.91199074,16.481,18.117,1607.155651
2456971.91200231,16.311,18.006,1612.409456
2456971.91201389,16.142,17.897,1617.678247
2456971.91202546,15.974,17.787,1622.961873
2456971.91203704,15.808,17.678,1628.260182
2456971.91204861,15.643,17.569,1633.573026
2456971.91206019,15.479,17.460,1638.900258
2456971.91207176,15.317,17.352,1644.241730
2456971.91208333,15.156,17.244,1649.597301
2456971.91209491,14.996,17.137,1654.966824
2456971.91210648,14.838,17.029,1660.350160
2456971.91211806,14.680,16.922,1665.747167
2456971.91212963,14.524,16.816,1671.157709
2456971.91214120,14.369,16.709,1676.581646
2456971.91215278,14.216,16.603,1682.018844
2456971.91216435,14.063,16.497,1687.469167
2456971.91217593,13.912,16.392,1692.932483
2456971.91218750,13.762,16.287,1698.408661
2456971.91219907,13.613,16.182,1703.897570
2456971.91221065,13.465,16.078,1709.399079
2456971.91222222,13.318,15.974,1714.913063
2456971.91223380,13.173,15.870,1720.439395
2456971.91224537,13.028,15.766,1725.977950
2456971.91225694,12.885,15.663,1731.528604
2456971.91226852,12.742,15.561,1737.091235
2456971.91228009,12.601,15.458,1742.665722
2456971.91229167,12.461,15.356,1748.251944
2456971.91230324,12.322,15.254,1753.849783
2456971.91231481,12.184,15.153,1759.459122
2456971.91232639,12.047,15.051,1765.079845
2456971.91233796,11.911,14.951,1770.711837
2456971.91234954,11.776,14.850,1776.354984
2456971.91236111,11.642,14.750,1782.009174
2456971.91237269,11.509,14.650,1787.674295
2456971.91238426,11.377,14.550,1793.350237
2456971.91239583,11.246,14.451,1799.036891
2456971.91240741,11.116,14.352,1804.734149
2456971.91241898,10.986,14.253,1810.441905
2456971.91243056,10.858,14.155,1816.160053
2456971.91244213,10.731,14.057,1821.888489
2456971.91245370,10.605,13.959,1827.627109
2456971.91246528,10.479,13.862,1833.375810
2456971.91247685,10.355,13.765,1839.134493
2456971.91248843,10.232,13.668,1844.903056
2456971.91250000,10.109,13.572,1850.681401
2456971.91251157,9.987,13.476,1856.469429
2456971.91252315,9.866,13.380,1862.267043
2456971.91253472,9.746,13.284,1868.074148
2456971.91254630,9.627,13.189,1873.890648
2456971.91255787,9.509,13.094,1879.716450
2456971.91256944,9.391,13.000,1885.551461
2456971.91258102,9.275,12.905,1891.395588
2456971.91259259,9.159,12.812,1897.248740
2456971.91260417,9.044,12.718,1903.110828
2456971.91261574,8.930,12.625,1908.981763
2456971.91262731,8.817,12.531,1914.861456
2456971.91263889,8.704,12.439,1920.749819
2456971.91265046,8.592,12.346,1926.646768
2456971.91266204,8.481,12.254,1932.552215
2456971.91267361,8.371,12.162,1938.466078
2456971.91268519,8.262,12.071,1944.388271
2456971.91269676,8.153,11.979,1950.318712
2456971.91270833,8.045,11.888,1956.257320
2456971.91271991,7.938,11.798,1962.204014
2456971.91273148,7.832,11.707,1968.158712
2456971.91274306,7.726,11.617,1974.121336
2456971.91275463,7.621,11.527,1980.091807
2456971.91276620,7.517,11.438,1986.070048
2456971.91277778,7.414,11.349,1992.055981
2456971.91278935,7.311,11.260,1998.049531
2456971.91280093,7.209,11.171,2004.050622
2456971.91281250,7.108,11.083,2010.059180
2456971.91282407,7.007,10.995,2016.075131
2456971.91283565,6.907,10.907,2022.098402
2456971.91284722,6.808,10.819,2028.128921
2456971.91285880,6.709,10.732,2034.166616
2456971.91287037,6.611,10.645,2040.211416
2456971.91288194,6.514,10.558,2046.263252
2456971.91289352,6.417,10.472,2052.322054
2456971.91290509,6.321,10.386,2058.387755
2456971.91291667,6.225,10.300,2064.460285
2456971.91292824,6.131,10.214,2070.539578
2456971.91293981,6.037,10.129,2076.625567
2456971.91295139,5.943,10.044,2082.718186
2456971.91296296,5.850,9.959,2088.817372
2456971.91297454,5.758,9.874,2094.923058
2456971.91298611,5.666,9.790,2101.035181
2456971.91299769,5.575,9.706,2107.153678
2456971.91300926,5.485,9.622,2113.278487
2456971.91302083,5.395,9.538,2119.409545
2456971.91303241,5.306,9.455,2125.546792
2456971.91304398,5.217,9.372,2131.690167
2456971.91305556,5.129,9.289,2137.839610
2456971.91306713,5.041,9.207,2143.995061
2456971.91307870,4.954,9.125,2150.156462
2456971.91309028,4.868,9.043,2156.323755
2456971.91310185,4.782,8.961,2162.496882
2456971.91311343,4.697,8.879,2168.675785
2456971.91312500,4.612,8.798,2174.860410
2456971.91313657,4.528,8.717,2181.050699
2456971.91314815,4.444,8.636,2187.246597
2456971.91315972,4.361,8.556,2193.448050
2456971.91317130,4.278,8.475,2199.655003
2456971.91318287,4.196,8.395,2205.867404
2456971.91319444,4.115,8.315,2212.085198
2456971.91320602,4.033,8.236,2218.308333
2456971.91321759,3.953,8.156,2224.536757
2456971.91322917,3.873,8.077,2230.770418
2456971.91324074,3.793,7.998,2237.009266
2456971.91325231,3.714,7.920,2243.253250
2456971.91326389,3.636,7.841,2249.502319
2456971.91327546,3.557,7.763,2255.756425
2456971.91328704,3.480,7.685,2262.015517
2456971.91329861,3.403,7.607,2268.279549
2456971.91331019,3.326,7.530,2274.548471
2456971.91332176,3.250,7.453,2280.822235
2456971.91333333,3.174,7.376,2287.100796
2456971.91334491,3.099,7.299,2293.384105
2456971.91335648,3.024,7.222,2299.672117
2456971.91336806,2.950,7.146,2305.964786
2456971.91337963,2.876,7.070,2312.262067
2456971.91339120,2.802,6.994,2318.563914
2456971.91340278,2.729,6.918,2324.870283
2456971.91341435,2.657,6.842,2331.181131
2456971.91342593,2.585,6.767,2337.496413
2456971.91343750,2.513,6.692,2343.816086
2456971.91344907,2.442,6.617,2350.140107
2456971.91346065,2.371,6.542,2356.468435
2456971.91347222,2.301,6.468,2362.801027
2456971.91348380,2.231,6.393,2369.137841
2456971.91349537,2.161,6.319,2375.478837
2456971.91350694,2.092,6.245,2381.823973
2456971.91351852,2.023,6.172,2388.173209
2456971.91353009,1.955,6.098,2394.526505
2456971.91354167,1.887,6.025,2400.883822
2456971.91355324,1.819,5.952,2407.245120
2456971.91356481,1.752,5.879,2413.610360
2456971.91357639,1.685,5.806,2419.979504
2456971.91358796,1.619,5.734,2426.352513
2456971.91359954,1.553,5.662,2432.729350
2456971.91361111,1.488,5.589,2439.109978
2456971.91362269,1.422,5.518,2445.494358
2456971.91363426,1.357,5.446,2451.882455
2456971.91364583,1.293,5.374,2458.274232
2456971.91365741,1.229,5.303,2464.669652
2456971.91366898,1.165,5.232,2471.068681
2456971.91368056,1.102,5.161,2477.471283
2456971.91369213,1.039,5.090,2483.877421
2456971.91370370,0.976,5.020,2490.287063
2456971.91371528,0.914,4.949,2496.700173
2456971.91372685,0.852,4.879,2503.116717
2456971.91373843,0.790,4.809,2509.536662
2456971.91375000,0.729,4.739,2515.959973
2456971.91376157,0.668,4.669,2522.386618
2456971.91377315,0.608,4.600,2528.816563
2456971.91378472,0.548,4.530,2535.249776
2456971.91379630,0.488,4.461,2541.686225
2456971.91380787,0.428,4.392,2548.125878
2456971.91381944,0.369,4.323,2554.568703
2456971.91383102,0.310,4.255,2561.014667
2456971.91384259,0.252,4.186,2567.463742
2456971.91385417,0.193,4.118,2573.915894
2456971.91386574,0.135,4.050,2580.371094
2456971.91387731,0.078,3.982,2586.829312
2456971.91388889,0.021,3.914,2593.290517
2456971.91390046,359.964,3.847,2599.754679
2456971.91391204,359.907,3.779,2606.221769
2456971.91392361,359.851,3.712,2612.691757
2456971.91393519,359.795,3.645,2619.164615
2456971.91394676,359.739,3.578,2625.640314
2456971.91395833,359.684,3.511,2632.118825
2456971.91396991,359.628,3.444,2638.600119
2456971.91398148,359.574,3.378,2645.084170
2456971.91399306,359.519,3.312,2651.570948
2456971.91400463,359.465,3.245,2658.060428
2456971.91401620,359.411,3.179,2664.552580
2456971.91402778,359.357,3.114,2671.047378
2456971.91403935,359.304,3.048,2677.544796
2456971.91405093,359.251,2.982,2684.044806
2456971.91406250,359.198,2.917,2690.547382
2456971.91407407,359.146,2.852,2697.052498
2456971.91408565,359.093,2.787,2703.560129
2456971.91409722,359.041,2.722,2710.070248
2456971.91410880,358.990,2.657,2716.582829
2456971.91412037,358.938,2.592,2723.097849
2456971.91413194,358.887,2.528,2729.615281
2456971.91414352,358.836,2.463,2736.135100
2456971.91415509,358.786,2.399,2742.657282
2456971.91416667,358.735,2.335,2749.181803
2456971.91417824,358.685,2.271,2755.708639
2456971.91418981,358.636,2.208,2762.237764
2456971.91420139,358.586,2.144,2768.769156
2456971.91421296,358.537,2.080,2775.302791
2456971.91422454,358.488,2.017,2781.838644
2456971.91423611,358.439,1.954,2788.376694
2456971.91424769,358.390,1.891,2794.916917
2456971.91425926,358.342,1.828,2801.459291
2456971.91427083,358.294,1.765,2808.003791
2456971.91428241,358.246,1.703,2814.550397
2456971.91429398,358.199,1.640,2821.099085
2456971.91430556,358.151,1.578,2827.649833
2456971.91431713,358.104,1.515,2834.202620
2456971.91432870,358.058,1.453,2840.757424
2456971.91434028,358.011,1.391,2847.314223
2456971.91435185,357.965,1.329,2853.872996
2456971.91436343,357.919,1.268,2860.433721
2456971.91437500,357.873,1.206,2866.996378
2456971.91438657,357.827,1.145,2873.560945
2456971.91439815,357.782,1.083,2880.127401
2456971.91440972,357.736,1.022,2886.695727
2456971.91442130,357.691,0.961,2893.265902
2456971.91443287,357.647,0.900,2899.837905
2456971.91444444,357.602,0.839,2906.411716
2456971.91445602,357.558,0.779,2912.987316
2456971.91446759,357.514,0.718,2919.564684
2456971.91447917,357.470,0.658,2926.143802
2456971.91449074,357.426,0.598,2932.724648
2456971.91450231,357.383,0.537,2939.307206
2456971.91451389,357.340,0.477,2945.891454
2456971.91452546,357.297,0.417,2952.477374
2456971.91453704,357.254,0.357,2959.064947
2456971.91454861,357.211,0.298,2965.654155
2456971.91456019,357.169,0.238,2972.244978
2456971.91457176,357.127,0.179,2978.837399
2456971.91458333,357.085,0.119,2985.431399
2456971.91459491,357.043,0.060,2992.026959
2456971.91460648,357.002,0.001,2998.624063
2456971.91460663,357.001,0.000,2998.710257
2456971.97311553,197.105,0.000,2974.296494
2456971.97312500,197.156,0.046,2969.193462
2456971.97313657,197.219,0.103,2962.960765
2456971.97314815,197.282,0.159,2956.730908
2456971.97315972,197.346,0.216,2950.503915
2456971.97317130,197.409,0.273,2944.279810
2456971.97318287,197.473,0.330,2938.058620
2456971.97319444,197.538,0.386,2931.840370
2456971.97320602,197.602,0.443,2925.625085
2456971.97321759,197.667,0.501,2919.412791
2456971.97322917,197.732,0.558,2913.203514
2456971.97324074,197.797,0.615,2906.997281
2456971.97325231,197.863,0.673,2900.794118
2456971.97326389,197.928,0.730,2894.594051
2456971.97327546,197.994,0.788,2888.397107
2456971.97328704,198.061,0.845,2882.203312
2456971.97329861,198.127,0.903,2876.012696
2456971.97331019,198.194,0.961,2869.825285
2456971.97332176,198.262,1.019,2863.641106
2456971.97333333,198.329,1.077,2857.460187
2456971.97334491,198.397,1.136,2851.282557
2456971.97335648,198.465,1.194,2845.108243
2456971.97336806,198.533,1.252,2838.937274
2456971.97337963,198.602,1.311,2832.769679
2456971.97339120,198.671,1.369,2826.605486
2456971.97340278,198.740,1.428,2820.444725
2456971.97341435,198.810,1.487,2814.287425
2456971.97342593,198.880,1.546,2808.133615
2456971.97343750,198.950,1.605,2801.983326
2456971.97344907,199.020,1.664,2795.836587
2456971.97346065,199.091,1.724,2789.693429
2456971.97347222,199.162,1.783,2783.553882
2456971.97348380,199.234,1.842,2777.417976
2456971.97349537,199.305,1.902,2771.285743
2456971.97350694,199.377,1.962,2765.157215
2456971.97351852,199.450,2.021,2759.032421
2456971.97353009,199.522,2.081,2752.911395
2456971.97354167,199.595,2.141,2746.794168
2456971.97355324,199.669,2.202,2740.680772
2456971.97356481,199.742,2.262,2734.571240
2456971.97357639,199.816,2.322,2728.465603
2456971.97358796,199.891,2.383,2722.363896
2456971.97359954,199.965,2.443,2716.266152
2456971.97361111,200.040,2.504,2710.172403
2456971.97362269,200.116,2.565,2704.082684
2456971.97363426,200.191,2.626,2697.997028
2456971.97364583,200.267,2.687,2691.915470
2456971.97365741,200.344,2.748,2685.838044
2456971.97366898,200.420,2.809,2679.764785
2456971.97368056,200.497,2.870,2673.695729
2456971.97369213,200.575,2.932,2667.630910
2456971.97370370,200.653,2.993,2661.570364
2456971.97371528,200.731,3.055,2655.514127
2456971.97372685,200.809,3.117,2649.462235
2456971.97373843,200.888,3.179,2643.414725
2456971.97375000,200.967,3.241,2637.371633
2456971.97376157,201.047,3.303,2631.332997
2456971.97377315,201.127,3.366,2625.298853
2456971.97378472,201.207,3.428,2619.269240
2456971.97379630,201.288,3.491,2613.244196
2456971.97380787,201.369,3.553,2607.223759
2456971.97381944,201.450,3.616,2601.207966
2456971.97383102,201.532,3.679,2595.196858
2456971.97384259,201.614,3.742,2589.190474
2456971.97385417,201.697,3.805,2583.188852
2456971.97386574,201.779,3.868,2577.192034
2456971.97387731,201.863,3.932,2571.200058
2456971.97388889,201.947,3.995,2565.212965
2456971.97390046,202.031,4.059,2559.230797
2456971.97391204,202.115,4.123,2553.253595
2456971.97392361,202.200,4.187,2547.281399
2456971.97393519,202.286,4.251,2541.314252
2456971.97394676,202.371,4.315,2535.352195
2456971.97395833,202.457,4.379,2529.395272
