"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.94128472,190.730,2.796,2610.367333
2456971.94129630,190.741,2.726,2617.284634
2456971.94130787,190.751,2.656,2624.202448
2456971.94131944,190.762,2.586,2631.120766
2456971.94133102,190.773,2.517,2638.039574
2456971.94134259,190.783,2.447,2644.958861
2456971.94135417,190.794,2.378,2651.878615
2456971.94136574,190.804,2.309,2658.798825
2456971.94137731,190.815,2.240,2665.719478
2456971.94138889,190.825,2.172,2672.640563
2456971.94140046,190.835,2.103,2679.562070
2456971.94141204,190.846,2.035,2686.483986
2456971.94142361,190.856,1.967,2693.406300
2456971.94143519,190.866,1.899,2700.329002
2456971.94144676,190.876,1.832,2707.252080
2456971.94145833,190.886,1.764,2714.175524
2456971.94146991,190.896,1.697,2721.099322
2456971.94148148,190.906,1.630,2728.023465
2456971.94149306,190.916,1.563,2734.947941
2456971.94150463,190.926,1.496,2741.872739
2456971.94151620,190.936,1.430,2748.797850
2456971.94152778,190.946,1.363,2755.723262
2456971.94153935,190.956,1.297,2762.648966
2456971.94155093,190.966,1.231,2769.574952
2456971.94156250,190.975,1.165,2776.501209
2456971.94157407,190.985,1.099,2783.427726
2456971.94158565,190.995,1.034,2790.354495
2456971.94159722,191.004,0.969,2797.281505
2456971.94160880,191.014,0.903,2804.208746
2456971.94162037,191.023,0.838,2811.136209
2456971.94163194,191.033,0.774,2818.063884
2456971.94164352,191.042,0.709,2824.991761
2456971.94165509,191.052,0.644,2831.919831
2456971.94166667,191.061,0.580,2838.848085
2456971.94167824,191.070,0.516,2845.776512
2456971.94168981,191.080,0.452,2852.705103
2456971.94170139,191.089,0.388,2859.633851
2456971.94171296,191.098,0.324,2866.562744
2456971.94172454,191.107,0.261,2873.491774
2456971.94173611,191.116,0.197,2880.420932
2456971.94174769,191.125,0.134,2887.350209
2456971.94175926,191.134,0.071,2894.279596
2456971.94177083,191.143,0.008,2901.209085
2456971.94177229,191.145,0.000,2902.080224
2456972.00026101,350.977,0.000,2960.066571
2456972.00026620,350.935,0.021,2957.653877
2456972.00027778,350.842,0.069,2952.279195
2456972.00028935,350.749,0.117,2946.911473
2456972.00030093,350.655,0.165,2941.550755
2456972.00031250,350.561,0.212,2936.197086
2456972.00032407,350.467,0.260,2930.850511
2456972.00033565,350.372,0.308,2925.511075
2456972.00034722,350.277,0.356,2920.178823
2456972.00035880,350.181,0.404,2914.853802
2456972.00037037,350.086,0.452,2909.536058
2456972.00038194,349.989,0.500,2904.225636
2456972.00039352,349.893,0.548,2898.922583
2456972.00040509,349.796,0.596,2893.626945
2456972.00041667,349.699,0.644,2888.338771
2456972.00042824,349.601,0.692,2883.058108
2456972.00043981,349.503,0.740,2877.785002
2456972.00045139,349.404,0.788,2872.519502
2456972.00046296,349.306,0.836,2867.261656
2456972.00047454,349.206,0.884,2862.011513
2456972.00048611,349.107,0.932,2856.769120
2456972.00049769,349.007,0.980,2851.534527
2456972.00050926,348.906,1.028,2846.307784
2456972.00052083,348.806,1.077,2841.088939
2456972.00053241,348.704,1.125,2835.878043
2456972.00054398,348.603,1.173,2830.675145
2456972.00055556,348.501,1.221,2825.480296
2456972.00056713,348.399,1.269,2820.293547
2456972.00057870,348.296,1.318,2815.114948
2456972.00059028,348.193,1.366,2809.944551
2456972.00060185,348.089,1.414,2804.782407
2456972.00061343,347.985,1.462,2799.628568
2456972.00062500,347.881,1.511,2794.483085
2456972.00063657,347.776,1.559,2789.346011
2456972.00064815,347.671,1.607,2784.217401
2456972.00065972,347.566,1.656,2779.097304
2456972.00067130,347.460,1.704,2773.985775
2456972.00068287,347.353,1.752,2768.882868
2456972.00069444,347.247,1.801,2763.788636
2456972.00070602,347.140,1.849,2758.703133
2456972.00071759,347.032,1.898,2753.626414
2456972.00072917,346.924,1.946,2748.558533
2456972.00074074,346.815,1.994,2743.499545
2456972.00075231,346.707,2.043,2738.449506
2456972.00076389,346.597,2.091,2733.408472
2456972.00077546,346.488,2.140,2728.376497
2456972.00078704,346.377,2.188,2723.353638
2456972.00079861,346.267,2.237,2718.339952
2456972.00081019,346.156,2.285,2713.335495
2456972.00082176,346.044,2.334,2708.340325
2456972.00083333,345.933,2.382,2703.354499
2456972.00084491,345.820,2.431,2698.378074
2456972.00085648,345.708,2.479,2693.411108
2456972.00086806,345.594,2.528,2688.453661
2456972.00087963,345.481,2.576,2683.505789
2456972.00089120,345.367,2.625,2678.567553
2456972.00090278,345.252,2.673,2673.639012
2456972.00091435,345.137,2.722,2668.720224
2456972.00092593,345.022,2.770,2663.811251
2456972.00093750,344.906,2.819,2658.912151
2456972.00094907,344.790,2.867,2654.022985
2456972.00096065,344.673,2.916,2649.143816
2456972.00097222,344.556,2.964,2644.274702
2456972.00098380,344.438,3.013,2639.415705
2456972.00099537,344.320,3.061,2634.566889
2456972.00100694,344.201,3.110,2629.728314
2456972.00101852,344.082,3.158,2624.900043
2456972.00103009,343.963,3.207,2620.082137
2456972.00104167,343.843,3.255,2615.274661
2456972.00105324,343.722,3.304,2610.477678
2456972.00106481,343.601,3.352,2605.691251
2456972.00107639,343.480,3.400,2600.915445
2456972.00108796,343.358,3.449,2596.150322
2456972.00109954,343.236,3.497,2591.395948
2456972.00111111,343.113,3.546,2586.652389
2456972.00112269,342.990,3.594,2581.919708
2456972.00113426,342.866,3.643,2577.197972
2456972.00114583,342.742,3.691,2572.487246
2456972.00115741,342.617,3.739,2567.787596
2456972.00116898,342.492,3.788,2563.099090
2456972.00118056,342.366,3.836,2558.421793
2456972.00119213,342.240,3.884,2553.755773
2456972.00120370,342.113,3.933,2549.101097
2456972.00121528,341.986,3.981,2544.457833
2456972.00122685,341.858,4.029,2539.826049
2456972.00123843,341.730,4.078,2535.205814
2456972.00125000,341.601,4.126,2530.597194
2456972.00126157,341.472,4.174,2526.000261
2456972.00127315,341.342,4.222,2521.415084
2456972.00128472,341.212,4.270,2516.841731
2456972.00129630,341.082,4.319,2512.280273
2456972.00130787,340.950,4.367,2507.730780
2456972.00131944,340.819,4.415,2503.193324
2456972.00133102,340.686,4.463,2498.667973
2456972.00134259,340.554,4.511,2494.154801
2456972.00135417,340.420,4.559,2489.653877
2456972.00136574,340.287,4.607,2485.165276
2456972.00137731,340.152,4.655,2480.689067
2456972.00138889,340.018,4.703,2476.225324
2456972.00140046,339.882,4.751,2471.774119
2456972.00141204,339.747,4.798,2467.335527
2456972.00142361,339.610,4.846,2462.909619
2456972.00143519,339.473,4.894,2458.496470
2456972.00144676,339.336,4.942,2454.096153
2456972.00145833,339.198,4.989,2449.708744
2456972.00146991,339.060,5.037,2445.334317
2456972.00148148,338.921,5.085,2440.972945
2456972.00149306,338.781,5.132,2436.624706
2456972.00150463,338.641,5.180,2432.289673
2456972.00151620,338.500,5.227,2427.967925
2456972.00152778,338.359,5.275,2423.659534
2456972.00153935,338.218,5.322,2419.364580
2456972.00155093,338.075,5.370,2415.083137
2456972.00156250,337.933,5.417,2410.815285
2456972.00157407,337.789,5.464,2406.561099
2456972.00158565,337.646,5.511,2402.320656
2456972.00159722,337.501,5.558,2398.094037
2456972.00160880,337.356,5.605,2393.881316
2456972.00162037,337.211,5.652,2389.682575
2456972.00163194,337.065,5.699,2385.497892
2456972.00164352,336.918,5.746,2381.327343
2456972.00165509,336.771,5.793,2377.171012
2456972.00166667,336.623,5.840,2373.028974
2456972.00167824,336.475,5.887,2368.901312
2456972.00168981,336.326,5.933,2364.788106
2456972.00170139,336.177,5.980,2360.689433
2456972.00171296,336.027,6.026,2356.605378
2456972.00172454,335.877,6.073,2352.536020
2456972.00173611,335.726,6.119,2348.481438
2456972.00174769,335.574,6.166,2344.441717
2456972.00175926,335.422,6.212,2340.416936
2456972.00177083,335.269,6.258,2336.407179
2456972.00178241,335.116,6.304,2332.412527
2456972.00179398,334.962,6.350,2328.433061
2456972.00180556,334.808,6.396,2324.468867
2456972.00181713,334.653,6.442,2320.520026
2456972.00182870,334.497,6.488,2316.586621
2456972.00184028,334.341,6.533,2312.668733
2456972.00185185,334.185,6.579,2308.766451
2456972.00186343,334.027,6.624,2304.879855
2456972.00187500,333.869,6.670,2301.009028
2456972.00188657,333.711,6.715,2297.154058
2456972.00189815,333.552,6.760,2293.315027
2456972.00190972,333.393,6.805,2289.492019
2456972.00192130,333.232,6.850,2285.685121
2456972.00193287,333.072,6.895,2281.894417
2456972.00194444,332.910,6.940,2278.119992
2456972.00195602,332.749,6.985,2274.361931
2456972.00196759,332.586,7.029,2270.620321
2456972.00197917,332.423,7.074,2266.895247
2456972.00199074,332.260,7.118,2263.186794
2456972.00200231,332.095,7.163,2259.495049
2456972.00201389,331.931,7.207,2255.820099
2456972.00202546,331.765,7.251,2252.162031
2456972.00203704,331.599,7.295,2248.520929
2456972.00204861,331.433,7.339,2244.896882
2456972.00206019,331.266,7.382,2241.289975
2456972.00207176,331.098,7.426,2237.700297
2456972.00208333,330.930,7.470,2234.127934
2456972.00209491,330.761,7.513,2230.572975
2456972.00210648,330.592,7.556,2227.035505
2456972.00211806,330.422,7.599,2223.515612
2456972.00212963,330.251,7.642,2220.013385
2456972.00214120,330.080,7.685,2216.528912
2456972.00215278,329.908,7.728,2213.062280
2456972.00216435,329.736,7.770,2209.613576
2456972.00217593,329.563,7.813,2206.182890
2456972.00218750,329.389,7.855,2202.770307
2456972.00219907,329.215,7.897,2199.375919
2456972.00221065,329.041,7.939,2195.999813
2456972.00222222,328.865,7.981,2192.642077
2456972.00223380,328.690,8.023,2189.302799
2456972.00224537,328.513,8.064,2185.982068
2456972.00225694,328.336,8.106,2182.679972
2456972.00226852,328.158,8.147,2179.396599
2456972.00228009,327.980,8.188,2176.132039
2456972.00229167,327.802,8.229,2172.886378
2456972.00230324,327.622,8.270,2169.659708
2456972.00231481,327.442,8.310,2166.452116
2456972.00232639,327.262,8.351,2163.263690
2456972.00233796,327.081,8.391,2160.094519
2456972.00234954,326.899,8.431,2156.944691
2456972.00236111,326.717,8.471,2153.814295
2456972.00237269,326.534,8.511,2150.703420
2456972.00238426,326.351,8.550,2147.612153
2456972.00239583,326.167,8.589,2144.540583
2456972.00240741,325.982,8.629,2141.488798
2456972.00241898,325.797,8.668,2138.456886
2456972.00243056,325.611,8.706,2135.444936
2456972.00244213,325.425,8.745,2132.453036
2456972.00245370,325.238,8.784,2129.481273
2456972.00246528,325.051,8.822,2126.529735
2456972.00247685,324.863,8.860,2123.598510
2456972.00248843,324.674,8.898,2120.687685
2456972.00250000,324.485,8.935,2117.797349
2456972.00251157,324.295,8.973,2114.927587
2456972.00252315,324.105,9.010,2112.078488
2456972.00253472,323.914,9.047,2109.250138
2456972.00254630,323.723,9.084,2106.442624
2456972.00255787,323.531,9.120,2103.656033
2456972.00256944,323.339,9.157,2100.890450
2456972.00258102,323.145,9.193,2098.145963
2456972.00259259,322.952,9.229,2095.422659
2456972.00260417,322.758,9.265,2092.720620
2456972.00261574,322.563,9.300,2090.039933
2456972.00262731,322.368,9.335,2087.380684
2456972.00263889,322.172,9.370,2084.742958
2456972.00265046,321.976,9.405,2082.126840
2456972.00266204,321.779,9.440,2079.532413
2456972.00267361,321.581,9.474,2076.959763
2456972.00268519,321.384,9.508,2074.408975
2456972.00269676,321.185,9.542,2071.880128
2456972.00270833,320.986,9.575,2069.373309
2456972.00271991,320.786,9.609,2066.888599
2456972.00273148,320.586,9.642,2064.426082
2456972.00274306,320.386,9.675,2061.985840
2456972.00275463,320.185,9.707,2059.567956
2456972.00276620,319.983,9.740,2057.172509
2456972.00277778,319.781,9.772,2054.799581
2456972.00278935,319.578,9.804,2052.449253
2456972.00280093,319.375,9.835,2050.121606
2456972.00281250,319.171,9.866,2047.816721
2456972.00282407,318.967,9.897,2045.534673
2456972.00283565,318.763,9.928,2043.275545
2456972.00284722,318.557,9.958,2041.039414
2456972.00285880,318.352,9.989,2038.826361
2456972.00287037,318.146,10.019,2036.636459
2456972.00288194,317.939,10.048,2034.469788
2456972.00289352,317.732,10.077,2032.326423
2456972.00290509,317.524,10.107,2030.206445
2456972.00291667,317.316,10.135,2028.109922
2456972.00292824,317.107,10.164,2026.036934
2456972.00293981,316.898,10.192,2023.987557
2456972.00295139,316.689,10.220,2021.961861
2456972.00296296,316.479,10.247,2019.959920
2456972.00297454,316.269,10.275,2017.981811
2456972.00298611,316.058,10.302,2016.027601
2456972.00299769,315.846,10.328,2014.097364
2456972.00300926,315.635,10.355,2012.191173
2456972.00302083,315.422,10.381,2010.309094
2456972.00303241,315.210,10.406,2008.451200
2456972.00304398,314.997,10.432,2006.617562
2456972.00305556,314.783,10.457,2004.808243
2456972.00306713,314.569,10.482,2003.023317
2456972.00307870,314.355,10.506,2001.262845
2456972.00309028,314.140,10.530,1999.526897
2456972.00310185,313.925,10.554,1997.815540
2456972.00311343,313.709,10.577,1996.128836
2456972.00312500,313.493,10.601,1994.466852
2456972.00313657,313.277,10.623,1992.829649
2456972.00314815,313.060,10.646,1991.217293
2456972.00315972,312.843,10.668,1989.629842
2456972.00317130,312.625,10.690,1988.067362
2456972.00318287,312.407,10.711,1986.529909
2456972.00319444,312.189,10.732,1985.017547
2456972.00320602,311.971,10.753,1983.530331
2456972.00321759,311.752,10.774,1982.068323
2456972.00322917,311.532,10.794,1980.631576
2456972.00324074,311.312,10.813,1979.220151
2456972.00325231,311.092,10.833,1977.834099
2456972.00326389,310.872,10.852,1976.473480
2456972.00327546,310.651,10.871,1975.138343
2456972.00328704,310.430,10.889,1973.828746
2456972.00329861,310.209,10.907,1972.544736
2456972.00331019,309.987,10.924,1971.286369
2456972.00332176,309.765,10.942,1970.053690
2456972.00333333,309.543,10.958,1968.846755
2456972.00334491,309.320,10.975,1967.665609
2456972.00335648,309.097,10.991,1966.510298
2456972.00336806,308.874,11.007,1965.380873
2456972.00337963,308.650,11.022,1964.277377
2456972.00339120,308.427,11.037,1963.199852
2456972.00340278,308.203,11.052,1962.148348
2456972.00341435,307.978,11.066,1961.122902
2456972.00342593,307.754,11.080,1960.123562
2456972.00343750,307.529,11.093,1959.150365
2456972.00344907,307.304,11.107,1958.203349
2456972.00346065,307.079,11.119,1957.282558
2456972.00347222,306.853,11.132,1956.388027
2456972.00348380,306.627,11.144,1955.519794
2456972.00349537,306.401,11.155,1954.677890
2456972.00350694,306.175,11.166,1953.862357
2456972.00351852,305.949,11.177,1953.073225
2456972.00353009,305.722,11.188,1952.310525
2456972.00354167,305.495,11.198,1951.574293
2456972.00355324,305.268,11.207,1950.864557
2456972.00356481,305.041,11.217,1950.181347
2456972.00357639,304.814,11.225,1949.524692
2456972.00358796,304.586,11.234,1948.894616
2456972.00359954,304.359,11.242,1948.291150
2456972.00361111,304.131,11.250,1947.714317
2456972.00362269,303.903,11.257,1947.164142
2456972.00363426,303.675,11.264,1946.640646
2456972.00364583,303.447,11.270,1946.143850
2456972.00365741,303.218,11.276,1945.673780
2456972.00366898,302.990,11.282,1945.230452
2456972.00368056,302.761,11.287,1944.813885
2456972.00369213,302.533,11.292,1944.424097
2456972.00370370,302.304,11.297,1944.061104
2456972.00371528,302.075,11.301,1943.724920
2456972.00372685,301.846,11.304,1943.415558
2456972.00373843,301.617,11.308,1943.133036
2456972.00375000,301.388,11.310,1942.877362
2456972.00376157,301.159,11.313,1942.648547
2456972.00377315,300.930,11.315,1942.446602
2456972.00378472,300.700,11.317,1942.271533
2456972.00379630,300.471,11.318,1942.123349
2456972.00380787,300.242,11.319,1942.002055
2456972.00381944,300.012,11.319,1941.907656
2456972.00383102,299.783,11.319,1941.840157
2456972.00384259,299.554,11.319,1941.799559
2456972.00385417,299.324,11.318,1941.785865
2456972.00386574,299.095,11.317,1941.799073
2456972.00387731,298.865,11.315,1941.839184
2456972.00388889,298.636,11.313,1941.906196
2456972.00390046,298.407,11.311,1942.000105
2456972.00391204,298.177,11.308,1942.120908
2456972.00392361,297.948,11.305,1942.268598
2456972.00393519,297.719,11.301,1942.443169
2456972.00394676,297.490,11.297,1942.644613
2456972.00395833,297.260,11.293,1942.872922
2456972.00396991,297.031,11.288,1943.128085
2456972.00398148,296.802,11.283,1943.410091
2456972.00399306,296.573,11.277,1943.718928
2456972.00400463,296.345,11.271,1944.054586
2456972.00401620,296.116,11.264,1944.417043
2456972.00402778,295.887,11.258,1944.806288
2456972.00403935,295.659,11.250,1945.222303
2456972.00405093,295.430,11.243,1945.665070
2456972.00406250,295.202,11.235,1946.134570
2456972.00407407,294.974,11.226,1946.630784
2456972.00408565,294.746,11.217,1947.153692
2456972.00409722,294.518,11.208,1947.703266
2456972.00410880,294.290,11.199,1948.279486
2456972.00412037,294.063,11.189,1948.882328
2456972.00413194,293.835,11.178,1949.511765
2456972.00414352,293.608,11.167,1950.167773
2456972.00415509,293.381,11.156,1950.850319
2456972.00416667,293.154,11.145,1951.559377
2456972.00417824,292.927,11.133,1952.294917
2456972.00418981,292.701,11.120,1953.056907
2456972.00420139,292.474,11.108,1953.845318
2456972.00421296,292.248,11.094,1954.660112
2456972.00422454,292.022,11.081,1955.501257
2456972.00423611,291.797,11.067,1956.368721
2456972.00424769,291.571,11.053,1957.262460
2456972.00425926,291.346,11.038,1958.182442
2456972.00427083,291.121,11.023,1959.128628
2456972.00428241,290.896,11.008,1960.100980
2456972.00429398,290.672,10.992,1961.099454
2456972.00430556,290.448,10.976,1962.124009
2456972.00431713,290.224,10.959,1963.174608
2456972.00432870,290.000,10.942,1964.251201
2456972.00434028,289.777,10.925,1965.353749
2456972.00435185,289.554,10.907,1966.482201
2456972.00436343,289.331,10.889,1967.636513
2456972.00437500,289.108,10.871,1968.816643
2456972.00438657,288.886,10.852,1970.022535
2456972.00439815,288.664,10.833,1971.254143
2456972.00440972,288.442,10.814,1972.511421
2456972.00442130,288.221,10.794,1973.794312
2456972.00443287,288.000,10.774,1975.102769
2456972.00444444,287.780,10.753,1976.436735
2456972.00445602,287.559,10.732,1977.796162
2456972.00446759,287.339,10.711,1979.180988
2456972.00447917,287.120,10.690,1980.591166
2456972.00449074,286.900,10.668,1982.026633
2456972.00450231,286.682,10.645,1983.487338
2456972.00451389,286.463,10.623,1984.973216
2456972.00452546,286.245,10.600,1986.484217
2456972.00453704,286.027,10.577,1988.020273
2456972.00454861,285.810,10.553,1989.581332
2456972.00456019,285.593,10.529,1991.167326
2456972.00457176,285.376,10.505,1992.778199
2456972.00458333,285.160,10.480,1994.413882
2456972.00459491,284.944,10.455,1996.074319
2456972.00460648,284.728,10.430,1997.759439
2456972.00461806,284.513,10.404,1999.469184
2456972.00462963,284.299,10.378,2001.203482
2456972.00464120,284.084,10.352,2002.962273
2456972.00465278,283.871,10.326,2004.745487
2456972.00466435,283.657,10.299,2006.553054
2456972.00467593,283.444,10.272,2008.384911
2456972.00468750,283.232,10.244,2010.240983
2456972.00469907,283.020,10.216,2012.121207
2456972.00471065,282.808,10.188,2014.025509
2456972.00472222,282.597,10.160,2015.953816
2456972.00473380,282.386,10.131,2017.906062
2456972.00474537,282.176,10.102,2019.882173
2456972.00475694,281.966,10.073,2021.882072
2456972.00476852,281.756,10.043,2023.905692
2456972.00478009,281.548,10.014,2025.952956
2456972.00479167,281.339,9.983,2028.023788
2456972.00480324,281.131,9.953,2030.118117
2456972.00481481,280.924,9.922,2032.235867
2456972.00482639,280.717,9.891,2034.376956
2456972.00483796,280.510,9.860,2036.541316
2456972.00484954,280.304,9.828,2038.728866
2456972.00486111,280.099,9.797,2040.939528
2456972.00487269,279.893,9.765,2043.173222
2456972.00488426,279.689,9.732,2045.429875
2456972.00489583,279.485,9.700,2047.709404
2456972.00490741,279.281,9.667,2050.011732
2456972.00491898,279.078,9.633,2052.336774
2456972.00493056,278.876,9.600,2054.684458
2456972.00494213,278.674,9.566,2057.054698
2456972.00495370,278.472,9.532,2059.447414
2456972.00496528,278.271,9.498,2061.862521
2456972.00497685,278.071,9.464,2064.299944
2456972.00498843,277.871,9.429,2066.759598
2456972.00500000,277.671,9.394,2069.241399
2456972.00501157,277.472,9.359,2071.745266
2456972.00502315,277.274,9.324,2074.271114
2456972.00503472,277.076,9.288,2076.818857
2456972.00504630,276.879,9.252,2079.388418
2456972.00505787,276.682,9.216,2081.979709
2456972.00506944,276.486,9.180,2084.592645
2456972.00508102,276.290,9.143,2087.227142
2456972.00509259,276.095,9.107,2089.883115
2456972.00510417,275.900,9.070,2092.560479
2456972.00511574,275.706,9.032,2095.259147
2456972.00512731,275.513,8.995,2097.979032
2456972.00513889,275.320,8.957,2100.720053
2456972.00515046,275.127,8.919,2103.482120
2456972.00516204,274.936,8.881,2106.265149
2456972.00517361,274.744,8.843,2109.069051
2456972.00518519,274.554,8.805,2111.893740
2456972.00519676,274.363,8.766,2114.739129
2456972.00520833,274.174,8.727,2117.605130
2456972.00521991,273.985,8.688,2120.491658
2456972.00523148,273.796,8.649,2123.398623
2456972.00524306,273.608,8.609,2126.325938
2456972.00525463,273.421,8.570,2129.273515
2456972.00526620,273.234,8.530,2132.241268
2456972.00527778,273.048,8.490,2135.229106
2456972.00528935,272.862,8.449,2138.236944
2456972.00530093,272.677,8.409,2141.264691
2456972.00531250,272.493,8.368,2144.312260
2456972.00532407,272.309,8.328,2147.379563
2456972.00533565,272.125,8.287,2150.466510
2456972.00534722,271.943,8.246,2153.573014
2456972.00535880,271.760,8.204,2156.698986
2456972.00537037,271.579,8.163,2159.844337
2456972.00538194,271.398,8.121,2163.008979
2456972.00539352,271.217,8.080,2166.192823
2456972.00540509,271.037,8.038,2169.395780
2456972.00541667,270.858,7.996,2172.617762
2456972.00542824,270.679,7.954,2175.858679
2456972.00543981,270.501,7.911,2179.118443
2456972.00545139,270.324,7.869,2182.396970
2456972.00546296,270.147,7.826,2185.694162
2456972.00547454,269.970,7.783,2189.009936
2456972.00548611,269.794,7.740,2192.344201
2456972.00549769,269.619,7.697,2195.696871
2456972.00550926,269.444,7.654,2199.067856
2456972.00552083,269.270,7.610,2202.457068
2456972.00553241,269.097,7.567,2205.864418
2456972.00554398,268.924,7.523,2209.289821
2456972.00555556,268.751,7.479,2212.733183
2456972.00556713,268.580,7.435,2216.194418
2456972.00557870,268.408,7.391,2219.673439
2456972.00559028,268.238,7.347,2223.170157
2456972.00560185,268.068,7.303,2226.684484
2456972.00561343,267.898,7.258,2230.216333
2456972.00562500,267.729,7.214,2233.765620
2456972.00563657,267.561,7.169,2237.332249
2456972.00564815,267.393,7.125,2240.916137
2456972.00565972,267.226,7.080,2244.517197
2456972.00567130,267.060,7.035,2248.135342
2456972.00568287,266.894,6.989,2251.770487
2456972.00569444,266.728,6.944,2255.422540
2456972.00570602,266.563,6.899,2259.091416
2456972.00571759,266.399,6.854,2262.777029
2456972.00572917,266.235,6.808,2266.479296
2456972.00574074,266.072,6.762,2270.198125
2456972.00575231,265.910,6.717,2273.933432
2456972.00576389,265.748,6.671,2277.685131
2456972.00577546,265.586,6.625,2281.453141
2456972.00578704,265.426,6.579,2285.237369
2456972.00579861,265.265,6.533,2289.037732
2456972.00581019,265.106,6.486,2292.854147
2456972.00582176,264.947,6.440,2296.686530
2456972.00583333,264.788,6.394,2300.534791
2456972.00584491,264.630,6.347,2304.398849
2456972.00585648,264.473,6.301,2308.278619
2456972.00586806,264.316,6.254,2312.174021
2456972.00587963,264.160,6.207,2316.084964
2456972.00589120,264.004,6.161,2320.011367
2456972.00590278,263.849,6.114,2323.953151
2456972.00591435,263.694,6.067,2327.910226
2456972.00592593,263.540,6.020,2331.882511
2456972.00593750,263.387,5.973,2335.869929
2456972.00594907,263.234,5.926,2339.872389
2456972.00596065,263.082,5.878,2343.889812
2456972.00597222,262.930,5.831,2347.922121
2456972.00598380,262.779,5.784,2351.969226
2456972.00599537,262.628,5.736,2356.031050
2456972.00600694,262.478,5.689,2360.107514
2456972.00601852,262.328,5.641,2364.198532
2456972.00603009,262.179,5.594,2368.304025
2456972.00604167,262.031,5.546,2372.423916
2456972.00605324,261.883,5.498,2376.558119
2456972.00606481,261.736,5.450,2380.706561
2456972.00607639,261.589,5.402,2384.869155
2456972.00608796,261.442,5.355,2389.045825
2456972.00609954,261.297,5.307,2393.236495
2456972.00611111,261.152,5.259,2397.441081
2456972.00612269,261.007,5.211,2401.659510
2456972.00613426,260.863,5.162,2405.891697
2456972.00614583,260.719,5.114,2410.137568
2456972.00615741,260.576,5.066,2414.397048
2456972.00616898,260.434,5.018,2418.670054
2456972.00618056,260.292,4.970,2422.956515
2456972.00619213,260.150,4.921,2427.256347
2456972.00620370,260.010,4.873,2431.569481
2456972.00621528,259.869,4.825,2435.895835
2456972.00622685,259.729,4.776,2440.235334
2456972.00623843,259.590,4.728,2444.587908
2456972.00625000,259.451,4.679,2448.953474
2456972.00626157,259.313,4.631,2453.331965
2456972.00627315,259.175,4.582,2457.723297
2456972.00628472,259.038,4.533,2462.127405
2456972.00629630,258.901,4.485,2466.544207
2456972.00630787,258.765,4.436,2470.973637
2456972.00631944,258.630,4.387,2475.415613
2456972.00633102,258.494,4.339,2479.870070
2456972.00634259,258.360,4.290,2484.336928
2456972.00635417,258.226,4.241,2488.816122
2456972.00636574,258.092,4.192,2493.307572
2456972.00637731,257.959,4.143,2497.811213
2456972.00638889,257.826,4.095,2502.326967
2456972.00640046,257.694,4.046,2506.854770
2456972.00641204,257.563,3.997,2511.394544
2456972.00642361,257.432,3.948,2515.946225
2456972.00643519,257.301,3.899,2520.509735
2456972.00644676,257.171,3.850,2525.085012
2456972.00645833,257.041,3.801,2529.671980
2456972.00646991,256.912,3.752,2534.270575
2456972.00648148,256.784,3.703,2538.880722
2456972.00649306,256.655,3.654,2543.502359
2456972.00650463,256.528,3.605,2548.135410
2456972.00651620,256.401,3.556,2552.779815
2456972.00652778,256.274,3.507,2557.435499
2456972.00653935,256.148,3.458,2562.102402
2456972.00655093,256.022,3.409,2566.780452
2456972.00656250,255.897,3.360,2571.469579
2456972.00657407,255.772,3.311,2576.169724
2456972.00658565,255.648,3.261,2580.880815
2456972.00659722,255.524,3.212,2585.602791
2456972.00660880,255.401,3.163,2590.335580
2456972.00662037,255.278,3.114,2595.079125
2456972.00663194,255.155,3.065,2599.833357
2456972.00664352,255.034,3.016,2604.598207
2456972.00665509,254.912,2.967,2609.373619
2456972.00666667,254.791,2.918,2614.159521
2456972.00667824,254.671,2.868,2618.955857
2456972.00668981,254.551,2.819,2623.762560
2456972.00670139,254.431,2.770,2628.579564
2456972.00671296,254.312,2.721,2633.406813
2456972.00672454,254.193,2.672,2638.244237
2456972.00673611,254.075,2.623,2643.091782
2456972.00674769,253.957,2.574,2647.949382
2456972.00675926,253.840,2.524,2652.816973
2456972.00677083,253.723,2.475,2657.694500
2456972.00678241,253.607,2.426,2662.581895
2456972.00679398,253.491,2.377,2667.479106
2456972.00680556,253.375,2.328,2672.386067
2456972.00681713,253.260,2.279,2677.302717
2456972.00682870,253.145,2.230,2682.229002
2456972.00684028,253.031,2.181,2687.164860
2456972.00685185,252.917,2.131,2692.110228
2456972.00686343,252.804,2.082,2697.065055
2456972.00687500,252.691,2.033,2702.029279
2456972.00688657,252.578,1.984,2707.002838
2456972.00689815,252.466,1.935,2711.985682
2456972.00690972,252.355,1.886,2716.977749
2456972.00692130,252.244,1.837,2721.978980
2456972.00693287,252.133,1.788,2726.989324
2456972.00694444,252.022,1.739,2732.008721
2456972.00695602,251.912,1.690,2737.037113
2456972.00696759,251.803,1.641,2742.074448
2456972.00697917,251.694,1.592,2747.120670
2456972.00699074,251.585,1.543,2752.175719
2456972.00700231,251.477,1.494,2757.239547
2456972.00701389,251.369,1.445,2762.312095
2456972.00702546,251.261,1.396,2767.393307
2456972.00703704,251.154,1.347,2772.483134
2456972.00704861,251.048,1.298,2777.581520
2456972.00706019,250.941,1.250,2782.688408
2456972.00707176,250.836,1.201,2787.803750
