"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.80976852,205.222,1.411,2526.713445
2456971.80978009,205.197,1.344,2533.708368
2456971.80979167,205.172,1.277,2540.703973
2456971.80980324,205.147,1.211,2547.700248
2456971.80981481,205.122,1.144,2554.697174
2456971.80982639,205.098,1.078,2561.694739
2456971.80983796,205.073,1.012,2568.692931
2456971.80984954,205.049,0.946,2575.691734
2456971.80986111,205.025,0.881,2582.691134
2456971.80987269,205.001,0.815,2589.691119
2456971.80988426,204.977,0.750,2596.691674
2456971.80989583,204.953,0.685,2603.692785
2456971.80990741,204.930,0.620,2610.694443
2456971.80991898,204.906,0.555,2617.696630
2456971.80993056,204.883,0.491,2624.699335
2456971.80994213,204.860,0.426,2631.702546
2456971.80995370,204.836,0.362,2638.706248
2456971.80996528,204.814,0.298,2645.710429
2456971.80997685,204.791,0.234,2652.715080
2456971.80998843,204.768,0.170,2659.720183
2456971.81000000,204.746,0.107,2666.725728
2456971.81001157,204.723,0.043,2673.731705
2456971.81001944,204.708,0.000,2678.490500
2456971.86866150,336.029,0.000,2697.114607
2456971.86866898,335.940,0.022,2694.674330
2456971.86868056,335.802,0.056,2690.908659
2456971.86869213,335.663,0.089,2687.157034
2456971.86870370,335.524,0.123,2683.419523
2456971.86871528,335.385,0.156,2679.696185
2456971.86872685,335.246,0.189,2675.987086
2456971.86873843,335.106,0.223,2672.292287
2456971.86875000,334.965,0.256,2668.611855
2456971.86876157,334.824,0.289,2664.945851
2456971.86877315,334.683,0.322,2661.294341
2456971.86878472,334.542,0.355,2657.657387
2456971.86879630,334.400,0.388,2654.035053
2456971.86880787,334.257,0.421,2650.427405
2456971.86881944,334.114,0.453,2646.834507
2456971.86883102,333.971,0.486,2643.256421
2456971.86884259,333.828,0.518,2639.693214
2456971.86885417,333.684,0.551,2636.144947
2456971.86886574,333.539,0.583,2632.611688
2456971.86887731,333.394,0.615,2629.093501
2456971.86888889,333.249,0.647,2625.590449
2456971.86890046,333.104,0.680,2622.102598
2456971.86891204,332.958,0.711,2618.630010
2456971.86892361,332.811,0.743,2615.172754
2456971.86893519,332.664,0.775,2611.730893
2456971.86894676,332.517,0.807,2608.304491
2456971.86895833,332.370,0.838,2604.893614
2456971.86896991,332.222,0.870,2601.498327
2456971.86898148,332.073,0.901,2598.118694
2456971.86899306,331.924,0.932,2594.754779
2456971.86900463,331.775,0.963,2591.406650
2456971.86901620,331.626,0.994,2588.074370
2456971.86902778,331.476,1.025,2584.758006
2456971.86903935,331.325,1.056,2581.457621
2456971.86905093,331.175,1.087,2578.173281
2456971.86906250,331.023,1.117,2574.905051
2456971.86907407,330.872,1.148,2571.652996
2456971.86908565,330.720,1.178,2568.417182
2456971.86909722,330.567,1.208,2565.197672
2456971.86910880,330.415,1.238,2561.994534
2456971.86912037,330.262,1.268,2558.807829
2456971.86913194,330.108,1.298,2555.637626
2456971.86914352,329.954,1.328,2552.483989
2456971.86915509,329.800,1.358,2549.346983
2456971.86916667,329.645,1.387,2546.226672
2456971.86917824,329.490,1.416,2543.123122
2456971.86918981,329.334,1.446,2540.036397
2456971.86920139,329.178,1.475,2536.966563
2456971.86921296,329.022,1.504,2533.913684
2456971.86922454,328.865,1.533,2530.877825
2456971.86923611,328.708,1.562,2527.859051
2456971.86924769,328.551,1.590,2524.857426
2456971.86925926,328.393,1.619,2521.873014
2456971.86927083,328.235,1.647,2518.905882
2456971.86928241,328.076,1.675,2515.956092
2456971.86929398,327.917,1.703,2513.023709
2456971.86930556,327.758,1.731,2510.108798
2456971.86931713,327.598,1.759,2507.211422
2456971.86932870,327.438,1.787,2504.331646
2456971.86934028,327.277,1.815,2501.469534
2456971.86935185,327.116,1.842,2498.625149
2456971.86936343,326.955,1.869,2495.798556
2456971.86937500,326.793,1.896,2492.989817
2456971.86938657,326.631,1.923,2490.198998
2456971.86939815,326.469,1.950,2487.426160
2456971.86940972,326.306,1.977,2484.671366
2456971.86942130,326.143,2.004,2481.934681
2456971.86943287,325.979,2.030,2479.216166
2456971.86944444,325.815,2.056,2476.515886
2456971.86945602,325.651,2.083,2473.833902
2456971.86946759,325.486,2.109,2471.170277
2456971.86947917,325.321,2.134,2468.525073
2456971.86949074,325.156,2.160,2465.898353
2456971.86950231,324.990,2.186,2463.290180
2456971.86951389,324.824,2.211,2460.700612
2456971.86952546,324.658,2.236,2458.129714
2456971.86953704,324.491,2.261,2455.577546
2456971.86954861,324.324,2.286,2453.044169
2456971.86956019,324.156,2.311,2450.529644
2456971.86957176,323.988,2.336,2448.034033
2456971.86958333,323.820,2.360,2445.557398
2456971.86959491,323.651,2.384,2443.099795
2456971.86960648,323.482,2.408,2440.661287
2456971.86961806,323.313,2.432,2438.241933
2456971.86962963,323.143,2.456,2435.841792
2456971.86964120,322.973,2.480,2433.460927
2456971.86965278,322.803,2.503,2431.099393
2456971.86966435,322.632,2.526,2428.757249
2456971.86967593,322.461,2.549,2426.434556
2456971.86968750,322.289,2.572,2424.131371
2456971.86969907,322.118,2.595,2421.847755
2456971.86971065,321.946,2.618,2419.583760
2456971.86972222,321.773,2.640,2417.339448
2456971.86973380,321.600,2.662,2415.114874
2456971.86974537,321.427,2.684,2412.910098
2456971.86975694,321.254,2.706,2410.725173
2456971.86976852,321.080,2.728,2408.560157
2456971.86978009,320.906,2.750,2406.415105
2456971.86979167,320.732,2.771,2404.290076
2456971.86980324,320.557,2.792,2402.185120
2456971.86981481,320.382,2.813,2400.100295
2456971.86982639,320.207,2.834,2398.035658
2456971.86983796,320.031,2.854,2395.991258
2456971.86984954,319.855,2.875,2393.967151
2456971.86986111,319.679,2.895,2391.963394
2456971.86987269,319.502,2.915,2389.980036
2456971.86988426,319.325,2.935,2388.017130
2456971.86989583,319.148,2.955,2386.074732
2456971.86990741,318.971,2.974,2384.152890
2456971.86991898,318.793,2.993,2382.251657
2456971.86993056,318.615,3.012,2380.371088
2456971.86994213,318.437,3.031,2378.511227
2456971.86995370,318.258,3.050,2376.672129
2456971.86996528,318.079,3.068,2374.853845
2456971.86997685,317.900,3.087,2373.056420
2456971.86998843,317.720,3.105,2371.279909
2456971.87000000,317.540,3.123,2369.524355
2456971.87001157,317.360,3.140,2367.789812
2456971.87002315,317.180,3.158,2366.076322
2456971.87003472,316.999,3.175,2364.383935
2456971.87004630,316.819,3.192,2362.712701
2456971.87005787,316.637,3.209,2361.062662
2456971.87006944,316.456,3.226,2359.433868
2456971.87008102,316.274,3.242,2357.826360
2456971.87009259,316.092,3.258,2356.240188
2456971.87010417,315.910,3.274,2354.675391
2456971.87011574,315.728,3.290,2353.132020
2456971.87012731,315.545,3.306,2351.610111
2456971.87013889,315.362,3.321,2350.109715
2456971.87015046,315.179,3.336,2348.630867
2456971.87016204,314.996,3.351,2347.173616
2456971.87017361,314.812,3.366,2345.737997
2456971.87018519,314.628,3.380,2344.324057
2456971.87019676,314.444,3.395,2342.931831
2456971.87020833,314.260,3.409,2341.561365
2456971.87021991,314.075,3.423,2340.212692
2456971.87023148,313.890,3.436,2338.885857
2456971.87024306,313.705,3.450,2337.580893
2456971.87025463,313.520,3.463,2336.297842
2456971.87026620,313.335,3.476,2335.036738
2456971.87027778,313.149,3.489,2333.797621
2456971.87028935,312.963,3.501,2332.580525
2456971.87030093,312.777,3.514,2331.385483
2456971.87031250,312.591,3.526,2330.212535
2456971.87032407,312.404,3.538,2329.061711
2456971.87033565,312.218,3.549,2327.933049
2456971.87034722,312.031,3.561,2326.826579
2456971.87035880,311.844,3.572,2325.742333
2456971.87037037,311.657,3.583,2324.680346
2456971.87038194,311.470,3.594,2323.640648
2456971.87039352,311.282,3.604,2322.623266
2456971.87040509,311.094,3.614,2321.628236
2456971.87041667,310.906,3.624,2320.655585
2456971.87042824,310.718,3.634,2319.705340
2456971.87043981,310.530,3.644,2318.777533
2456971.87045139,310.342,3.653,2317.872189
2456971.87046296,310.153,3.662,2316.989333
2456971.87047454,309.965,3.671,2316.128996
2456971.87048611,309.776,3.680,2315.291202
2456971.87049769,309.587,3.688,2314.475975
2456971.87050926,309.398,3.696,2313.683338
2456971.87052083,309.209,3.704,2312.913318
2456971.87053241,309.019,3.712,2312.165937
2456971.87054398,308.830,3.720,2311.441216
2456971.87055556,308.640,3.727,2310.739176
2456971.87056713,308.451,3.734,2310.059841
2456971.87057870,308.261,3.740,2309.403231
2456971.87059028,308.071,3.747,2308.769364
2456971.87060185,307.881,3.753,2308.158256
2456971.87061343,307.691,3.759,2307.569933
2456971.87062500,307.501,3.765,2307.004408
2456971.87063657,307.310,3.771,2306.461698
2456971.87064815,307.120,3.776,2305.941820
2456971.87065972,306.929,3.781,2305.444786
2456971.87067130,306.739,3.786,2304.970617
2456971.87068287,306.548,3.790,2304.519325
2456971.87069444,306.357,3.795,2304.090922
2456971.87070602,306.167,3.799,2303.685421
2456971.87071759,305.976,3.803,2303.302836
2456971.87072917,305.785,3.806,2302.943176
2456971.87074074,305.594,3.809,2302.606452
2456971.87075231,305.403,3.813,2302.292672
2456971.87076389,305.211,3.815,2302.001851
2456971.87077546,305.020,3.818,2301.733994
2456971.87078704,304.829,3.820,2301.489109
2456971.87079861,304.638,3.823,2301.267203
2456971.87081019,304.447,3.824,2301.068283
2456971.87082176,304.255,3.826,2300.892353
2456971.87083333,304.064,3.828,2300.739420
2456971.87084491,303.872,3.829,2300.609487
2456971.87085648,303.681,3.830,2300.502558
2456971.87086806,303.490,3.830,2300.418636
2456971.87087963,303.298,3.831,2300.357722
2456971.87089120,303.107,3.831,2300.319818
2456971.87090278,302.915,3.831,2300.304925
2456971.87091435,302.724,3.830,2300.313043
2456971.87092593,302.532,3.830,2300.344170
2456971.87093750,302.341,3.829,2300.398305
2456971.87094907,302.150,3.828,2300.475446
2456971.87096065,301.958,3.827,2300.575591
2456971.87097222,301.767,3.825,2300.698734
2456971.87098380,301.575,3.823,2300.844873
2456971.87099537,301.384,3.821,2301.014001
2456971.87100694,301.193,3.819,2301.206114
2456971.87101852,301.002,3.816,2301.421203
2456971.87103009,300.810,3.814,2301.659263
2456971.87104167,300.619,3.811,2301.920285
2456971.87105324,300.428,3.807,2302.204260
2456971.87106481,300.237,3.804,2302.511179
2456971.87107639,300.046,3.800,2302.841032
2456971.87108796,299.855,3.796,2303.193811
2456971.87109954,299.664,3.792,2303.569499
2456971.87111111,299.473,3.787,2303.968086
2456971.87112269,299.282,3.783,2304.389559
2456971.87113426,299.092,3.778,2304.833905
2456971.87114583,298.901,3.772,2305.301109
2456971.87115741,298.711,3.767,2305.791156
2456971.87116898,298.520,3.761,2306.304034
2456971.87118056,298.330,3.755,2306.839720
2456971.87119213,298.139,3.749,2307.398200
2456971.87120370,297.949,3.743,2307.979456
2456971.87121528,297.759,3.736,2308.583470
2456971.87122685,297.569,3.729,2309.210225
2456971.87123843,297.379,3.722,2309.859695
2456971.87125000,297.190,3.715,2310.531864
2456971.87126157,297.000,3.707,2311.226709
2456971.87127315,296.811,3.699,2311.944209
2456971.87128472,296.621,3.691,2312.684345
2456971.87129630,296.432,3.683,2313.447087
2456971.87130787,296.243,3.674,2314.232414
2456971.87131944,296.054,3.665,2315.040301
2456971.87133102,295.865,3.656,2315.870728
2456971.87134259,295.676,3.647,2316.723660
2456971.87135417,295.488,3.638,2317.599076
2456971.87136574,295.299,3.628,2318.496951
2456971.87137731,295.111,3.618,2319.417251
2456971.87138889,294.923,3.608,2320.359951
2456971.87140046,294.735,3.597,2321.325025
2456971.87141204,294.547,3.587,2322.312437
2456971.87142361,294.360,3.576,2323.322159
2456971.87143519,294.172,3.565,2324.354165
2456971.87144676,293.985,3.553,2325.408415
2456971.87145833,293.798,3.542,2326.484882
2456971.87146991,293.611,3.530,2327.583536
2456971.87148148,293.425,3.518,2328.704336
2456971.87149306,293.238,3.506,2329.847252
2456971.87150463,293.052,3.493,2331.012253
2456971.87151620,292.866,3.481,2332.199298
2456971.87152778,292.680,3.468,2333.408356
2456971.87153935,292.494,3.454,2334.639385
2456971.87155093,292.308,3.441,2335.892352
2456971.87156250,292.123,3.428,2337.167223
2456971.87157407,291.938,3.414,2338.463952
2456971.87158565,291.753,3.400,2339.782508
2456971.87159722,291.569,3.385,2341.122845
2456971.87160880,291.384,3.371,2342.484930
2456971.87162037,291.200,3.356,2343.868717
2456971.87163194,291.016,3.341,2345.274167
2456971.87164352,290.832,3.326,2346.701243
2456971.87165509,290.649,3.311,2348.149897
2456971.87166667,290.465,3.295,2349.620092
2456971.87167824,290.282,3.280,2351.111780
2456971.87168981,290.100,3.264,2352.624923
2456971.87170139,289.917,3.248,2354.159472
2456971.87171296,289.735,3.231,2355.715388
2456971.87172454,289.553,3.215,2357.292619
2456971.87173611,289.371,3.198,2358.891128
2456971.87174769,289.189,3.181,2360.510866
2456971.87175926,289.008,3.164,2362.151781
2456971.87177083,288.827,3.146,2363.813835
2456971.87178241,288.646,3.129,2365.496974
2456971.87179398,288.466,3.111,2367.201156
2456971.87180556,288.286,3.093,2368.926326
2456971.87181713,288.106,3.074,2370.672444
2456971.87182870,287.926,3.056,2372.439453
2456971.87184028,287.747,3.037,2374.227309
2456971.87185185,287.568,3.019,2376.035961
2456971.87186343,287.389,3.000,2377.865355
2456971.87187500,287.211,2.980,2379.715446
2456971.87188657,287.032,2.961,2381.586179
2456971.87189815,286.854,2.941,2383.477501
2456971.87190972,286.677,2.922,2385.389366
2456971.87192130,286.499,2.902,2387.321714
2456971.87193287,286.322,2.881,2389.274500
2456971.87194444,286.146,2.861,2391.247668
2456971.87195602,285.969,2.841,2393.241159
2456971.87196759,285.793,2.820,2395.254929
2456971.87197917,285.617,2.799,2397.288918
2456971.87199074,285.442,2.778,2399.343068
2456971.87200231,285.267,2.757,2401.417333
2456971.87201389,285.092,2.735,2403.511652
2456971.87202546,284.917,2.713,2405.625968
2456971.87203704,284.743,2.692,2407.760230
2456971.87204861,284.569,2.670,2409.914380
2456971.87206019,284.396,2.647,2412.088361
2456971.87207176,284.222,2.625,2414.282112
2456971.87208333,284.049,2.602,2416.495582
2456971.87209491,283.877,2.580,2418.728712
2456971.87210648,283.704,2.557,2420.981444
2456971.87211806,283.533,2.534,2423.253715
2456971.87212963,283.361,2.511,2425.545475
2456971.87214120,283.190,2.487,2427.856660
2456971.87215278,283.019,2.464,2430.187213
2456971.87216435,282.848,2.440,2432.537071
2456971.87217593,282.678,2.416,2434.906181
2456971.87218750,282.508,2.392,2437.294480
2456971.87219907,282.338,2.368,2439.701908
2456971.87221065,282.169,2.343,2442.128405
2456971.87222222,282.000,2.319,2444.573907
2456971.87223380,281.832,2.294,2447.038361
2456971.87224537,281.664,2.269,2449.521701
2456971.87225694,281.496,2.244,2452.023867
2456971.87226852,281.329,2.219,2454.544798
2456971.87228009,281.161,2.194,2457.084432
2456971.87229167,280.995,2.168,2459.642704
2456971.87230324,280.828,2.142,2462.219559
2456971.87231481,280.662,2.117,2464.814931
2456971.87232639,280.497,2.091,2467.428758
2456971.87233796,280.331,2.065,2470.060978
2456971.87234954,280.166,2.038,2472.711528
2456971.87236111,280.002,2.012,2475.380345
2456971.87237269,279.838,1.985,2478.067367
2456971.87238426,279.674,1.959,2480.772526
2456971.87239583,279.511,1.932,2483.495767
2456971.87240741,279.347,1.905,2486.237022
2456971.87241898,279.185,1.878,2488.996228
2456971.87243056,279.022,1.850,2491.773321
2456971.87244213,278.860,1.823,2494.568238
2456971.87245370,278.699,1.795,2497.380915
2456971.87246528,278.538,1.768,2500.211286
2456971.87247685,278.377,1.740,2503.059290
2456971.87248843,278.216,1.712,2505.924860
2456971.87250000,278.056,1.684,2508.807933
2456971.87251157,277.897,1.656,2511.708444
2456971.87252315,277.737,1.627,2514.626329
2456971.87253472,277.578,1.599,2517.561522
2456971.87254630,277.420,1.570,2520.513961
2456971.87255787,277.262,1.541,2523.483578
2456971.87256944,277.104,1.513,2526.470310
2456971.87258102,276.947,1.484,2529.474092
2456971.87259259,276.790,1.454,2532.494858
2456971.87260417,276.633,1.425,2535.532543
2456971.87261574,276.477,1.396,2538.587083
2456971.87262731,276.321,1.366,2541.658412
2456971.87263889,276.165,1.337,2544.746466
2456971.87265046,276.010,1.307,2547.851177
2456971.87266204,275.856,1.277,2550.972483
2456971.87267361,275.701,1.247,2554.110316
2456971.87268519,275.548,1.217,2557.264612
2456971.87269676,275.394,1.187,2560.435305
2456971.87270833,275.241,1.156,2563.622330
2456971.87271991,275.088,1.126,2566.825622
2456971.87273148,274.936,1.096,2570.045115
2456971.87274306,274.784,1.065,2573.280743
2456971.87275463,274.632,1.034,2576.532442
2456971.87276620,274.481,1.003,2579.800145
2456971.87277778,274.330,0.972,2583.083788
2456971.87278935,274.180,0.941,2586.383308
2456971.87280093,274.030,0.910,2589.698633
2456971.87281250,273.881,0.879,2593.029702
2456971.87282407,273.731,0.847,2596.376448
2456971.87283565,273.583,0.816,2599.738807
2456971.87284722,273.434,0.784,2603.116713
2456971.87285880,273.286,0.752,2606.510101
2456971.87287037,273.139,0.721,2609.918906
2456971.87288194,272.991,0.689,2613.343065
2456971.87289352,272.845,0.657,2616.782508
2456971.87290509,272.698,0.625,2620.237172
2456971.87291667,272.552,0.592,2623.706993
2456971.87292824,272.407,0.560,2627.191904
2456971.87293981,272.261,0.528,2630.691842
2456971.87295139,272.116,0.495,2634.206742
2456971.87296296,271.972,0.463,2637.736541
2456971.87297454,271.828,0.430,2641.281170
2456971.87298611,271.684,0.397,2644.840565
2456971.87299769,271.541,0.364,2648.414664
2456971.87300926,271.398,0.331,2652.003400
2456971.87302083,271.256,0.298,2655.606714
2456971.87303241,271.114,0.265,2659.224534
2456971.87304398,270.972,0.232,2662.856799
2456971.87305556,270.831,0.199,2666.503446
2456971.87306713,270.690,0.165,2670.164409
2456971.87307870,270.549,0.132,2673.839629
2456971.87309028,270.409,0.099,2677.529034
2456971.87310185,270.270,0.065,2681.232565
2456971.87311343,270.130,0.031,2684.950158
2456971.87312413,270.002,0.000,2688.400432
2456972.18492403,102.642,0.000,2685.118170
2456972.18493056,102.573,0.024,2682.465767
2456972.18494213,102.450,0.067,2677.771256
2456972.18495370,102.327,0.109,2673.087649
2456972.18496528,102.204,0.152,2668.415016
2456972.18497685,102.080,0.194,2663.753416
2456972.18498843,101.956,0.236,2659.102918
2456972.18500000,101.831,0.279,2654.463585
2456972.18501157,101.705,0.321,2649.835478
2456972.18502315,101.580,0.363,2645.218669
2456972.18503472,101.454,0.406,2640.613217
2456972.18504630,101.327,0.448,2636.019195
2456972.18505787,101.200,0.490,2631.436662
2456972.18506944,101.072,0.532,2626.865691
2456972.18508102,100.944,0.574,2622.306342
2456972.18509259,100.816,0.617,2617.758690
2456972.18510417,100.687,0.659,2613.222793
2456972.18511574,100.558,0.701,2608.698728
2456972.18512731,100.428,0.743,2604.186555
2456972.18513889,100.298,0.785,2599.686349
2456972.18515046,100.167,0.827,2595.198171
2456972.18516204,100.036,0.869,2590.722097
2456972.18517361,99.904,0.911,2586.258190
2456972.18518519,99.772,0.952,2581.806525
2456972.18519676,99.639,0.994,2577.367165
2456972.18520833,99.506,1.036,2572.940187
2456972.18521991,99.373,1.078,2568.525654
2456972.18523148,99.239,1.119,2564.123644
2456972.18524306,99.104,1.161,2559.734219
2456972.18525463,98.969,1.203,2555.357459
2456972.18526620,98.834,1.244,2550.993427
2456972.18527778,98.698,1.286,2546.642201
2456972.18528935,98.562,1.327,2542.303847
2456972.18530093,98.425,1.369,2537.978440
2456972.18531250,98.288,1.410,2533.666056
2456972.18532407,98.150,1.451,2529.366761
2456972.18533565,98.011,1.492,2525.080633
2456972.18534722,97.873,1.534,2520.807740
2456972.18535880,97.733,1.575,2516.548161
2456972.18537037,97.594,1.616,2512.301964
2456972.18538194,97.453,1.657,2508.069225
2456972.18539352,97.313,1.698,2503.850023
2456972.18540509,97.171,1.739,2499.644424
2456972.18541667,97.030,1.780,2495.452511
2456972.18542824,96.888,1.821,2491.274351
2456972.18543981,96.745,1.861,2487.110022
2456972.18545139,96.602,1.902,2482.959605
2456972.18546296,96.458,1.943,2478.823166
2456972.18547454,96.314,1.983,2474.700790
2456972.18548611,96.169,2.024,2470.592546
2456972.18549769,96.024,2.064,2466.498512
2456972.18550926,95.878,2.105,2462.418770
2456972.18552083,95.732,2.145,2458.353389
2456972.18553241,95.585,2.185,2454.302450
2456972.18554398,95.438,2.225,2450.266033
2456972.18555556,95.291,2.266,2446.244209
2456972.18556713,95.142,2.306,2442.237059
2456972.18557870,94.994,2.346,2438.244665
2456972.18559028,94.845,2.385,2434.267098
2456972.18560185,94.695,2.425,2430.304439
2456972.18561343,94.545,2.465,2426.356771
2456972.18562500,94.394,2.505,2422.424166
2456972.18563657,94.243,2.544,2418.506706
2456972.18564815,94.091,2.584,2414.604473
2456972.18565972,93.939,2.623,2410.717541
2456972.18567130,93.786,2.662,2406.845992
2456972.18568287,93.633,2.702,2402.989909
2456972.18569444,93.479,2.741,2399.149366
2456972.18570602,93.325,2.780,2395.324446
2456972.18571759,93.170,2.819,2391.515230
2456972.18572917,93.015,2.858,2387.721801
2456972.18574074,92.859,2.897,2383.944234
2456972.18575231,92.703,2.935,2380.182612
2456972.18576389,92.546,2.974,2376.437017
2456972.18577546,92.389,3.012,2372.707533
2456972.18578704,92.231,3.051,2368.994234
2456972.18579861,92.072,3.089,2365.297206
2456972.18581019,91.913,3.127,2361.616531
2456972.18582176,91.754,3.165,2357.952293
2456972.18583333,91.594,3.203,2354.304567
2456972.18584491,91.434,3.241,2350.673439
2456972.18585648,91.273,3.279,2347.058991
2456972.18586806,91.111,3.317,2343.461306
2456972.18587963,90.949,3.355,2339.880469
2456972.18589120,90.787,3.392,2336.316556
2456972.18590278,90.624,3.429,2332.769653
2456972.18591435,90.460,3.467,2329.239842
2456972.18592593,90.296,3.504,2325.727207
2456972.18593750,90.132,3.541,2322.231834
2456972.18594907,89.967,3.578,2318.753799
2456972.18596065,89.801,3.615,2315.293189
2456972.18597222,89.635,3.651,2311.850086
2456972.18598380,89.468,3.688,2308.424575
2456972.18599537,89.301,3.724,2305.016738
2456972.18600694,89.133,3.760,2301.626658
2456972.18601852,88.965,3.797,2298.254423
2456972.18603009,88.797,3.833,2294.900109
2456972.18604167,88.627,3.869,2291.563803
2456972.18605324,88.458,3.904,2288.245589
2456972.18606481,88.287,3.940,2284.945550
2456972.18607639,88.117,3.976,2281.663770
2456972.18608796,87.945,4.011,2278.400332
2456972.18609954,87.774,4.046,2275.155320
2456972.18611111,87.601,4.081,2271.928818
2456972.18612269,87.428,4.116,2268.720909
2456972.18613426,87.255,4.151,2265.531680
2456972.18614583,87.081,4.186,2262.361208
2456972.18615741,86.907,4.220,2259.209580
2456972.18616898,86.732,4.255,2256.076880
2456972.18618056,86.557,4.289,2252.963190
2456972.18619213,86.381,4.323,2249.868594
2456972.18620370,86.205,4.357,2246.793177
2456972.18621528,86.028,4.391,2243.737020
2456972.18622685,85.850,4.424,2240.700207
2456972.18623843,85.672,4.458,2237.682822
2456972.18625000,85.494,4.491,2234.684948
2456972.18626157,85.315,4.524,2231.706666
2456972.18627315,85.136,4.557,2228.748061
2456972.18628472,84.956,4.590,2225.809215
2456972.18629630,84.775,4.623,2222.890211
2456972.18630787,84.595,4.655,2219.991131
2456972.18631944,84.413,4.687,2217.112058
2456972.18633102,84.231,4.720,2214.253073
2456972.18634259,84.049,4.752,2211.414259
2456972.18635417,83.866,4.783,2208.595699
2456972.18636574,83.683,4.815,2205.797473
2456972.18637731,83.499,4.846,2203.019659
2456972.18638889,83.315,4.878,2200.262347
2456972.18640046,83.130,4.909,2197.525613
2456972.18641204,82.944,4.940,2194.809540
2456972.18642361,82.759,4.970,2192.114207
2456972.18643519,82.572,5.001,2189.439695
2456972.18644676,82.386,5.031,2186.786085
2456972.18645833,82.198,5.061,2184.153456
2456972.18646991,82.011,5.091,2181.541889
2456972.18648148,81.823,5.121,2178.951459
2456972.18649306,81.634,5.150,2176.382253
2456972.18650463,81.445,5.180,2173.834347
2456972.18651620,81.255,5.209,2171.307819
2456972.18652778,81.065,5.238,2168.802748
2456972.18653935,80.875,5.266,2166.319211
2456972.18655093,80.684,5.295,2163.857287
2456972.18656250,80.492,5.323,2161.417051
2456972.18657407,80.301,5.351,2158.998585
2456972.18658565,80.108,5.379,2156.601963
2456972.18659722,79.915,5.407,2154.227262
2456972.18660880,79.722,5.434,2151.874558
2456972.18662037,79.529,5.462,2149.543923
2456972.18663194,79.335,5.489,2147.235440
2456972.18664352,79.140,5.515,2144.949180
2456972.18665509,78.945,5.542,2142.685218
2456972.18666667,78.750,5.568,2140.443624
2456972.18667824,78.554,5.595,2138.224480
2456972.18668981,78.357,5.620,2136.027854
2456972.18670139,78.161,5.646,2133.853820
2456972.18671296,77.964,5.672,2131.702447
2456972.18672454,77.766,5.697,2129.573814
2456972.18673611,77.568,5.722,2127.467989
2456972.18674769,77.370,5.746,2125.385039
2456972.18675926,77.171,5.771,2123.325042
2456972.18677083,76.972,5.795,2121.288064
2456972.18678241,76.772,5.819,2119.274175
2456972.18679398,76.572,5.843,2117.283441
2456972.18680556,76.372,5.866,2115.315936
2456972.18681713,76.171,5.890,2113.371723
2456972.18682870,75.970,5.913,2111.450874
2456972.18684028,75.768,5.936,2109.553454
2456972.18685185,75.566,5.958,2107.679526
2456972.18686343,75.364,5.980,2105.829161
2456972.18687500,75.161,6.002,2104.002421
2456972.18688657,74.958,6.024,2102.199369
2456972.18689815,74.755,6.046,2100.420073
2456972.18690972,74.551,6.067,2098.664591
2456972.18692130,74.347,6.088,2096.932993
2456972.18693287,74.142,6.108,2095.225336
2456972.18694444,73.937,6.129,2093.541678
2456972.18695602,73.732,6.149,2091.882087
2456972.18696759,73.527,6.169,2090.246617
2456972.18697917,73.321,6.189,2088.635333
2456972.18699074,73.114,6.208,2087.048287
2456972.18700231,72.908,6.227,2085.485544
2456972.18701389,72.701,6.246,2083.947154
2456972.18702546,72.494,6.264,2082.433181
2456972.18703704,72.286,6.283,2080.943673
2456972.18704861,72.078,6.301,2079.478693
2456972.18706019,71.870,6.318,2078.038288
2456972.18707176,71.662,6.336,2076.622517
2456972.18708333,71.453,6.353,2075.231428
2456972.18709491,71.244,6.370,2073.865079
2456972.18710648,71.035,6.386,2072.523515
2456972.18711806,70.825,6.403,2071.206791
2456972.18712963,70.615,6.419,2069.914953
2456972.18714120,70.405,6.434,2068.648054
2456972.18715278,70.194,6.450,2067.406137
2456972.18716435,69.984,6.465,2066.189252
2456972.18717593,69.773,6.480,2064.997448
2456972.18718750,69.561,6.494,2063.830765
2456972.18719907,69.350,6.508,2062.689254
2456972.18721065,69.138,6.522,2061.572952
2456972.18722222,68.926,6.536,2060.481905
2456972.18723380,68.714,6.549,2059.416158
2456972.18724537,68.501,6.562,2058.375747
2456972.18725694,68.289,6.575,2057.360715
2456972.18726852,68.076,6.587,2056.371104
2456972.18728009,67.863,6.600,2055.406947
2456972.18729167,67.649,6.611,2054.468285
2456972.18730324,67.436,6.623,2053.555157
2456972.18731481,67.222,6.634,2052.667593
2456972.18732639,67.008,6.645,2051.805630
2456972.18733796,66.794,6.656,2050.969304
2456972.18734954,66.580,6.666,2050.158650
2456972.18736111,66.365,6.676,2049.373693
2456972.18737269,66.150,6.685,2048.614468
2456972.18738426,65.936,6.695,2047.881009
2456972.18739583,65.721,6.704,2047.173337
2456972.18740741,65.506,6.712,2046.491486
2456972.18741898,65.290,6.721,2045.835481
2456972.18743056,65.075,6.729,2045.205349
2456972.18744213,64.859,6.737,2044.601119
2456972.18745370,64.643,6.744,2044.022808
2456972.18746528,64.428,6.751,2043.470443
2456972.18747685,64.212,6.758,2042.944046
2456972.18748843,63.996,6.765,2042.443640
2456972.18750000,63.779,6.771,2041.969246
