"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.55709491,270.202,4.097,2566.087959
2456971.55710648,270.056,4.059,2569.656257
2456971.55711806,269.911,4.020,2573.239128
2456971.55712963,269.767,3.982,2576.836507
2456971.55714120,269.622,3.944,2580.448329
2456971.55715278,269.479,3.905,2584.074531
2456971.55716435,269.335,3.867,2587.715042
2456971.55717593,269.193,3.828,2591.369800
2456971.55718750,269.050,3.790,2595.038740
2456971.55719907,268.908,3.751,2598.721796
2456971.55721065,268.766,3.712,2602.418908
2456971.55722222,268.625,3.673,2606.130004
2456971.55723380,268.484,3.634,2609.855022
2456971.55724537,268.344,3.595,2613.593898
2456971.55725694,268.204,3.556,2617.346571
2456971.55726852,268.065,3.516,2621.112971
2456971.55728009,267.926,3.477,2624.893036
2456971.55729167,267.787,3.438,2628.686702
2456971.55730324,267.649,3.398,2632.493910
2456971.55731481,267.511,3.359,2636.314588
2456971.55732639,267.374,3.319,2640.148676
2456971.55733796,267.237,3.279,2643.996115
2456971.55734954,267.100,3.239,2647.856834
2456971.55736111,266.964,3.200,2651.730773
2456971.55737269,266.828,3.160,2655.617870
2456971.55738426,266.693,3.120,2659.518066
2456971.55739583,266.558,3.080,2663.431289
2456971.55740741,266.423,3.040,2667.357483
2456971.55741898,266.289,2.999,2671.296586
2456971.55743056,266.156,2.959,2675.248532
2456971.55744213,266.022,2.919,2679.213260
2456971.55745370,265.890,2.879,2683.190712
2456971.55746528,265.757,2.838,2687.180820
2456971.55747685,265.625,2.798,2691.183526
2456971.55748843,265.494,2.757,2695.198771
2456971.55750000,265.362,2.717,2699.226488
2456971.55751157,265.232,2.676,2703.266619
2456971.55752315,265.101,2.635,2707.319107
2456971.55753472,264.971,2.594,2711.383883
2456971.55754630,264.842,2.554,2715.460891
2456971.55755787,264.713,2.513,2719.550073
2456971.55756944,264.584,2.472,2723.651364
2456971.55758102,264.455,2.431,2727.764705
2456971.55759259,264.327,2.390,2731.890042
2456971.55760417,264.200,2.349,2736.027306
2456971.55761574,264.073,2.308,2740.176446
2456971.55762731,263.946,2.267,2744.337396
2456971.55763889,263.820,2.226,2748.510099
2456971.55765046,263.694,2.184,2752.694501
2456971.55766204,263.568,2.143,2756.890535
2456971.55767361,263.443,2.102,2761.098150
2456971.55768519,263.318,2.060,2765.317281
2456971.55769676,263.194,2.019,2769.547872
2456971.55770833,263.070,1.977,2773.789871
2456971.55771991,262.946,1.936,2778.043211
2456971.55773148,262.823,1.894,2782.307842
2456971.55774306,262.700,1.853,2786.583699
2456971.55775463,262.578,1.811,2790.870730
2456971.55776620,262.456,1.770,2795.168880
2456971.55777778,262.334,1.728,2799.478086
2456971.55778935,262.213,1.686,2803.798298
2456971.55780093,262.092,1.644,2808.129452
2456971.55781250,261.972,1.603,2812.471500
2456971.55782407,261.852,1.561,2816.824378
2456971.55783565,261.732,1.519,2821.188038
2456971.55784722,261.613,1.477,2825.562416
2456971.55785880,261.494,1.435,2829.947462
2456971.55787037,261.375,1.393,2834.343122
2456971.55788194,261.257,1.351,2838.749336
2456971.55789352,261.139,1.309,2843.166055
2456971.55790509,261.022,1.267,2847.593218
2456971.55791667,260.905,1.225,2852.030777
2456971.55792824,260.788,1.183,2856.478671
2456971.55793981,260.672,1.141,2860.936853
2456971.55795139,260.556,1.099,2865.405263
2456971.55796296,260.441,1.057,2869.883853
2456971.55797454,260.326,1.014,2874.372563
2456971.55798611,260.211,0.972,2878.871347
2456971.55799769,260.096,0.930,2883.380146
2456971.55800926,259.982,0.888,2887.898912
2456971.55802083,259.869,0.845,2892.427588
2456971.55803241,259.755,0.803,2896.966126
2456971.55804398,259.642,0.761,2901.514469
2456971.55805556,259.530,0.718,2906.072571
2456971.55806713,259.418,0.676,2910.640373
2456971.55807870,259.306,0.633,2915.217832
2456971.55809028,259.194,0.591,2919.804887
2456971.55810185,259.083,0.549,2924.401497
2456971.55811343,258.972,0.506,2929.007601
2456971.55812500,258.862,0.464,2933.623158
2456971.55813657,258.752,0.421,2938.248112
2456971.55814815,258.642,0.379,2942.882410
2456971.55815972,258.533,0.336,2947.526009
2456971.55817130,258.424,0.294,2952.178852
2456971.55818287,258.315,0.251,2956.840896
2456971.55819444,258.207,0.208,2961.512085
2456971.55820602,258.099,0.166,2966.192376
2456971.55821759,257.991,0.123,2970.881714
2456971.55822917,257.884,0.081,2975.580056
2456971.55824074,257.777,0.038,2980.287351
2456971.55825105,257.682,0.000,2984.489285
2456971.87624935,113.005,0.000,2981.467143
2456971.87625000,113.000,0.003,2981.165387
2456971.87626157,112.908,0.051,2975.802609
2456971.87627315,112.816,0.100,2970.446479
2456971.87628472,112.723,0.148,2965.097037
2456971.87629630,112.630,0.197,2959.754325
2456971.87630787,112.537,0.246,2954.418384
2456971.87631944,112.443,0.294,2949.089264
2456971.87633102,112.349,0.343,2943.767005
2456971.87634259,112.255,0.392,2938.451652
2456971.87635417,112.160,0.440,2933.143248
2456971.87636574,112.065,0.489,2927.841835
2456971.87637731,111.970,0.538,2922.547465
2456971.87638889,111.874,0.587,2917.260179
2456971.87640046,111.778,0.635,2911.980023
2456971.87641204,111.681,0.684,2906.707039
2456971.87642361,111.584,0.733,2901.441279
2456971.87643519,111.487,0.782,2896.182786
2456971.87644676,111.389,0.831,2890.931607
2456971.87645833,111.292,0.880,2885.687785
2456971.87646991,111.193,0.929,2880.451374
2456971.87648148,111.095,0.978,2875.222417
2456971.87649306,110.996,1.027,2870.000961
2456971.87650463,110.896,1.076,2864.787052
2456971.87651620,110.796,1.125,2859.580743
2456971.87652778,110.696,1.174,2854.382080
2456971.87653935,110.596,1.223,2849.191112
2456971.87655093,110.495,1.272,2844.007883
2456971.87656250,110.393,1.321,2838.832449
2456971.87657407,110.292,1.370,2833.664857
2456971.87658565,110.190,1.420,2828.505156
2456971.87659722,110.087,1.469,2823.353392
2456971.87660880,109.984,1.518,2818.209622
2456971.87662037,109.881,1.567,2813.073894
2456971.87663194,109.777,1.617,2807.946255
2456971.87664352,109.673,1.666,2802.826762
2456971.87665509,109.569,1.715,2797.715464
2456971.87666667,109.464,1.764,2792.612408
2456971.87667824,109.359,1.814,2787.517654
2456971.87668981,109.253,1.863,2782.431249
2456971.87670139,109.147,1.912,2777.353246
2456971.87671296,109.041,1.962,2772.283696
2456971.87672454,108.934,2.011,2767.222656
2456971.87673611,108.827,2.061,2762.170178
2456971.87674769,108.719,2.110,2757.126311
2456971.87675926,108.611,2.160,2752.091117
2456971.87677083,108.503,2.209,2747.064645
2456971.87678241,108.394,2.259,2742.046947
2456971.87679398,108.285,2.308,2737.038084
2456971.87680556,108.175,2.358,2732.038109
2456971.87681713,108.065,2.407,2727.047072
2456971.87682870,107.954,2.457,2722.065037
2456971.87684028,107.843,2.506,2717.092055
2456971.87685185,107.732,2.556,2712.128180
2456971.87686343,107.620,2.605,2707.173475
2456971.87687500,107.508,2.655,2702.227993
2456971.87688657,107.395,2.704,2697.291789
2456971.87689815,107.282,2.754,2692.364925
2456971.87690972,107.169,2.804,2687.447457
2456971.87692130,107.055,2.853,2682.539440
2456971.87693287,106.940,2.903,2677.640937
2456971.87694444,106.825,2.952,2672.752005
2456971.87695602,106.710,3.002,2667.872699
2456971.87696759,106.594,3.052,2663.003085
2456971.87697917,106.478,3.101,2658.143216
2456971.87699074,106.362,3.151,2653.293158
2456971.87700231,106.245,3.201,2648.452969
2456971.87701389,106.127,3.250,2643.622704
2456971.87702546,106.009,3.300,2638.802433
2456971.87703704,105.891,3.350,2633.992208
2456971.87704861,105.772,3.399,2629.192098
2456971.87706019,105.653,3.449,2624.402162
2456971.87707176,105.533,3.498,2619.622458
2456971.87708333,105.413,3.548,2614.853055
2456971.87709491,105.292,3.598,2610.094010
2456971.87710648,105.171,3.647,2605.345391
2456971.87711806,105.049,3.697,2600.607258
2456971.87712963,104.927,3.747,2595.879672
2456971.87714120,104.804,3.796,2591.162704
2456971.87715278,104.681,3.846,2586.456411
2456971.87716435,104.558,3.896,2581.760863
2456971.87717593,104.434,3.945,2577.076120
2456971.87718750,104.310,3.995,2572.402252
2456971.87719907,104.185,4.044,2567.739323
2456971.87721065,104.059,4.094,2563.087394
2456971.87722222,103.933,4.144,2558.446538
2456971.87723380,103.807,4.193,2553.816815
2456971.87724537,103.680,4.243,2549.198298
2456971.87725694,103.553,4.292,2544.591048
2456971.87726852,103.425,4.342,2539.995138
2456971.87728009,103.297,4.391,2535.410629
2456971.87729167,103.168,4.441,2530.837597
2456971.87730324,103.039,4.490,2526.276102
2456971.87731481,102.909,4.540,2521.726221
2456971.87732639,102.778,4.589,2517.188014
2456971.87733796,102.648,4.638,2512.661558
2456971.87734954,102.516,4.688,2508.146916
2456971.87736111,102.385,4.737,2503.644164
2456971.87737269,102.252,4.787,2499.153365
2456971.87738426,102.120,4.836,2494.674598
2456971.87739583,101.986,4.885,2490.207925
2456971.87740741,101.852,4.935,2485.753425
2456971.87741898,101.718,4.984,2481.311161
2456971.87743056,101.583,5.033,2476.881214
2456971.87744213,101.448,5.082,2472.463647
2456971.87745370,101.312,5.131,2468.058539
2456971.87746528,101.176,5.181,2463.665958
2456971.87747685,101.039,5.230,2459.285981
2456971.87748843,100.901,5.279,2454.918676
2456971.87750000,100.763,5.328,2450.564123
2456971.87751157,100.625,5.377,2446.222388
2456971.87752315,100.486,5.426,2441.893554
2456971.87753472,100.347,5.475,2437.577686
2456971.87754630,100.207,5.524,2433.274864
2456971.87755787,100.066,5.572,2428.985165
2456971.87756944,99.925,5.621,2424.708659
2456971.87758102,99.783,5.670,2420.445427
2456971.87759259,99.641,5.719,2416.195538
2456971.87760417,99.498,5.767,2411.959076
2456971.87761574,99.355,5.816,2407.736109
2456971.87762731,99.212,5.865,2403.526719
2456971.87763889,99.067,5.913,2399.330985
2456971.87765046,98.922,5.962,2395.148978
2456971.87766204,98.777,6.010,2390.980783
2456971.87767361,98.631,6.058,2386.826469
2456971.87768519,98.485,6.107,2382.686119
2456971.87769676,98.338,6.155,2378.559815
2456971.87770833,98.190,6.203,2374.447628
2456971.87771991,98.042,6.251,2370.349644
2456971.87773148,97.893,6.299,2366.265935
2456971.87774306,97.744,6.347,2362.196585
2456971.87775463,97.594,6.395,2358.141676
2456971.87776620,97.444,6.443,2354.101281
2456971.87777778,97.293,6.491,2350.075484
2456971.87778935,97.142,6.539,2346.064369
2456971.87780093,96.990,6.587,2342.068010
2456971.87781250,96.837,6.634,2338.086491
2456971.87782407,96.684,6.682,2334.119897
2456971.87783565,96.531,6.729,2330.168302
2456971.87784722,96.376,6.777,2326.231792
2456971.87785880,96.222,6.824,2322.310451
2456971.87787037,96.066,6.871,2318.404355
2456971.87788194,95.910,6.918,2314.513591
2456971.87789352,95.754,6.965,2310.638239
2456971.87790509,95.597,7.012,2306.778388
2456971.87791667,95.439,7.059,2302.934112
2456971.87792824,95.281,7.106,2299.105499
2456971.87793981,95.123,7.153,2295.292635
2456971.87795139,94.963,7.200,2291.495597
2456971.87796296,94.803,7.246,2287.714473
2456971.87797454,94.643,7.293,2283.949346
2456971.87798611,94.482,7.339,2280.200305
2456971.87799769,94.320,7.385,2276.467426
2456971.87800926,94.158,7.431,2272.750798
2456971.87802083,93.996,7.478,2269.050506
2456971.87803241,93.832,7.523,2265.366638
2456971.87804398,93.668,7.569,2261.699272
2456971.87805556,93.504,7.615,2258.048497
2456971.87806713,93.339,7.661,2254.414399
2456971.87807870,93.173,7.706,2250.797063
2456971.87809028,93.007,7.752,2247.196578
2456971.87810185,92.840,7.797,2243.613024
2456971.87811343,92.673,7.842,2240.046489
2456971.87812500,92.505,7.887,2236.497061
2456971.87813657,92.337,7.932,2232.964825
2456971.87814815,92.168,7.977,2229.449871
2456971.87815972,91.998,8.022,2225.952279
2456971.87817130,91.828,8.066,2222.472140
2456971.87818287,91.657,8.111,2219.009539
2456971.87819444,91.486,8.155,2215.564563
2456971.87820602,91.314,8.199,2212.137301
2456971.87821759,91.141,8.243,2208.727842
2456971.87822917,90.968,8.287,2205.336266
2456971.87824074,90.794,8.331,2201.962664
2456971.87825231,90.620,8.375,2198.607124
2456971.87826389,90.445,8.418,2195.269732
2456971.87827546,90.270,8.462,2191.950576
2456971.87828704,90.094,8.505,2188.649744
2456971.87829861,89.917,8.548,2185.367323
2456971.87831019,89.740,8.591,2182.103401
2456971.87832176,89.562,8.633,2178.858067
2456971.87833333,89.384,8.676,2175.631405
2456971.87834491,89.205,8.718,2172.423503
2456971.87835648,89.025,8.761,2169.234450
2456971.87836806,88.845,8.803,2166.064334
2456971.87837963,88.665,8.845,2162.913241
2456971.87839120,88.483,8.886,2159.781260
2456971.87840278,88.302,8.928,2156.668478
2456971.87841435,88.119,8.970,2153.574982
2456971.87842593,87.936,9.011,2150.500861
2456971.87843750,87.753,9.052,2147.446200
2456971.87844907,87.569,9.093,2144.411088
2456971.87846065,87.384,9.133,2141.395612
2456971.87847222,87.199,9.174,2138.399859
2456971.87848380,87.013,9.214,2135.423917
2456971.87849537,86.827,9.254,2132.467871
2456971.87850694,86.640,9.294,2129.531810
2456971.87851852,86.452,9.334,2126.615819
2456971.87853009,86.264,9.374,2123.719986
2456971.87854167,86.076,9.413,2120.844397
2456971.87855324,85.886,9.452,2117.989138
2456971.87856481,85.697,9.491,2115.154296
2456971.87857639,85.506,9.530,2112.339957
2456971.87858796,85.315,9.569,2109.546207
2456971.87859954,85.124,9.607,2106.773131
2456971.87861111,84.932,9.645,2104.020816
2456971.87862269,84.740,9.683,2101.289342
2456971.87863426,84.546,9.721,2098.578803
2456971.87864583,84.353,9.758,2095.889279
2456971.87865741,84.159,9.795,2093.220856
2456971.87866898,83.964,9.832,2090.573617
2456971.87868056,83.769,9.869,2087.947647
2456971.87869213,83.573,9.906,2085.343031
2456971.87870370,83.377,9.942,2082.759852
2456971.87871528,83.180,9.978,2080.198192
2456971.87872685,82.982,10.014,2077.658133
2456971.87873843,82.784,10.050,2075.139764
2456971.87875000,82.586,10.085,2072.643164
2456971.87876157,82.387,10.120,2070.168415
2456971.87877315,82.187,10.155,2067.715599
2456971.87878472,81.987,10.190,2065.284798
2456971.87879630,81.787,10.224,2062.876089
2456971.87880787,81.586,10.258,2060.489561
2456971.87881944,81.384,10.292,2058.125290
2456971.87883102,81.182,10.326,2055.783356
2456971.87884259,80.979,10.359,2053.463840
2456971.87885417,80.776,10.392,2051.166817
2456971.87886574,80.573,10.425,2048.892373
2456971.87887731,80.368,10.458,2046.640583
2456971.87888889,80.164,10.490,2044.411525
2456971.87890046,79.959,10.522,2042.205273
2456971.87891204,79.753,10.554,2040.021912
2456971.87892361,79.547,10.585,2037.861514
2456971.87893519,79.340,10.616,2035.724153
2456971.87894676,79.133,10.647,2033.609910
2456971.87895833,78.926,10.678,2031.518858
2456971.87896991,78.718,10.708,2029.451072
2456971.87898148,78.509,10.738,2027.406621
2456971.87899306,78.300,10.767,2025.385588
2456971.87900463,78.091,10.797,2023.388040
2456971.87901620,77.881,10.826,2021.414048
2456971.87902778,77.671,10.855,2019.463690
2456971.87903935,77.460,10.883,2017.537035
2456971.87905093,77.249,10.911,2015.634149
2456971.87906250,77.037,10.939,2013.755109
2456971.87907407,76.825,10.967,2011.899979
2456971.87908565,76.612,10.994,2010.068834
2456971.87909722,76.399,11.021,2008.261738
2456971.87910880,76.186,11.048,2006.478757
2456971.87912037,75.972,11.074,2004.719964
2456971.87913194,75.758,11.100,2002.985419
2456971.87914352,75.543,11.126,2001.275193
2456971.87915509,75.328,11.151,1999.589349
2456971.87916667,75.113,11.176,1997.927948
2456971.87917824,74.897,11.200,1996.291059
2456971.87918981,74.681,11.225,1994.678739
2456971.87920139,74.464,11.249,1993.091056
2456971.87921296,74.247,11.272,1991.528066
2456971.87922454,74.030,11.296,1989.989835
2456971.87923611,73.812,11.319,1988.476417
2456971.87924769,73.594,11.341,1986.987877
2456971.87925926,73.375,11.363,1985.524266
2456971.87927083,73.156,11.385,1984.085650
2456971.87928241,72.937,11.407,1982.672078
2456971.87929398,72.718,11.428,1981.283612
2456971.87930556,72.498,11.449,1979.920301
2456971.87931713,72.277,11.469,1978.582206
2456971.87932870,72.057,11.490,1977.269372
2456971.87934028,71.836,11.509,1975.981860
2456971.87935185,71.615,11.529,1974.719714
2456971.87936343,71.393,11.548,1973.482989
2456971.87937500,71.171,11.566,1972.271737
2456971.87938657,70.949,11.585,1971.086000
2456971.87939815,70.727,11.603,1969.925834
2456971.87940972,70.504,11.620,1968.791278
2456971.87942130,70.281,11.637,1967.682383
2456971.87943287,70.058,11.654,1966.599197
2456971.87944444,69.834,11.671,1965.541757
2456971.87945602,69.610,11.687,1964.510110
2456971.87946759,69.386,11.702,1963.504302
2456971.87947917,69.162,11.718,1962.524368
2456971.87949074,68.937,11.732,1961.570351
2456971.87950231,68.712,11.747,1960.642295
2456971.87951389,68.487,11.761,1959.740230
2456971.87952546,68.262,11.775,1958.864199
2456971.87953704,68.036,11.788,1958.014240
2456971.87954861,67.811,11.801,1957.190384
2456971.87956019,67.585,11.814,1956.392666
2456971.87957176,67.358,11.826,1955.621122
2456971.87958333,67.132,11.838,1954.875785
2456971.87959491,66.906,11.849,1954.156683
2456971.87960648,66.679,11.860,1953.463847
2456971.87961806,66.452,11.871,1952.797308
2456971.87962963,66.225,11.881,1952.157096
2456971.87964120,65.997,11.891,1951.543234
2456971.87965278,65.770,11.900,1950.955749
2456971.87966435,65.542,11.909,1950.394666
2456971.87967593,65.315,11.918,1949.860011
2456971.87968750,65.087,11.926,1949.351809
2456971.87969907,64.859,11.934,1948.870075
2456971.87971065,64.631,11.941,1948.414833
2456971.87972222,64.403,11.948,1947.986104
2456971.87973380,64.174,11.955,1947.583905
2456971.87974537,63.946,11.961,1947.208253
2456971.87975694,63.717,11.966,1946.859166
2456971.87976852,63.489,11.972,1946.536661
2456971.87978009,63.260,11.977,1946.240747
2456971.87979167,63.031,11.981,1945.971440
2456971.87980324,62.802,11.985,1945.728750
2456971.87981481,62.573,11.989,1945.512690
2456971.87982639,62.344,11.992,1945.323269
2456971.87983796,62.115,11.995,1945.160495
2456971.87984954,61.886,11.998,1945.024375
2456971.87986111,61.657,12.000,1944.914917
2456971.87987269,61.428,12.001,1944.832125
2456971.87988426,61.199,12.003,1944.776002
2456971.87989583,60.970,12.003,1944.746553
2456971.87990741,60.741,12.004,1944.743778
2456971.87991898,60.512,12.004,1944.767679
2456971.87993056,60.282,12.003,1944.818254
2456971.87994213,60.053,12.003,1944.895503
2456971.87995370,59.824,12.001,1944.999422
2456971.87996528,59.595,12.000,1945.130008
2456971.87997685,59.366,11.998,1945.287254
2456971.87998843,59.137,11.995,1945.471157
2456971.88000000,58.908,11.992,1945.681707
2456971.88001157,58.679,11.989,1945.918897
2456971.88002315,58.451,11.985,1946.182717
2456971.88003472,58.222,11.981,1946.473157
2456971.88004630,57.993,11.977,1946.790204
2456971.88005787,57.765,11.972,1947.133843
2456971.88006944,57.536,11.966,1947.504066
2456971.88008102,57.308,11.961,1947.900854
2456971.88009259,57.079,11.954,1948.324192
2456971.88010417,56.851,11.948,1948.774062
2456971.88011574,56.623,11.941,1949.250446
2456971.88012731,56.395,11.933,1949.753324
2456971.88013889,56.168,11.926,1950.282673
2456971.88015046,55.940,11.918,1950.838477
2456971.88016204,55.713,11.909,1951.420710
2456971.88017361,55.485,11.900,1952.029348
2456971.88018519,55.258,11.891,1952.664366
2456971.88019676,55.031,11.881,1953.325737
2456971.88020833,54.804,11.871,1954.013437
2456971.88021991,54.578,11.860,1954.727436
2456971.88023148,54.351,11.849,1955.467706
2456971.88024306,54.125,11.838,1956.234212
2456971.88025463,53.899,11.826,1957.026930
2456971.88026620,53.673,11.814,1957.845824
2456971.88027778,53.448,11.801,1958.690861
2456971.88028935,53.222,11.788,1959.562004
2456971.88030093,52.997,11.775,1960.459223
2456971.88031250,52.772,11.761,1961.382478
2456971.88032407,52.547,11.747,1962.331731
2456971.88033565,52.323,11.732,1963.306947
2456971.88034722,52.099,11.717,1964.308085
2456971.88035880,51.875,11.702,1965.335101
2456971.88037037,51.651,11.687,1966.387961
2456971.88038194,51.428,11.671,1967.466618
2456971.88039352,51.205,11.654,1968.571027
2456971.88040509,50.982,11.637,1969.701150
2456971.88041667,50.759,11.620,1970.856937
2456971.88042824,50.537,11.603,1972.038342
2456971.88043981,50.315,11.585,1973.245321
2456971.88045139,50.093,11.566,1974.477822
2456971.88046296,49.872,11.548,1975.735802
2456971.88047454,49.651,11.529,1977.019208
2456971.88048611,49.431,11.509,1978.327986
2456971.88049769,49.210,11.490,1979.662092
2456971.88050926,48.990,11.470,1981.021467
2456971.88052083,48.770,11.449,1982.406062
2456971.88053241,48.551,11.428,1983.815820
2456971.88054398,48.332,11.407,1985.250691
2456971.88055556,48.114,11.386,1986.710613
2456971.88056713,47.895,11.364,1988.195535
2456971.88057870,47.677,11.342,1989.705396
2456971.88059028,47.460,11.319,1991.240141
2456971.88060185,47.243,11.296,1992.799708
2456971.88061343,47.026,11.273,1994.384040
2456971.88062500,46.810,11.249,1995.993074
2456971.88063657,46.594,11.225,1997.626753
2456971.88064815,46.378,11.201,1999.285009
2456971.88065972,46.163,11.176,2000.967786
2456971.88067130,45.948,11.151,2002.675015
2456971.88068287,45.734,11.126,2004.406637
2456971.88069444,45.520,11.101,2006.162582
2456971.88070602,45.307,11.075,2007.942787
2456971.88071759,45.093,11.048,2009.747189
2456971.88072917,44.881,11.022,2011.575715
2456971.88074074,44.669,10.995,2013.428304
2456971.88075231,44.457,10.968,2015.304882
2456971.88076389,44.246,10.940,2017.205383
2456971.88077546,44.035,10.913,2019.129739
2456971.88078704,43.824,10.884,2021.077877
2456971.88079861,43.614,10.856,2023.049728
2456971.88081019,43.405,10.827,2025.045223
2456971.88082176,43.196,10.798,2027.064286
2456971.88083333,42.987,10.769,2029.106847
2456971.88084491,42.779,10.739,2031.172834
2456971.88085648,42.571,10.709,2033.262171
2456971.88086806,42.364,10.679,2035.374785
2456971.88087963,42.157,10.649,2037.510605
2456971.88089120,41.951,10.618,2039.669550
2456971.88090278,41.746,10.587,2041.851548
2456971.88091435,41.540,10.555,2044.056522
2456971.88092593,41.336,10.524,2046.284399
2456971.88093750,41.131,10.492,2048.535096
2456971.88094907,40.928,10.460,2050.808539
2456971.88096065,40.724,10.427,2053.104650
2456971.88097222,40.522,10.394,2055.423353
2456971.88098380,40.320,10.361,2057.764564
2456971.88099537,40.118,10.328,2060.128207
2456971.88100694,39.917,10.295,2062.514203
2456971.88101852,39.716,10.261,2064.922471
2456971.88103009,39.516,10.227,2067.352933
2456971.88104167,39.316,10.193,2069.805505
2456971.88105324,39.117,10.158,2072.280107
2456971.88106481,38.919,10.123,2074.776658
2456971.88107639,38.721,10.088,2077.295076
2456971.88108796,38.523,10.053,2079.835282
2456971.88109954,38.326,10.017,2082.397189
2456971.88111111,38.130,9.982,2084.980717
2456971.88112269,37.934,9.946,2087.585782
2456971.88113426,37.739,9.909,2090.212301
2456971.88114583,37.544,9.873,2092.860191
2456971.88115741,37.350,9.836,2095.529368
2456971.88116898,37.156,9.799,2098.219749
2456971.88118056,36.963,9.762,2100.931250
2456971.88119213,36.770,9.725,2103.663783
2456971.88120370,36.578,9.687,2106.417266
2456971.88121528,36.387,9.649,2109.191614
2456971.88122685,36.196,9.611,2111.986741
2456971.88123843,36.005,9.573,2114.802563
2456971.88125000,35.816,9.535,2117.638994
2456971.88126157,35.626,9.496,2120.495947
2456971.88127315,35.438,9.457,2123.373338
2456971.88128472,35.250,9.418,2126.271081
2456971.88129630,35.062,9.379,2129.189088
2456971.88130787,34.875,9.339,2132.127274
2456971.88131944,34.689,9.300,2135.085553
2456971.88133102,34.503,9.260,2138.063838
2456971.88134259,34.318,9.220,2141.062042
2456971.88135417,34.133,9.179,2144.080079
2456971.88136574,33.949,9.139,2147.117861
2456971.88137731,33.765,9.098,2150.175303
2456971.88138889,33.582,9.058,2153.252316
2456971.88140046,33.400,9.017,2156.348814
2456971.88141204,33.218,8.976,2159.464710
2456971.88142361,33.037,8.934,2162.599916
2456971.88143519,32.856,8.893,2165.754346
2456971.88144676,32.676,8.851,2168.927911
2456971.88145833,32.497,8.809,2172.120526
2456971.88146991,32.318,8.767,2175.332102
2456971.88148148,32.140,8.725,2178.562553
2456971.88149306,31.962,8.683,2181.811790
2456971.88150463,31.785,8.641,2185.079727
2456971.88151620,31.608,8.598,2188.366275
2456971.88152778,31.432,8.555,2191.671349
2456971.88153935,31.257,8.512,2194.994862
2456971.88155093,31.082,8.469,2198.336725
2456971.88156250,30.908,8.426,2201.696852
2456971.88157407,30.734,8.383,2205.075155
2456971.88158565,30.561,8.339,2208.471548
2456971.88159722,30.389,8.295,2211.885943
2456971.88160880,30.217,8.252,2215.318252
2456971.88162037,30.045,8.208,2218.768391
2456971.88163194,29.875,8.164,2222.236272
2456971.88164352,29.704,8.119,2225.721808
2456971.88165509,29.535,8.075,2229.224912
2456971.88166667,29.366,8.031,2232.745499
2456971.88167824,29.197,7.986,2236.283482
2456971.88168981,29.030,7.941,2239.838772
2456971.88170139,28.862,7.897,2243.411287
2456971.88171296,28.696,7.852,2247.000939
2456971.88172454,28.530,7.807,2250.607643
2456971.88173611,28.364,7.762,2254.231312
2456971.88174769,28.199,7.716,2257.871860
2456971.88175926,28.035,7.671,2261.529203
2456971.88177083,27.871,7.625,2265.203256
2456971.88178241,27.708,7.580,2268.893932
2456971.88179398,27.545,7.534,2272.601146
2456971.88180556,27.383,7.488,2276.324816
2456971.88181713,27.222,7.442,2280.064855
2456971.88182870,27.061,7.396,2283.821178
2456971.88184028,26.901,7.350,2287.593701
2456971.88185185,26.741,7.304,2291.382341
2456971.88186343,26.582,7.258,2295.187014
2456971.88187500,26.423,7.211,2299.007636
2456971.88188657,26.265,7.165,2302.844121
2456971.88189815,26.108,7.118,2306.696389
2456971.88190972,25.951,7.071,2310.564356
2456971.88192130,25.795,7.025,2314.447937
2456971.88193287,25.639,6.978,2318.347052
2456971.88194444,25.484,6.931,2322.261617
2456971.88195602,25.329,6.884,2326.191550
2456971.88196759,25.175,6.837,2330.136768
2456971.88197917,25.022,6.790,2334.097191
2456971.88199074,24.869,6.742,2338.072737
2456971.88200231,24.717,6.695,2342.063322
2456971.88201389,24.565,6.648,2346.068868
2456971.88202546,24.414,6.600,2350.089293
2456971.88203704,24.263,6.552,2354.124515
2456971.88204861,24.113,6.505,2358.174457
2456971.88206019,23.964,6.457,2362.239035
2456971.88207176,23.815,6.409,2366.318171
2456971.88208333,23.666,6.362,2370.411785
2456971.88209491,23.518,6.314,2374.519797
2456971.88210648,23.371,6.266,2378.642130
2456971.88211806,23.224,6.218,2382.778703
2456971.88212963,23.078,6.170,2386.929437
2456971.88214120,22.933,6.122,2391.094255
2456971.88215278,22.787,6.073,2395.273080
2456971.88216435,22.643,6.025,2399.465830
2456971.88217593,22.499,5.977,2403.672432
2456971.88218750,22.355,5.929,2407.892806
2456971.88219907,22.213,5.880,2412.126877
2456971.88221065,22.070,5.832,2416.374567
2456971.88222222,21.928,5.783,2420.635798
2456971.88223380,21.787,5.735,2424.910497
2456971.88224537,21.646,5.686,2429.198586
2456971.88225694,21.506,5.638,2433.499991
2456971.88226852,21.366,5.589,2437.814635
2456971.88228009,21.227,5.540,2442.142445
2456971.88229167,21.089,5.491,2446.483346
2456971.88230324,20.950,5.443,2450.837261
2456971.88231481,20.813,5.394,2455.204118
2456971.88232639,20.676,5.345,2459.583843
2456971.88233796,20.539,5.296,2463.976363
2456971.88234954,20.403,5.247,2468.381603
2456971.88236111,20.268,5.198,2472.799493
2456971.88237269,20.133,5.149,2477.229957
2456971.88238426,19.998,5.100,2481.672926
2456971.88239583,19.864,5.051,2486.128324
