"Time (JDate)","Azimuth (deg)","Elevation (deg)","Range (km)"
2456971.77013889,348.991,15.633,1814.965264
2456971.77015046,348.985,15.515,1821.542087
2456971.77016204,348.979,15.397,1828.122651
2456971.77017361,348.972,15.280,1834.706906
2456971.77018519,348.966,15.163,1841.294805
2456971.77019676,348.960,15.047,1847.886302
2456971.77020833,348.954,14.932,1854.481350
2456971.77021991,348.948,14.817,1861.079905
2456971.77023148,348.942,14.703,1867.681920
2456971.77024306,348.936,14.589,1874.287351
2456971.77025463,348.931,14.476,1880.896155
2456971.77026620,348.925,14.364,1887.508289
2456971.77027778,348.920,14.252,1894.123709
2456971.77028935,348.914,14.141,1900.742373
2456971.77030093,348.909,14.030,1907.364240
2456971.77031250,348.903,13.920,1913.989269
2456971.77032407,348.898,13.810,1920.617419
2456971.77033565,348.893,13.701,1927.248650
2456971.77034722,348.888,13.592,1933.882922
2456971.77035880,348.883,13.484,1940.520196
2456971.77037037,348.878,13.377,1947.160434
2456971.77038194,348.873,13.270,1953.803598
2456971.77039352,348.868,13.163,1960.449650
2456971.77040509,348.863,13.057,1967.098553
2456971.77041667,348.858,12.952,1973.750270
2456971.77042824,348.854,12.847,1980.404764
2456971.77043981,348.849,12.743,1987.062002
2456971.77045139,348.844,12.639,1993.721945
2456971.77046296,348.840,12.535,2000.384560
2456971.77047454,348.836,12.432,2007.049813
2456971.77048611,348.831,12.330,2013.717668
2456971.77049769,348.827,12.228,2020.388094
2456971.77050926,348.823,12.126,2027.061056
2456971.77052083,348.818,12.025,2033.736521
2456971.77053241,348.814,11.925,2040.414456
2456971.77054398,348.810,11.824,2047.094831
2456971.77055556,348.806,11.725,2053.777613
2456971.77056713,348.802,11.625,2060.462770
2456971.77057870,348.798,11.527,2067.150272
2456971.77059028,348.794,11.428,2073.840089
2456971.77060185,348.791,11.330,2080.532189
2456971.77061343,348.787,11.233,2087.226543
2456971.77062500,348.783,11.136,2093.923122
2456971.77063657,348.780,11.039,2100.621895
2456971.77064815,348.776,10.943,2107.322836
2456971.77065972,348.772,10.847,2114.025914
2456971.77067130,348.769,10.751,2120.731102
2456971.77068287,348.766,10.656,2127.438371
2456971.77069444,348.762,10.562,2134.147696
2456971.77070602,348.759,10.468,2140.859046
2456971.77071759,348.755,10.374,2147.572397
2456971.77072917,348.752,10.280,2154.287721
2456971.77074074,348.749,10.187,2161.004993
2456971.77075231,348.746,10.095,2167.724184
2456971.77076389,348.743,10.002,2174.445272
2456971.77077546,348.740,9.911,2181.168229
2456971.77078704,348.737,9.819,2187.893031
2456971.77079861,348.734,9.728,2194.619652
2456971.77081019,348.731,9.637,2201.348068
2456971.77082176,348.728,9.547,2208.078255
2456971.77083333,348.725,9.457,2214.810189
2456971.77084491,348.722,9.367,2221.543845
2456971.77085648,348.720,9.278,2228.279201
2456971.77086806,348.717,9.189,2235.016232
2456971.77087963,348.714,9.100,2241.754917
2456971.77089120,348.712,9.012,2248.495231
2456971.77090278,348.709,8.924,2255.237152
2456971.77091435,348.706,8.836,2261.980658
2456971.77092593,348.704,8.749,2268.725728
2456971.77093750,348.701,8.662,2275.472338
2456971.77094907,348.699,8.576,2282.220468
2456971.77096065,348.697,8.489,2288.970096
2456971.77097222,348.694,8.404,2295.721201
2456971.77098380,348.692,8.318,2302.473762
2456971.77099537,348.690,8.233,2309.227758
2456971.77100694,348.688,8.148,2315.983168
2456971.77101852,348.685,8.063,2322.739973
2456971.77103009,348.683,7.979,2329.498152
2456971.77104167,348.681,7.895,2336.257685
2456971.77105324,348.679,7.811,2343.018553
2456971.77106481,348.677,7.728,2349.780736
2456971.77107639,348.675,7.645,2356.544215
2456971.77108796,348.673,7.562,2363.308971
2456971.77109954,348.671,7.479,2370.074984
2456971.77111111,348.669,7.397,2376.842237
2456971.77112269,348.667,7.315,2383.610709
2456971.77113426,348.666,7.234,2390.380384
2456971.77114583,348.664,7.152,2397.151243
2456971.77115741,348.662,7.071,2403.923269
2456971.77116898,348.660,6.990,2410.696443
2456971.77118056,348.659,6.910,2417.470746
2456971.77119213,348.657,6.830,2424.246163
2456971.77120370,348.655,6.750,2431.022677
2456971.77121528,348.654,6.670,2437.800269
2456971.77122685,348.652,6.591,2444.578922
2456971.77123843,348.651,6.512,2451.358620
2456971.77125000,348.649,6.433,2458.139348
2456971.77126157,348.648,6.354,2464.921086
2456971.77127315,348.646,6.276,2471.703820
2456971.77128472,348.645,6.198,2478.487534
2456971.77129630,348.643,6.120,2485.272211
2456971.77130787,348.642,6.043,2492.057836
2456971.77131944,348.641,5.965,2498.844392
2456971.77133102,348.639,5.888,2505.631865
2456971.77134259,348.638,5.811,2512.420238
2456971.77135417,348.637,5.735,2519.209497
2456971.77136574,348.636,5.659,2525.999626
2456971.77137731,348.635,5.583,2532.790611
2456971.77138889,348.634,5.507,2539.582437
2456971.77140046,348.632,5.431,2546.375088
2456971.77141204,348.631,5.356,2553.168550
2456971.77142361,348.630,5.281,2559.962810
2456971.77143519,348.629,5.206,2566.757851
2456971.77144676,348.628,5.131,2573.553661
2456971.77145833,348.627,5.057,2580.350226
2456971.77146991,348.626,4.983,2587.147531
2456971.77148148,348.625,4.909,2593.945562
2456971.77149306,348.625,4.835,2600.744306
2456971.77150463,348.624,4.762,2607.543749
2456971.77151620,348.623,4.688,2614.343878
2456971.77152778,348.622,4.615,2621.144679
2456971.77153935,348.621,4.543,2627.946140
2456971.77155093,348.620,4.470,2634.748247
2456971.77156250,348.620,4.398,2641.550987
2456971.77157407,348.619,4.325,2648.354347
2456971.77158565,348.618,4.254,2655.158314
2456971.77159722,348.618,4.182,2661.962877
2456971.77160880,348.617,4.110,2668.768021
2456971.77162037,348.616,4.039,2675.573736
2456971.77163194,348.616,3.968,2682.380008
2456971.77164352,348.615,3.897,2689.186826
2456971.77165509,348.615,3.826,2695.994176
2456971.77166667,348.614,3.756,2702.802048
2456971.77167824,348.614,3.685,2709.610429
2456971.77168981,348.613,3.615,2716.419307
2456971.77170139,348.613,3.545,2723.228671
2456971.77171296,348.612,3.476,2730.038509
2456971.77172454,348.612,3.406,2736.848810
2456971.77173611,348.612,3.337,2743.659561
2456971.77174769,348.611,3.268,2750.470752
2456971.77175926,348.611,3.199,2757.282371
2456971.77177083,348.611,3.130,2764.094409
2456971.77178241,348.610,3.061,2770.906852
2456971.77179398,348.610,2.993,2777.719690
2456971.77180556,348.610,2.925,2784.532913
2456971.77181713,348.610,2.857,2791.346509
2456971.77182870,348.609,2.789,2798.160467
2456971.77184028,348.609,2.721,2804.974778
2456971.77185185,348.609,2.654,2811.789431
2456971.77186343,348.609,2.587,2818.604415
2456971.77187500,348.609,2.519,2825.419719
2456971.77188657,348.609,2.452,2832.235334
2456971.77189815,348.609,2.386,2839.051249
2456971.77190972,348.609,2.319,2845.867454
2456971.77192130,348.609,2.253,2852.683939
2456971.77193287,348.609,2.186,2859.500695
2456971.77194444,348.609,2.120,2866.317709
2456971.77195602,348.609,2.054,2873.134974
2456971.77196759,348.609,1.989,2879.952480
2456971.77197917,348.609,1.923,2886.770216
2456971.77199074,348.609,1.858,2893.588174
2456971.77200231,348.609,1.792,2900.406342
2456971.77201389,348.609,1.727,2907.224713
2456971.77202546,348.609,1.662,2914.043277
2456971.77203704,348.609,1.598,2920.862024
2456971.77204861,348.610,1.533,2927.680944
2456971.77206019,348.610,1.469,2934.500030
2456971.77207176,348.610,1.404,2941.319272
2456971.77208333,348.610,1.340,2948.138659
2456971.77209491,348.610,1.276,2954.958185
2456971.77210648,348.611,1.212,2961.777839
2456971.77211806,348.611,1.149,2968.597613
2456971.77212963,348.611,1.085,2975.417498
2456971.77214120,348.612,1.022,2982.237486
2456971.77215278,348.612,0.959,2989.057566
2456971.77216435,348.612,0.895,2995.877731
2456971.77217593,348.613,0.832,3002.697973
2456971.77218750,348.613,0.770,3009.518283
2456971.77219907,348.614,0.707,3016.338652
2456971.77221065,348.614,0.645,3023.159072
2456971.77222222,348.614,0.582,3029.979534
2456971.77223380,348.615,0.520,3036.800032
2456971.77224537,348.615,0.458,3043.620555
2456971.77225694,348.616,0.396,3050.441096
2456971.77226852,348.616,0.334,3057.261647
2456971.77228009,348.617,0.273,3064.082200
2456971.77229167,348.618,0.211,3070.902747
2456971.77230324,348.618,0.150,3077.723279
2456971.77231481,348.619,0.088,3084.543790
2456971.77232639,348.619,0.027,3091.364271
2456971.77233157,348.620,0.000,3094.419153
2456971.83197346,222.901,0.000,3060.189494
2456971.83197917,222.951,0.022,3057.803272
2456971.83199074,223.051,0.066,3052.970077
2456971.83200231,223.152,0.110,3048.144331
2456971.83201389,223.253,0.154,3043.326070
2456971.83202546,223.355,0.198,3038.515340
2456971.83203704,223.457,0.242,3033.712175
2456971.83204861,223.559,0.286,3028.916620
2456971.83206019,223.661,0.330,3024.128717
2456971.83207176,223.764,0.374,3019.348503
2456971.83208333,223.867,0.418,3014.576024
2456971.83209491,223.971,0.462,3009.811317
2456971.83210648,224.075,0.506,3005.054426
2456971.83211806,224.179,0.550,3000.305395
2456971.83212963,224.283,0.594,2995.564262
2456971.83214120,224.388,0.638,2990.831073
2456971.83215278,224.493,0.682,2986.105867
2456971.83216435,224.598,0.726,2981.388690
2456971.83217593,224.704,0.770,2976.679581
2456971.83218750,224.810,0.814,2971.978585
2456971.83219907,224.916,0.858,2967.285749
2456971.83221065,225.023,0.902,2962.601109
2456971.83222222,225.130,0.946,2957.924715
2456971.83223380,225.238,0.990,2953.256607
2456971.83224537,225.345,1.034,2948.596831
2456971.83225694,225.454,1.078,2943.945429
2456971.83226852,225.562,1.122,2939.302446
2456971.83228009,225.671,1.166,2934.667930
2456971.83229167,225.780,1.210,2930.041921
2456971.83230324,225.889,1.254,2925.424467
2456971.83231481,225.999,1.298,2920.815611
2456971.83232639,226.109,1.342,2916.215401
2456971.83233796,226.220,1.386,2911.623878
2456971.83234954,226.331,1.430,2907.041093
2456971.83236111,226.442,1.474,2902.467088
2456971.83237269,226.553,1.518,2897.901912
2456971.83238426,226.665,1.562,2893.345607
2456971.83239583,226.777,1.606,2888.798225
2456971.83240741,226.890,1.649,2884.259807
2456971.83241898,227.003,1.693,2879.730406
2456971.83243056,227.116,1.737,2875.210062
2456971.83244213,227.230,1.781,2870.698829
2456971.83245370,227.344,1.825,2866.196749
2456971.83246528,227.458,1.869,2861.703874
2456971.83247685,227.573,1.913,2857.220247
2456971.83248843,227.688,1.956,2852.745922
2456971.83250000,227.803,2.000,2848.280941
2456971.83251157,227.919,2.044,2843.825357
2456971.83252315,228.035,2.088,2839.379215
2456971.83253472,228.152,2.131,2834.942568
2456971.83254630,228.269,2.175,2830.515460
2456971.83255787,228.386,2.219,2826.097945
2456971.83256944,228.504,2.262,2821.690067
2456971.83258102,228.622,2.306,2817.291882
2456971.83259259,228.740,2.350,2812.903433
2456971.83260417,228.859,2.393,2808.524776
2456971.83261574,228.978,2.437,2804.155956
2456971.83262731,229.097,2.480,2799.797027
2456971.83263889,229.217,2.524,2795.448036
2456971.83265046,229.338,2.568,2791.109038
2456971.83266204,229.458,2.611,2786.780082
2456971.83267361,229.579,2.655,2782.461216
2456971.83268519,229.700,2.698,2778.152495
2456971.83269676,229.822,2.741,2773.853968
2456971.83270833,229.944,2.785,2769.565690
2456971.83271991,230.067,2.828,2765.287707
2456971.83273148,230.190,2.872,2761.020078
2456971.83274306,230.313,2.915,2756.762852
2456971.83275463,230.437,2.958,2752.516078
2456971.83276620,230.561,3.001,2748.279814
2456971.83277778,230.685,3.045,2744.054108
2456971.83278935,230.810,3.088,2739.839017
2456971.83280093,230.935,3.131,2735.634591
2456971.83281250,231.061,3.174,2731.440886
2456971.83282407,231.187,3.217,2727.257955
2456971.83283565,231.313,3.260,2723.085847
2456971.83284722,231.440,3.303,2718.924623
2456971.83285880,231.567,3.346,2714.774330
2456971.83287037,231.695,3.389,2710.635028
2456971.83288194,231.823,3.432,2706.506770
2456971.83289352,231.951,3.475,2702.389606
2456971.83290509,232.080,3.518,2698.283597
2456971.83291667,232.209,3.561,2694.188796
2456971.83292824,232.338,3.604,2690.105253
2456971.83293981,232.468,3.646,2686.033031
2456971.83295139,232.599,3.689,2681.972181
2456971.83296296,232.729,3.732,2677.922757
2456971.83297454,232.860,3.774,2673.884819
2456971.83298611,232.992,3.817,2669.858419
2456971.83299769,233.124,3.859,2665.843617
2456971.83300926,233.256,3.902,2661.840468
2456971.83302083,233.389,3.944,2657.849025
2456971.83303241,233.522,3.987,2653.869349
2456971.83304398,233.656,4.029,2649.901496
2456971.83305556,233.790,4.071,2645.945519
2456971.83306713,233.924,4.113,2642.001480
2456971.83307870,234.059,4.156,2638.069434
2456971.83309028,234.194,4.198,2634.149439
2456971.83310185,234.330,4.240,2630.241549
2456971.83311343,234.466,4.282,2626.345828
2456971.83312500,234.602,4.324,2622.462330
2456971.83313657,234.739,4.366,2618.591111
2456971.83314815,234.876,4.407,2614.732234
2456971.83315972,235.014,4.449,2610.885756
2456971.83317130,235.152,4.491,2607.051731
2456971.83318287,235.291,4.532,2603.230223
2456971.83319444,235.430,4.574,2599.421290
2456971.83320602,235.569,4.616,2595.624989
2456971.83321759,235.709,4.657,2591.841377
2456971.83322917,235.849,4.698,2588.070518
2456971.83324074,235.989,4.740,2584.312469
2456971.83325231,236.130,4.781,2580.567290
2456971.83326389,236.272,4.822,2576.835037
2456971.83327546,236.414,4.863,2573.115776
2456971.83328704,236.556,4.904,2569.409562
2456971.83329861,236.699,4.945,2565.716457
2456971.83331019,236.842,4.986,2562.036518
2456971.83332176,236.985,5.027,2558.369810
2456971.83333333,237.129,5.068,2554.716392
2456971.83334491,237.274,5.109,2551.076322
2456971.83335648,237.419,5.149,2547.449662
2456971.83336806,237.564,5.190,2543.836470
2456971.83337963,237.709,5.230,2540.236812
2456971.83339120,237.856,5.271,2536.650746
2456971.83340278,238.002,5.311,2533.078333
2456971.83341435,238.149,5.351,2529.519634
2456971.83342593,238.296,5.391,2525.974708
2456971.83343750,238.444,5.431,2522.443620
2456971.83344907,238.592,5.471,2518.926431
2456971.83346065,238.741,5.511,2515.423201
2456971.83347222,238.890,5.551,2511.933992
2456971.83348380,239.040,5.591,2508.458866
2456971.83349537,239.189,5.630,2504.997880
2456971.83350694,239.340,5.670,2501.551104
2456971.83351852,239.491,5.709,2498.118595
2456971.83353009,239.642,5.749,2494.700417
2456971.83354167,239.793,5.788,2491.296629
2456971.83355324,239.946,5.827,2487.907296
2456971.83356481,240.098,5.866,2484.532479
2456971.83357639,240.251,5.905,2481.172237
2456971.83358796,240.404,5.944,2477.826639
2456971.83359954,240.558,5.983,2474.495743
2456971.83361111,240.712,6.021,2471.179612
2456971.83362269,240.867,6.060,2467.878309
2456971.83363426,241.022,6.098,2464.591896
2456971.83364583,241.178,6.137,2461.320436
2456971.83365741,241.333,6.175,2458.063991
2456971.83366898,241.490,6.213,2454.822623
2456971.83368056,241.647,6.251,2451.596396
2456971.83369213,241.804,6.289,2448.385368
2456971.83370370,241.962,6.327,2445.189609
2456971.83371528,242.120,6.364,2442.009179
2456971.83372685,242.278,6.402,2438.844139
2456971.83373843,242.437,6.439,2435.694553
2456971.83375000,242.596,6.476,2432.560484
2456971.83376157,242.756,6.514,2429.441993
2456971.83377315,242.916,6.551,2426.339145
2456971.83378472,243.077,6.588,2423.252001
2456971.83379630,243.238,6.624,2420.180625
2456971.83380787,243.400,6.661,2417.125078
2456971.83381944,243.562,6.698,2414.085424
2456971.83383102,243.724,6.734,2411.061726
2456971.83384259,243.887,6.770,2408.054045
2456971.83385417,244.050,6.807,2405.062446
2456971.83386574,244.213,6.843,2402.086989
2456971.83387731,244.378,6.878,2399.127738
2456971.83388889,244.542,6.914,2396.184756
2456971.83390046,244.707,6.950,2393.258104
2456971.83391204,244.872,6.985,2390.347845
2456971.83392361,245.038,7.021,2387.454042
2456971.83393519,245.204,7.056,2384.576756
2456971.83394676,245.371,7.091,2381.716051
2456971.83395833,245.538,7.126,2378.871988
2456971.83396991,245.705,7.161,2376.044629
2456971.83398148,245.873,7.195,2373.234036
2456971.83399306,246.041,7.230,2370.440271
2456971.83400463,246.210,7.264,2367.663397
2456971.83401620,246.379,7.298,2364.903477
2456971.83402778,246.548,7.332,2362.160567
2456971.83403935,246.718,7.366,2359.434733
2456971.83405093,246.889,7.400,2356.726035
2456971.83406250,247.059,7.433,2354.034534
2456971.83407407,247.230,7.467,2351.360292
2456971.83408565,247.402,7.500,2348.703370
2456971.83409722,247.574,7.533,2346.063830
2456971.83410880,247.746,7.566,2343.441730
2456971.83412037,247.919,7.598,2340.837133
2456971.83413194,248.092,7.631,2338.250102
2456971.83414352,248.266,7.663,2335.680692
2456971.83415509,248.440,7.696,2333.128964
2456971.83416667,248.614,7.728,2330.594980
2456971.83417824,248.789,7.759,2328.078800
2456971.83418981,248.964,7.791,2325.580482
2456971.83420139,249.140,7.823,2323.100091
2456971.83421296,249.316,7.854,2320.637678
2456971.83422454,249.492,7.885,2318.193306
2456971.83423611,249.669,7.916,2315.767035
2456971.83424769,249.846,7.947,2313.358922
2456971.83425926,250.023,7.978,2310.969027
2456971.83427083,250.201,8.008,2308.597411
2456971.83428241,250.379,8.038,2306.244125
2456971.83429398,250.558,8.068,2303.909232
2456971.83430556,250.737,8.098,2301.592788
2456971.83431713,250.917,8.128,2299.294854
2456971.83432870,251.096,8.157,2297.015481
2456971.83434028,251.277,8.186,2294.754730
2456971.83435185,251.457,8.215,2292.512656
2456971.83436343,251.638,8.244,2290.289319
2456971.83437500,251.820,8.273,2288.084771
2456971.83438657,252.001,8.301,2285.899068
2456971.83439815,252.183,8.330,2283.732268
2456971.83440972,252.366,8.358,2281.584428
2456971.83442130,252.548,8.386,2279.455597
2456971.83443287,252.732,8.413,2277.345834
2456971.83444444,252.915,8.441,2275.255196
2456971.83445602,253.099,8.468,2273.183730
2456971.83446759,253.283,8.495,2271.131495
2456971.83447917,253.468,8.522,2269.098543
2456971.83449074,253.653,8.548,2267.084930
2456971.83450231,253.838,8.575,2265.090704
2456971.83451389,254.024,8.601,2263.115920
2456971.83452546,254.210,8.627,2261.160633
2456971.83453704,254.396,8.652,2259.224890
2456971.83454861,254.582,8.678,2257.308747
2456971.83456019,254.769,8.703,2255.412250
2456971.83457176,254.957,8.728,2253.535452
2456971.83458333,255.144,8.753,2251.678408
2456971.83459491,255.332,8.777,2249.841160
2456971.83460648,255.521,8.802,2248.023763
2456971.83461806,255.709,8.826,2246.226268
2456971.83462963,255.898,8.850,2244.448717
2456971.83464120,256.087,8.873,2242.691166
2456971.83465278,256.277,8.897,2240.953656
2456971.83466435,256.467,8.920,2239.236238
2456971.83467593,256.657,8.943,2237.538963
2456971.83468750,256.848,8.965,2235.861871
2456971.83469907,257.038,8.988,2234.205015
2456971.83471065,257.229,9.010,2232.568434
2456971.83472222,257.421,9.032,2230.952181
2456971.83473380,257.613,9.054,2229.356293
2456971.83474537,257.805,9.075,2227.780822
2456971.83475694,257.997,9.096,2226.225806
2456971.83476852,258.189,9.117,2224.691294
2456971.83478009,258.382,9.138,2223.177324
2456971.83479167,258.575,9.158,2221.683945
2456971.83480324,258.769,9.178,2220.211193
2456971.83481481,258.962,9.198,2218.759115
2456971.83482639,259.156,9.218,2217.327747
2456971.83483796,259.351,9.237,2215.917135
2456971.83484954,259.545,9.257,2214.527315
2456971.83486111,259.740,9.275,2213.158331
2456971.83487269,259.935,9.294,2211.810216
2456971.83488426,260.130,9.312,2210.483017
2456971.83489583,260.326,9.331,2209.176764
2456971.83490741,260.521,9.348,2207.891502
2456971.83491898,260.717,9.366,2206.627262
2456971.83493056,260.913,9.383,2205.384086
2456971.83494213,261.110,9.400,2204.162007
2456971.83495370,261.307,9.417,2202.961058
2456971.83496528,261.504,9.434,2201.781280
2456971.83497685,261.701,9.450,2200.622701
2456971.83498843,261.898,9.466,2199.485361
2456971.83500000,262.096,9.481,2198.369290
2456971.83501157,262.293,9.497,2197.274518
2456971.83502315,262.491,9.512,2196.201084
2456971.83503472,262.690,9.527,2195.149015
2456971.83504630,262.888,9.541,2194.118339
2456971.83505787,263.087,9.555,2193.109094
2456971.83506944,263.285,9.569,2192.121305
2456971.83508102,263.484,9.583,2191.154998
2456971.83509259,263.684,9.597,2190.210209
2456971.83510417,263.883,9.610,2189.286963
2456971.83511574,264.083,9.623,2188.385282
2456971.83512731,264.282,9.635,2187.505201
2456971.83513889,264.482,9.647,2186.646743
2456971.83515046,264.682,9.660,2185.809929
2456971.83516204,264.882,9.671,2184.994790
2456971.83517361,265.083,9.683,2184.201349
2456971.83518519,265.283,9.694,2183.429628
2456971.83519676,265.484,9.705,2182.679647
2456971.83520833,265.685,9.715,2181.951435
2456971.83521991,265.886,9.725,2181.245010
2456971.83523148,266.087,9.735,2180.560393
2456971.83524306,266.288,9.745,2179.897601
2456971.83525463,266.490,9.754,2179.256661
2456971.83526620,266.691,9.764,2178.637587
2456971.83527778,266.893,9.772,2178.040400
2456971.83528935,267.094,9.781,2177.465115
2456971.83530093,267.296,9.789,2176.911748
2456971.83531250,267.498,9.797,2176.380320
2456971.83532407,267.700,9.805,2175.870844
2456971.83533565,267.903,9.812,2175.383336
2456971.83534722,268.105,9.819,2174.917809
2456971.83535880,268.307,9.826,2174.474278
2456971.83537037,268.510,9.832,2174.052751
2456971.83538194,268.712,9.838,2173.653248
2456971.83539352,268.915,9.844,2173.275777
2456971.83540509,269.117,9.849,2172.920349
2456971.83541667,269.320,9.855,2172.586974
2456971.83542824,269.523,9.860,2172.275662
2456971.83543981,269.726,9.864,2171.986421
2456971.83545139,269.929,9.868,2171.719260
2456971.83546296,270.132,9.872,2171.474186
2456971.83547454,270.335,9.876,2171.251206
2456971.83548611,270.538,9.880,2171.050322
2456971.83549769,270.741,9.883,2170.871547
2456971.83550926,270.944,9.885,2170.714882
2456971.83552083,271.147,9.888,2170.580331
2456971.83553241,271.351,9.890,2170.467898
2456971.83554398,271.554,9.892,2170.377583
2456971.83555556,271.757,9.894,2170.309391
2456971.83556713,271.960,9.895,2170.263321
2456971.83557870,272.164,9.896,2170.239375
2456971.83559028,272.367,9.896,2170.237551
2456971.83560185,272.570,9.897,2170.257849
2456971.83561343,272.773,9.897,2170.300268
2456971.83562500,272.977,9.897,2170.364805
2456971.83563657,273.180,9.896,2170.451457
2456971.83564815,273.383,9.895,2170.560220
2456971.83565972,273.586,9.894,2170.691090
2456971.83567130,273.789,9.893,2170.844061
2456971.83568287,273.992,9.891,2171.019129
2456971.83569444,274.196,9.889,2171.216285
2456971.83570602,274.399,9.886,2171.435527
2456971.83571759,274.602,9.884,2171.676840
2456971.83572917,274.805,9.881,2171.940218
2456971.83574074,275.008,9.877,2172.225652
2456971.83575231,275.210,9.874,2172.533132
2456971.83576389,275.413,9.870,2172.862648
2456971.83577546,275.616,9.866,2173.214188
2456971.83578704,275.818,9.861,2173.587739
2456971.83579861,276.021,9.856,2173.983290
2456971.83581019,276.224,9.851,2174.400826
2456971.83582176,276.426,9.846,2174.840338
2456971.83583333,276.628,9.840,2175.301802
2456971.83584491,276.830,9.834,2175.785208
2456971.83585648,277.033,9.828,2176.290539
2456971.83586806,277.235,9.821,2176.817778
2456971.83587963,277.437,9.815,2177.366908
2456971.83589120,277.638,9.807,2177.937914
2456971.83590278,277.840,9.800,2178.530770
2456971.83591435,278.042,9.792,2179.145461
2456971.83592593,278.243,9.784,2179.781965
2456971.83593750,278.444,9.776,2180.440263
2456971.83594907,278.645,9.767,2181.120336
2456971.83596065,278.847,9.758,2181.822155
2456971.83597222,279.047,9.749,2182.545701
2456971.83598380,279.248,9.739,2183.290950
2456971.83599537,279.449,9.730,2184.057882
2456971.83600694,279.649,9.719,2184.846466
2456971.83601852,279.850,9.709,2185.656679
2456971.83603009,280.050,9.698,2186.488495
2456971.83604167,280.250,9.687,2187.341891
2456971.83605324,280.449,9.676,2188.216834
2456971.83606481,280.649,9.665,2189.113299
2456971.83607639,280.849,9.653,2190.031260
2456971.83608796,281.048,9.641,2190.970682
2456971.83609954,281.247,9.628,2191.931539
2456971.83611111,281.446,9.615,2192.913804
2456971.83612269,281.645,9.602,2193.917439
2456971.83613426,281.843,9.589,2194.942417
2456971.83614583,282.041,9.576,2195.988707
2456971.83615741,282.240,9.562,2197.056272
2456971.83616898,282.437,9.548,2198.145081
2456971.83618056,282.635,9.533,2199.255104
2456971.83619213,282.833,9.519,2200.386300
2456971.83620370,283.030,9.504,2201.538637
2456971.83621528,283.227,9.489,2202.712084
2456971.83622685,283.424,9.473,2203.906597
2456971.83623843,283.620,9.457,2205.122146
2456971.83625000,283.817,9.441,2206.358688
2456971.83626157,284.013,9.425,2207.616189
2456971.83627315,284.209,9.409,2208.894613
2456971.83628472,284.404,9.392,2210.193916
2456971.83629630,284.600,9.375,2211.514064
2456971.83630787,284.795,9.357,2212.855011
2456971.83631944,284.990,9.340,2214.216724
2456971.83633102,285.184,9.322,2215.599154
2456971.83634259,285.379,9.304,2217.002269
2456971.83635417,285.573,9.285,2218.426018
2456971.83636574,285.767,9.267,2219.870363
2456971.83637731,285.960,9.248,2221.335265
2456971.83638889,286.153,9.229,2222.820674
2456971.83640046,286.346,9.209,2224.326552
2456971.83641204,286.539,9.190,2225.852849
2456971.83642361,286.732,9.170,2227.399526
2456971.83643519,286.924,9.150,2228.966533
2456971.83644676,287.116,9.129,2230.553829
2456971.83645833,287.307,9.109,2232.161366
2456971.83646991,287.498,9.088,2233.789094
2456971.83648148,287.689,9.066,2235.436972
2456971.83649306,287.880,9.045,2237.104947
2456971.83650463,288.070,9.023,2238.792977
2456971.83651620,288.261,9.002,2240.501007
2456971.83652778,288.450,8.979,2242.228996
2456971.83653935,288.640,8.957,2243.976889
2456971.83655093,288.829,8.934,2245.744641
2456971.83656250,289.018,8.912,2247.532200
2456971.83657407,289.206,8.889,2249.339513
2456971.83658565,289.394,8.865,2251.166535
2456971.83659722,289.582,8.842,2253.013209
2456971.83660880,289.770,8.818,2254.879491
2456971.83662037,289.957,8.794,2256.765325
2456971.83663194,290.144,8.770,2258.670655
2456971.83664352,290.330,8.745,2260.595437
2456971.83665509,290.517,8.721,2262.539614
2456971.83666667,290.702,8.696,2264.503129
2456971.83667824,290.888,8.671,2266.485936
2456971.83668981,291.073,8.645,2268.487978
2456971.83670139,291.258,8.620,2270.509197
2456971.83671296,291.442,8.594,2272.549545
2456971.83672454,291.626,8.568,2274.608965
2456971.83673611,291.810,8.542,2276.687398
2456971.83674769,291.994,8.515,2278.784796
2456971.83675926,292.177,8.489,2280.901099
2456971.83677083,292.359,8.462,2283.036248
2456971.83678241,292.542,8.435,2285.190194
2456971.83679398,292.724,8.408,2287.362877
2456971.83680556,292.905,8.380,2289.554240
2456971.83681713,293.086,8.353,2291.764224
2456971.83682870,293.267,8.325,2293.992776
2456971.83684028,293.448,8.297,2296.239837
2456971.83685185,293.628,8.269,2298.505348
2456971.83686343,293.808,8.240,2300.789249
2456971.83687500,293.987,8.212,2303.091488
2456971.83688657,294.166,8.183,2305.412003
2456971.83689815,294.344,8.154,2307.750735
2456971.83690972,294.523,8.125,2310.107622
2456971.83692130,294.701,8.095,2312.482611
2456971.83693287,294.878,8.066,2314.875641
2456971.83694444,295.055,8.036,2317.286651
2456971.83695602,295.232,8.006,2319.715582
2456971.83696759,295.408,7.976,2322.162371
2456971.83697917,295.584,7.945,2324.626964
2456971.83699074,295.759,7.915,2327.109297
2456971.83700231,295.934,7.884,2329.609310
2456971.83701389,296.109,7.853,2332.126943
2456971.83702546,296.283,7.822,2334.662134
2456971.83703704,296.457,7.791,2337.214820
2456971.83704861,296.631,7.760,2339.784946
2456971.83706019,296.804,7.728,2342.372448
2456971.83707176,296.977,7.697,2344.977264
2456971.83708333,297.149,7.665,2347.599332
